Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""6d3""","=""""","=""3/2""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L13544"""
"=""Bh VI (6d2 <2>)""","=""Limit""","=""---""","=""[""","=""49.0""","=""]""","=""0.5""","=""""","=""L13544"""
