Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""5d10.6s""","=""2S""","=""1/2""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L3466"""
"=""5d10.6p""","=""2P*""","=""1/2""","=""""","=""10.8801""","=""""","=""""","=""10.8801""","="""""
"=""5d10.6p""","=""2P*""","=""3/2""","=""""","=""14.3417""","=""""","=""""","=""3.462""","="""""
"=""5d9.6s2""","=""2D""","=""5/2""","=""""","=""12.8517""","=""""","=""""","=""-1.490""","="""""
"=""5d9.6s2""","=""2D""","=""3/2""","=""""","=""16.5856""","=""""","=""""","=""3.734""","="""""
"=""""","=""1""","=""3/2""","=""""","=""27.6762""","=""""","=""""","=""11.091""","="""""
"=""5d10.6d""","=""2D""","=""3/2""","=""""","=""28.4282""","=""""","=""""","=""0.752""","="""""
"=""5d10.6d""","=""2D""","=""5/2""","=""""","=""28.8313""","=""""","=""""","=""0.403""","="""""
"=""5d10.7s""","=""2S""","=""1/2""","=""""","=""28.9305""","=""""","=""""","=""0.099""","="""""
"=""5d10.7p""","=""2P*""","=""1/2""","=""""","=""33.5532""","=""""","=""""","=""4.623""","="""""
"=""5d10.7p""","=""2P*""","=""3/2""","=""""","=""34.8496""","=""""","=""""","=""1.296""","="""""
"=""5d10.7d""","=""2D""","=""3/2""","=""""","=""39.3411""","=""""","=""""","=""4.491""","="""""
"=""5d10.7d""","=""2D""","=""5/2""","=""""","=""39.5050""","=""""","=""""","=""0.164""","="""""
"=""5d10.8s""","=""2S""","=""1/2""","=""""","=""39.7283""","=""""","=""""","=""0.223""","="""""
"=""Bi VI (5d10 1S<0>)""","=""Limit""","=""---""","=""""","=""54.856""","=""""","=""0.025""","=""""","=""L9361"""
