Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""5f9""","=""6H*""","=""15/2""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L13741"""
"=""Cf V (5f8 7F<6>)""","=""Limit""","=""---""","=""[""","=""37.7""","=""]""","=""0.4""","=""""","=""L13741c99"""
