Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""3d5.(6S).4s""","=""a 7S""","=""3""","=""""","=""0.0000000""","=""""","=""0""","=""""","=""1.992""","=""                                         ""","=""L7185,L562"""
"=""3d5.(6S).4s""","=""a 5S""","=""2""","=""""","=""1.1745014""","=""""","=""0.0000009""","=""1.1745014""","=""2.006""","=""                                         ""","=""L7185,L562"""
"=""3d6""","=""a 5D""","=""4""","=""""","=""1.7761810""","=""""","=""0.0000010""","=""0.601680""","=""1.49""","=""                                         ""","=""L7185,L562"""
"=""3d6""","=""a 5D""","=""3""","=""""","=""1.8094049""","=""""","=""0.0000006""","=""0.033224""","=""1.487""","=""                                         ""","=""L7185,L562"""
"=""3d6""","=""a 5D""","=""2""","=""""","=""1.8326359""","=""""","=""0.0000006""","=""0.0232310""","=""1.501""","=""                                         ""","=""L7185,L562"""
"=""3d6""","=""a 5D""","=""1""","=""""","=""1.8475137""","=""""","=""0.0000006""","=""0.0148778""","=""1.495""","=""                                         ""","=""L7185,L562"""
"=""3d6""","=""a 5D""","=""0""","=""""","=""1.8547882""","=""""","=""0.0000017""","=""0.007275""","=""""","=""                                         ""","=""L7185,L562"""
"=""3d5.(4G).4s""","=""a 5G""","=""6""","=""""","=""3.415425""","=""""","=""0.000005""","=""1.560637""","=""1.349""","=""                                         ""","=""L7185,L562"""
"=""3d5.(4G).4s""","=""a 5G""","=""5""","=""""","=""3.418399""","=""""","=""0.000004""","=""0.002974""","=""1.274""","=""                                         ""","=""L7185,L562"""
"=""3d5.(4G).4s""","=""a 5G""","=""4""","=""""","=""3.419929""","=""""","=""0.000004""","=""0.001530""","=""1.16""","=""                                         ""","=""L7185,L562"""
"=""3d5.(4G).4s""","=""a 5G""","=""3""","=""""","=""3.420542""","=""""","=""0.000004""","=""0.000613""","=""0.98""","=""                                         ""","=""L7185,L562"""
"=""3d5.(4G).4s""","=""a 5G""","=""2""","=""""","=""3.420645""","=""""","=""0.000005""","=""0.000103""","=""0.34""","=""                                         ""","=""L7185,L562"""
"=""3d6""","=""a 3P""","=""2""","=""""","=""3.703336""","=""""","=""0.000005""","=""0.282691""","=""1.497""","=""                                         ""","=""L7185,L562"""
"=""3d6""","=""a 3P""","=""1""","=""""","=""3.804450""","=""""","=""0.000006""","=""0.101114""","=""1.48""","=""                                         ""","=""L7185,L562"""
"=""3d6""","=""a 3P""","=""0""","=""""","=""3.846263""","=""""","=""0.000009""","=""0.04181""","=""""","=""                                         ""","=""L7185,L562"""
"=""3d5.(4P).4s""","=""a 5P""","=""3""","=""""","=""3.7058299""","=""""","=""0.0000007""","=""-0.140433""","=""1.652""","=""                                         ""","=""L7185,L562"""
"=""3d5.(4P).4s""","=""a 5P""","=""2""","=""""","=""3.7095383""","=""""","=""0.0000007""","=""0.0037084""","=""1.813""","=""                                         ""","=""L7185,L562"""
"=""3d5.(4P).4s""","=""a 5P""","=""1""","=""""","=""3.7135045""","=""""","=""0.0000009""","=""0.003966""","=""2.475""","=""                                         ""","=""L7185,L562"""
"=""3d6""","=""a 3H""","=""6""","=""""","=""3.784458""","=""""","=""0.000006""","=""0.070953""","=""1.141""","=""                                         ""","=""L7185,L562"""
"=""3d6""","=""a 3H""","=""5""","=""""","=""3.803774""","=""""","=""0.000005""","=""0.019316""","=""1.03""","=""                                         ""","=""L7185,L562"""
"=""3d6""","=""a 3H""","=""4""","=""""","=""3.818225""","=""""","=""0.000007""","=""0.014451""","=""0.80""","=""                                         ""","=""L7185,L562"""
"=""3d6""","=""a 3F""","=""4""","=""""","=""3.907326""","=""""","=""0.000004""","=""0.089101""","=""1.25""","=""                                         ""","=""L7185,L562"""
"=""3d6""","=""a 3F""","=""3""","=""""","=""3.925593""","=""""","=""0.000005""","=""0.018267""","=""1.066""","=""                                         ""","=""L7185,L562"""
"=""3d6""","=""a 3F""","=""2""","=""""","=""3.937888""","=""""","=""0.000005""","=""0.012295""","=""0.66""","=""                                         ""","=""L7185,L562"""
"=""3d5.(4D).4s""","=""b 5D""","=""4""","=""""","=""4.0651815""","=""""","=""0.0000025""","=""0.127293""","=""1.497""","=""                                         ""","=""L7185,L562"""
"=""3d5.(4D).4s""","=""b 5D""","=""0""","=""""","=""4.068968""","=""""","=""0.000005""","=""0.003787""","=""""","=""                                         ""","=""L7185,L562"""
"=""3d5.(4D).4s""","=""b 5D""","=""1""","=""""","=""4.0712369""","=""""","=""0.0000025""","=""0.002269""","=""1.507""","=""                                         ""","=""L7185,L562"""
"=""3d5.(4D).4s""","=""b 5D""","=""3""","=""""","=""4.073782""","=""""","=""0.000004""","=""0.002545""","=""1.515""","=""                                         ""","=""L7185,L562"""
"=""3d5.(4D).4s""","=""b 5D""","=""2""","=""""","=""4.0740154""","=""""","=""0.0000025""","=""0.000233""","=""1.497""","=""                                         ""","=""L7185,L562"""
"=""3d5.(4G).4s""","=""a 3G""","=""5""","=""""","=""4.1097923""","=""""","=""0.0000025""","=""0.035777""","=""1.202""","=""  57         :    42  3d6           3G   ""","=""L7185,L562"""
"=""3d5.(4G).4s""","=""a 3G""","=""4""","=""""","=""4.122308""","=""""","=""0.000004""","=""0.012516""","=""1.054""","=""  64         :    34  3d6           3G   ""","=""L7185,L562"""
"=""3d5.(4G).4s""","=""a 3G""","=""3""","=""""","=""4.1260367""","=""""","=""0.0000025""","=""0.003729""","=""0.746""","=""  68         :    31  3d6           3G   ""","=""L7185,L562"""
"=""3d6""","=""b 3G""","=""5""","=""""","=""4.3099509""","=""""","=""0.0000024""","=""0.183914""","=""1.204""","=""  56         :    43  3d5.(4G).4s   3G   ""","=""L7185,L562"""
"=""3d6""","=""b 3G""","=""4""","=""""","=""4.3283838""","=""""","=""0.0000025""","=""0.018433""","=""1.054""","=""  63         :    36  3d5.(4G).4s   3G   ""","=""L7185,L562"""
"=""3d6""","=""b 3G""","=""3""","=""""","=""4.3400408""","=""""","=""0.0000025""","=""0.011657""","=""0.745""","=""  67         :    32  3d5.(4G).4s   3G   ""","=""L7185,L562"""
"=""3d5.(4P).4s""","=""b 3P""","=""2""","=""""","=""4.4974797""","=""""","=""0.0000025""","=""0.157439""","=""1.463""","=""                                         ""","=""L7185,L562"""
"=""3d5.(4P).4s""","=""b 3P""","=""1""","=""""","=""4.5086407""","=""""","=""0.0000025""","=""0.011161""","=""1.474""","=""                                         ""","=""L7185,L562"""
"=""3d5.(4P).4s""","=""b 3P""","=""0""","=""""","=""4.516524""","=""""","=""0.000004""","=""0.007883""","=""""","=""                                         ""","=""L7185,L562"""
"=""3d6""","=""a 3D""","=""1""","=""""","=""4.688076""","=""""","=""0.000004""","=""0.171552""","=""0.524""","=""                                         ""","=""L7185,L562"""
"=""3d6""","=""a 3D""","=""2""","=""""","=""4.6925818""","=""""","=""0.0000021""","=""0.004506""","=""1.15""","=""                                         ""","=""L7185,L562"""
"=""3d6""","=""a 3D""","=""3""","=""""","=""4.6929866""","=""""","=""0.0000025""","=""0.000405""","=""1.37""","=""                                         ""","=""L7185,L562"""
"=""3d5.(6S).4p""","=""z 7P*""","=""2""","=""""","=""4.7568065""","=""""","=""0.0000004""","=""0.063820""","=""2.315""","="" 100                                     ""","=""L7185,L562"""
"=""3d5.(6S).4p""","=""z 7P*""","=""3""","=""""","=""4.7787381""","=""""","=""0.0000004""","=""0.0219316""","=""1.923""","="" 100                                     ""","=""L7185,L562"""
"=""3d5.(6S).4p""","=""z 7P*""","=""4""","=""""","=""4.8114165""","=""""","=""0.0000004""","=""0.0326784""","=""1.740""","="" 100                                     ""","=""L7185,L562"""
"=""3d6""","=""a 1I""","=""6""","=""""","=""4.800700""","=""""","=""0.000007""","=""-0.010717""","=""1.022""","=""                                         ""","=""L7185,L562"""
"=""3d6""","=""a 1G""","=""4""","=""""","=""4.823218""","=""""","=""0.000009""","=""0.02252""","=""0.96""","=""                                         ""","=""L7185,L562"""
