Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Reference
"=""""","=""30*""","=""2""","=""""","=""18.255743""","=""""","=""""","=""0.01247""","=""""","="""""
"=""5s2.5p3.(4S*).10d""","=""3D*""","=""3""","=""""","=""18.263771""","=""""","=""""","=""0.00803""","=""""","="""""
"=""""","=""31*""","=""0""","=""""","=""18.269868""","=""""","=""""","=""0.00610""","=""""","="""""
"=""5s2.5p3.(4S*).8g""","=""5G*""","=""5""","=""""","=""18.275369""","=""""","=""""","=""0.00550""","=""""","="""""
"=""5s2.5p3.(4S*).8g""","=""5G*""","=""4""","=""""","=""18.275442""","=""""","=""""","=""0.00007""","=""""","="""""
"=""5s2.5p3.(4S*).8g""","=""5G*""","=""3""","=""""","=""18.275741""","=""""","=""""","=""0.00030""","=""""","="""""
"=""5s2.5p3.(4S*).8g""","=""5G*""","=""6""","=""""","=""18.275980""","=""""","=""""","=""0.00024""","=""""","="""""
"=""5s2.5p3.(4S*).8g""","=""5G*""","=""2""","=""""","=""18.276279""","=""""","=""""","=""0.00030""","=""""","="""""
"=""5s2.5p3.(4S*).8g""","=""3G*""","=""4""","=""""","=""18.275780""","=""""","=""""","=""-0.00050""","=""""","="""""
"=""5s2.5p3.(4S*).8g""","=""3G*""","=""5""","=""""","=""18.276107""","=""""","=""""","=""0.00033""","=""""","="""""
"=""5s2.5p3.(4S*).8g""","=""3G*""","=""3""","=""""","=""18.276454""","=""""","=""""","=""0.00035""","=""""","="""""
"=""""","=""32*""","=""1""","=""""","=""18.323956""","=""""","=""""","=""0.04750""","=""""","="""""
"=""""","=""33*""","=""3""","=""""","=""18.327856""","=""""","=""""","=""0.00390""","=""""","="""""
"=""""","=""53*""","=""1""","=""""","=""18.332796""","=""""","=""""","=""0.00494""","=""""","="""""
"=""""","=""3""","=""2,3""","=""""","=""18.342524""","=""""","=""""","=""0.00973""","=""""","="""""
"=""""","=""34*""","=""2""","=""""","=""18.348119""","=""""","=""""","=""0.00559""","=""""","="""""
"=""""","=""35*""","=""2,3""","=""""","=""18.359508""","=""""","=""""","=""0.01139""","=""""","="""""
"=""""","=""36*""","=""2""","=""""","=""18.387768""","=""""","=""""","=""0.02826""","=""""","="""""
"=""5s2.5p3.(4S*).12s""","=""3S*""","=""1""","=""""","=""18.3936""","=""?""","=""""","=""0.0058""","=""""","="""""
"=""5s2.5p3.(4S*).9f""","=""5F""","=""4""","=""""","=""18.413330""","=""?""","=""""","=""0.0197""","=""""","="""""
"=""5s2.5p3.(4S*).9f""","=""5F""","=""5""","=""""","=""18.413709""","=""?""","=""""","=""0.00038""","=""""","="""""
"=""5s2.5p3.(4S*).9f""","=""5F""","=""3""","=""""","=""18.414069""","=""?""","=""""","=""0.00036""","=""""","="""""
"=""""","=""4""","=""3,4""","=""""","=""18.429756""","=""""","=""""","=""0.01569""","=""""","="""""
"=""""","=""37*""","=""2""","=""""","=""18.431047""","=""""","=""""","=""0.00129""","=""""","="""""
"=""5s2.5p3.(4S*).9f""","=""3F""","=""4""","=""""","=""18.433495""","=""""","=""""","=""0.00245""","=""""","="""""
"=""5s2.5p3.(4S*).11d""","=""3D*""","=""3""","=""""","=""18.436556""","=""""","=""""","=""0.00306""","=""""","="""""
"=""""","=""5""","=""2,3""","=""""","=""18.452572""","=""""","=""""","=""0.01602""","=""""","="""""
"=""5s2.5p3.(4S*).9g""","=""5G*""","=""5""","=""""","=""18.455310""","=""""","=""""","=""0.00274""","=""""","="""""
"=""5s2.5p3.(4S*).9g""","=""5G*""","=""4""","=""""","=""18.455438""","=""?""","=""""","=""0.00013""","=""""","="""""
"=""5s2.5p3.(4S*).9g""","=""5G*""","=""3""","=""""","=""18.455612""","=""""","=""""","=""0.00017""","=""""","="""""
"=""5s2.5p3.(4S*).9g""","=""5G*""","=""6""","=""""","=""18.455804""","=""""","=""""","=""0.00019""","=""""","="""""
"=""5s2.5p3.(4S*).9g""","=""5G*""","=""2""","=""""","=""18.456037""","=""""","=""""","=""0.00023""","=""""","="""""
"=""5s2.5p3.(4S*).9g""","=""3G*""","=""4""","=""""","=""18.455586""","=""""","=""""","=""-0.00045""","=""""","="""""
"=""5s2.5p3.(4S*).9g""","=""3G*""","=""5""","=""""","=""18.455872""","=""""","=""""","=""0.00029""","=""""","="""""
"=""5s2.5p3.(4S*).9g""","=""3G*""","=""3""","=""""","=""18.456150""","=""?""","=""""","=""0.00028""","=""""","="""""
"=""""","=""38*""","=""1""","=""""","=""18.461112""","=""""","=""""","=""0.00496""","=""""","="""""
"=""""","=""6""","=""2,3,4""","=""""","=""18.470211""","=""""","=""""","=""0.00910""","=""""","="""""
"=""""","=""7""","=""2,3""","=""""","=""18.499046""","=""""","=""""","=""0.02884""","=""""","="""""
"=""""","=""39*""","=""4""","=""""","=""18.506640""","=""""","=""""","=""0.00759""","=""""","="""""
"=""""","=""8""","=""1,2""","=""""","=""18.519154""","=""""","=""""","=""0.01251""","=""""","="""""
"=""""","=""40*""","=""3""","=""""","=""18.533298""","=""""","=""""","=""0.01414""","=""""","="""""
"=""5s2.5p3.(4S*).12d""","=""3D*""","=""3""","=""""","=""18.553550""","=""""","=""""","=""0.02025""","=""""","="""""
"=""""","=""41*""","=""1,2,3""","=""""","=""18.581095""","=""?""","=""""","=""0.02754""","=""""","="""""
"=""5s2.5p3.(4S*).10g""","=""5G*""","=""6""","=""""","=""18.584351""","=""""","=""""","=""0.00326""","=""""","="""""
"=""""","=""42*""","=""2""","=""""","=""18.597998""","=""""","=""""","=""0.01365""","=""""","="""""
"=""""","=""43*""","=""1,2""","=""""","=""18.624786""","=""""","=""""","=""0.02679""","=""""","="""""
"=""""","=""10""","=""2,3""","=""""","=""18.624868""","=""""","=""""","=""0.00008""","=""""","="""""
"=""""","=""11""","=""3,4""","=""""","=""18.628787""","=""""","=""""","=""0.00392""","=""""","="""""
"=""""","=""12""","=""1,2""","=""""","=""18.632271""","=""""","=""""","=""0.00348""","=""""","="""""
