Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""4f9.(6H*<15/2>).6s<1/2>""","=""(15/2,1/2)*""","=""8""","=""""","=""0.0000000""","=""""","=""0""","=""""","=""1.37""","=""  94         or  :    94   (6H*) 7H*    ""","=""L3974"""
"=""4f9.(6H*<15/2>).6s<1/2>""","=""(15/2,1/2)*""","=""7""","=""""","=""0.1260151""","=""""","=""""","=""0.1260151""","=""""","=""  90         or  :    69   (6H*) 5H*    ""","=""L8844"""
"=""4f9.(6H*<13/2>).6s<1/2>""","=""(13/2,1/2)*""","=""7""","=""""","=""0.3731986""","=""""","=""""","=""0.247184""","=""1.286""","=""  93         or  :    71   (6H*) 7H*    ""","=""L8844"""
"=""4f9.(6H*<13/2>).6s<1/2>""","=""(13/2,1/2)*""","=""6""","=""""","=""0.4392016""","=""""","=""""","=""0.066003""","=""""","=""  85         or  :    54   (6H*) 7H*    ""","=""L8844"""
"=""4f8.(7F).5d (8G).6s""","=""9G""","=""7""","=""""","=""0.4011124""","=""""","=""""","=""-0.038089""","=""""","=""  64             :    28   (7F)(8F) 9F  ""","=""L8844"""
"=""4f8.(7F).5d (8G).6s""","=""9G""","=""8""","=""""","=""0.4244345""","=""""","=""""","=""0.023322""","=""""","=""  92             :     4   (7F)(8H) 9H  ""","=""L8844"""
"=""4f8.(7F).5d (8G).6s""","=""""","=""6""","=""""","=""0.4266079""","=""""","=""""","=""0.002173""","=""1.53""","=""  36  9G         :    34   (7F)(8F) 9F  ""","=""L8844"""
"=""4f8.(7F).5d (8G).6s""","=""""","=""5""","=""""","=""0.5156236""","=""""","=""""","=""0.089016""","=""1.54""","=""  33  9G         :    32   (7F)(8F) 9F  ""","=""L8844"""
"=""4f8.(7F).5d (8D).6s""","=""""","=""6""","=""""","=""0.638175""","=""""","=""""","=""0.122551""","=""1.593""","=""  48  9D         :    37   (7F)(8G) 9G  ""","=""L3974"""
"=""4f9.(6H*<11/2>).6s<1/2>""","=""(11/2,1/2)*""","=""6""","=""""","=""0.641217""","=""""","=""""","=""0.00304""","=""""","=""  80         or  :    52   (6H*) 5H*    ""","=""L3974"""
"=""4f9.(6H*<11/2>).6s<1/2>""","=""(11/2,1/2)*""","=""5""","=""""","=""0.649055""","=""""","=""""","=""0.00784""","=""""","=""  80         or  :    70   (6H*) 7H*    ""","=""L3974"""
"=""4f8.(7F).5d (8G).6s""","=""""","=""5""","=""""","=""0.714308""","=""""","=""""","=""0.06525""","=""1.59""","=""  41  9G         :    40   (7F)(8D) 9D  ""","=""L3974"""
"=""4f8.6s2""","=""7F""","=""6""","=""""","=""0.731302""","=""""","=""""","=""0.01699""","=""1.46""","=""                                        ""","=""L3974"""
"=""4f8.(7F).5d (8G).6s?""","=""7G?""","=""7""","=""""","=""0.771602""","=""""","=""""","=""0.04030""","=""1.43""","=""  69             :    12   (7F)(8F)? 9F ""","=""L3974"""
"=""4f9.(6F*<11/2>).6s<1/2>""","=""(11/2,1/2)*""","=""5""","=""""","=""""","=""""","=""""","=""""","=""""","=""  55         or  :    61   (6F*) 7F*    ""","=""L3974"""
"=""4f9.(6F*<11/2>).6s<1/2>""","=""(11/2,1/2)*""","=""6""","=""""","=""0.790145""","=""""","=""""","=""""","=""1.40""","=""  92         or  :    92   (6F*) 7F*    ""","=""L3974"""
"=""4f8.(7F).5d (8G).6s""","=""7G""","=""6""","=""""","=""0.797061""","=""""","=""""","=""0.00692""","=""1.456""","=""  53             :    27   (7F)(8F) 7F  ""","=""L3974"""
"=""4f8.(7F).5d (8G).6s""","=""""","=""5""","=""""","=""0.816174""","=""""","=""""","=""0.01911""","=""1.531""","=""  32  7F         :    26   (7F)(8D) 7D  ""","=""L3974"""
"=""4f9.(6H*<9/2>).6s<1/2>""","=""(9/2,1/2)*""","=""4""","=""""","=""""","=""""","=""""","=""""","=""""","=""  80         or  :    81   (6H*) 7H*    ""","=""L3974"""
"=""4f9.(6H*<9/2>).6s<1/2>""","=""(9/2,1/2)*""","=""5""","=""""","=""0.857040""","=""""","=""""","=""""","=""1.10""","=""  77         or  :    65   (6H*) 5H*    ""","=""L3974"""
"=""4f8.(7F).5d (8F).6s?""","=""9F?""","=""7""","=""""","=""0.891180""","=""""","=""""","=""0.03414""","=""""","=""  56             :    18   (7F)(8G)? 7G ""","=""L3974"""
"=""4f8.6s2?""","=""7F?""","=""5""","=""""","=""1.026346""","=""""","=""""","=""0.13517""","=""1.464""","=""                                        ""","=""L3974"""
"=""4f8.(7F).5d2?""","=""9G?""","=""7""","=""""","=""1.103908""","=""""","=""""","=""0.07756""","=""1.498""","=""                                        ""","=""L3974"""
"=""4f8.(7F).5d2?""","=""9G?""","=""6""","=""""","=""1.114754""","=""""","=""""","=""0.01085""","=""""","=""                                        ""","=""L3974"""
"=""4f8.(7F).5d2?""","=""9G?""","=""8""","=""""","=""1.149713""","=""""","=""""","=""0.03496""","=""""","=""                                        ""","=""L3974"""
"=""""","=""""","=""8""","=""""","=""1.383686""","=""""","=""""","=""0.23397""","=""1.38""","=""                                        ""","=""L3974"""
"=""4f9.(6H*).5d""","=""7H*""","=""2""","=""""","=""""","=""""","=""""","=""""","=""""","=""  81             :    12   (6F*) 7H*    ""","=""L3974"""
"=""4f9.(6H*).5d""","=""7H*""","=""8""","=""""","=""1.396255""","=""""","=""""","=""""","=""1.368""","=""  79             :    10   (6H*) 7I*    ""","=""L3974"""
"=""4f9.(6H*).5d""","=""7H*""","=""7""","=""""","=""1.512657""","=""""","=""""","=""0.11640""","=""1.339""","=""  65             :    15   (6H*) 7G*    ""","=""L3974"""
"=""4f9.(6H*).5d""","=""7H*""","=""6""","=""""","=""1.686832""","=""""","=""""","=""0.17418""","=""1.330""","=""  54             :    18   (6H*) 7G*    ""","=""L3974"""
"=""4f9.(6H*).5d""","=""7H*""","=""5""","=""""","=""1.886121""","=""""","=""""","=""0.19929""","=""1.221""","=""  66             :    13   (6H*) 7G*    ""","=""L3974"""
"=""4f9.(6H*).5d""","=""7H*""","=""4""","=""""","=""2.042646""","=""""","=""""","=""0.15653""","=""1.058""","=""  72             :     8   (6H*) 7G*    ""","=""L3974"""
"=""4f9.(6H*).5d""","=""7H*""","=""3""","=""""","=""2.166649""","=""""","=""""","=""0.12400""","=""0.780""","=""  77             :    10   (6F*) 7H*    ""","=""L3974"""
"=""4f8.(7F).5d.6s?""","=""""","=""6""","=""""","=""1.443007""","=""""","=""""","=""-0.72364""","=""1.53""","=""                                        ""","=""L3974"""
"=""4f8.(7F).5d.6s?""","=""""","=""7""","=""""","=""1.464646""","=""""","=""""","=""0.02164""","=""""","=""                                        ""","=""L3974"""
"=""4f9.(6H*).5d""","=""7I*""","=""3""","=""""","=""""","=""""","=""""","=""""","=""""","=""  85                                    ""","=""L3974"""
"=""4f9.(6H*).5d""","=""7I*""","=""4""","=""""","=""""","=""""","=""""","=""""","=""""","=""  78                                    ""","=""L3974"""
"=""4f9.(6H*).5d""","=""7I*""","=""5""","=""""","=""""","=""""","=""""","=""""","=""""","=""  73                                    ""","=""L3974"""
"=""4f9.(6H*).5d""","=""7I*""","=""9""","=""""","=""1.676049""","=""""","=""""","=""""","=""1.324""","=""  88                                    ""","=""L3974"""
"=""4f9.(6H*).5d""","=""7I*""","=""8""","=""""","=""1.895614""","=""""","=""""","=""0.21957""","=""1.290""","=""  61             :    15   (6H*) 5I*    ""","=""L3974"""
"=""4f9.(6H*).5d""","=""7I*""","=""7""","=""""","=""2.123331""","=""""","=""""","=""0.22772""","=""1.282""","=""  48             :    17   (6H*) 7G*    ""","=""L3974"""
"=""4f9.(6H*).5d""","=""7I*""","=""6""","=""""","=""2.208358""","=""""","=""""","=""0.08503""","=""1.230""","=""  62             :    13   (6H*) 7G*    ""","=""L3974"""
"=""4f8.(7F).5d (6H).6s?""","=""7H?""","=""8""","=""""","=""1.685372""","=""""","=""""","=""-0.52299""","=""1.38""","=""  77             :    17   (7F)(8H)? 7F ""","=""L3974"""
"=""4f8.(7F).5d.6s?""","=""""","=""6""","=""""","=""1.855417""","=""""","=""""","=""0.17005""","=""1.644""","=""                                        ""","=""L3974"""
"=""4f9.(6H*).5d""","=""7F*""","=""6""","=""""","=""1.862714""","=""""","=""""","=""0.00730""","=""1.442""","=""  61             :    17   (6H*) 7H*    ""","=""L3974"""
"=""4f9.(6H*).5d""","=""7G*""","=""7""","=""""","=""1.964460""","=""""","=""""","=""0.10175""","=""1.37""","=""  62             :    24   (6H*) 7I*    ""","=""L3974"""
"=""4f9.(6H*).5d""","=""7F*""","=""5""","=""""","=""2.115360""","=""""","=""""","=""0.15090""","=""1.445""","=""  54             :    15   (6F*) 7F*    ""","=""L3974"""
"=""4f9.(6H*).5d""","=""5I*""","=""8""","=""""","=""2.222554""","=""""","=""""","=""0.10719""","=""1.250""","=""  73             :    15   (6H*) 7I*    ""","=""L3974"""
"=""4f9.(6H*).5d""","=""5H*""","=""7""","=""""","=""2.329728""","=""""","=""""","=""0.10717""","=""1.25""","=""  51             :    32   (6H*) 5I*    ""","=""L3974"""
"=""""","=""""","=""8""","=""""","=""2.443761""","=""""","=""""","=""0.11403""","=""1.30""","=""                                        ""","=""L3974"""
"=""""","=""""","=""8""","=""""","=""2.608077""","=""""","=""""","=""0.16432""","=""""","=""                                        ""","=""L3974"""
"=""""","=""""","=""7""","=""""","=""2.668271""","=""""","=""""","=""0.06019""","=""""","=""                                        ""","=""L3974"""
"=""""","=""""","=""7""","=""""","=""2.728711""","=""""","=""""","=""0.06044""","=""""","=""                                        ""","=""L3974"""
"=""""","=""""","=""7""","=""""","=""2.932680""","=""""","=""""","=""0.20397""","=""1.38""","=""                                        ""","=""L3974"""
"=""""","=""""","=""6""","=""""","=""2.935714""","=""""","=""""","=""0.00303""","=""""","=""                                        ""","=""L3974"""
"=""""","=""""","=""8""","=""""","=""3.1167706""","=""""","=""""","=""0.181057""","=""1.34""","=""                                        ""","=""L8844"""
"=""""","=""""","=""7""","=""""","=""3.146285""","=""""","=""""","=""0.029514""","=""1.29""","=""                                        ""","=""L3974"""
"=""4f9.(6H*<15/2>).6p<1/2>""","=""(15/2,1/2)""","=""7""","=""""","=""3.1993688""","=""""","=""""","=""0.053084""","=""1.37""","=""                                        ""","=""L8844"""
"=""4f9.(6H*<15/2>).6p<1/2>""","=""(15/2,1/2)""","=""8""","=""""","=""3.2205094""","=""""","=""""","=""0.021141""","=""1.30""","=""                                        ""","=""L8844"""
"=""""","=""""","=""7""","=""""","=""3.271411""","=""""","=""""","=""0.050902""","=""1.358""","=""                                        ""","=""L3974"""
"=""""","=""""","=""6""","=""""","=""3.314284""","=""""","=""""","=""0.04287""","=""1.40""","=""                                        ""","=""L3974"""
"=""""","=""""","=""7""","=""""","=""3.377856""","=""""","=""""","=""0.06357""","=""""","=""                                        ""","=""L3974"""
"=""4f9.(6H*<15/2>).6p<3/2>""","=""(15/2,3/2)""","=""8""","=""""","=""3.4734018""","=""""","=""""","=""0.095546""","=""1.29""","=""                                        ""","=""L8844"""
"=""4f9.(6H*<15/2>).6p<3/2>""","=""(15/2,3/2)""","=""7""","=""""","=""3.4975236""","=""""","=""""","=""0.024122""","=""1.35""","=""                                        ""","=""L8844"""
"=""4f9.(6H*<15/2>).6p<3/2>""","=""(15/2,3/2)""","=""6""","=""""","=""3.5136235""","=""""","=""""","=""0.016100""","=""1.32""","=""                                        ""","=""L8844"""
"=""4f9.(6H*<15/2>).6p<3/2>""","=""(15/2,3/2)""","=""9""","=""""","=""3.5321623""","=""""","=""""","=""0.018539""","=""1.326""","=""                                        ""","=""L8844"""
"=""""","=""""","=""8""","=""""","=""3.541108""","=""""","=""""","=""0.008946""","=""""","=""                                        ""","=""L3974"""
"=""4f9.(6H*<13/2>).6p<1/2>""","=""(13/2,1/2)""","=""7""","=""""","=""3.5520351""","=""""","=""""","=""0.010927""","=""1.26""","=""                                        ""","=""L8844"""
"=""4f8.6s.6p?""","=""*""","=""7""","=""""","=""3.608037""","=""""","=""""","=""0.056002""","=""1.58""","=""                                        ""","=""L3974"""
"=""""","=""""","=""7""","=""""","=""3.646006""","=""""","=""""","=""0.03797""","=""""","=""                                        ""","=""L3974"""
"=""""","=""""","=""6""","=""""","=""3.695146""","=""""","=""""","=""0.04914""","=""""","=""                                        ""","=""L3974"""
"=""4f8.5d.6p?""","=""*""","=""6""","=""""","=""3.7087306""","=""""","=""""","=""0.013585""","=""""","=""                                        ""","=""L8844"""
"=""""","=""*""","=""5""","=""""","=""3.718627""","=""""","=""""","=""0.009896""","=""""","=""                                        ""","=""L8844"""
"=""""","=""""","=""5""","=""""","=""3.718952""","=""""","=""""","=""0.00032""","=""""","=""                                        ""","=""L3974"""
"=""""","=""""","=""6""","=""""","=""3.727993""","=""""","=""""","=""0.00904""","=""""","=""                                        ""","=""L3974"""
"=""4f9.(6H*<11/2>).6p<1/2>""","=""(11/2,1/2)""","=""5""","=""""","=""3.737959""","=""""","=""""","=""0.00997""","=""1.27""","=""                                        ""","=""L3974"""
"=""4f9.(6H*<11/2>).6p<1/2>""","=""(11/2,1/2)""","=""6""","=""""","=""3.798811""","=""""","=""""","=""0.06085""","=""1.20""","=""                                        ""","=""L3974"""
"=""4f8.5d.6p?""","=""*""","=""7""","=""""","=""3.7475296""","=""""","=""""","=""-0.051281""","=""""","=""                                        ""","=""L8844"""
"=""""","=""""","=""7""","=""""","=""3.764748""","=""""","=""""","=""0.017218""","=""""","=""                                        ""","=""L3974"""
"=""""","=""""","=""7""","=""""","=""3.778557""","=""""","=""""","=""0.01381""","=""1.34""","=""                                        ""","=""L3974"""
"=""""","=""""","=""3""","=""""","=""3.806765""","=""""","=""""","=""0.02821""","=""""","=""                                        ""","=""L3974"""
"=""""","=""*""","=""6""","=""""","=""3.814255""","=""""","=""""","=""0.00749""","=""""","=""                                        ""","=""L3974"""
"=""4f8.5d.6p?""","=""*""","=""8""","=""""","=""3.8199023""","=""""","=""""","=""0.005647""","=""""","=""                                        ""","=""L8844"""
"=""""","=""""","=""7""","=""""","=""3.830550""","=""""","=""""","=""0.010648""","=""1.30""","=""                                        ""","=""L3974"""
"=""4f9.(6H*<13/2>).6p<3/2>""","=""(13/2,3/2)""","=""8""","=""""","=""3.8532380""","=""""","=""""","=""0.022688""","=""1.28""","=""                                        ""","=""L8844"""
"=""4f9.(6H*<13/2>).6p<3/2>""","=""(13/2,3/2)""","=""6""","=""""","=""3.913737""","=""""","=""""","=""0.060499""","=""1.32""","=""                                        ""","=""L3974"""
"=""""","=""""","=""7""","=""""","=""3.888871""","=""""","=""""","=""-0.02487""","=""""","=""                                        ""","=""L3974"""
"=""4f8.5d.6p?""","=""*""","=""7""","=""""","=""3.942030""","=""""","=""""","=""0.05316""","=""""","=""                                        ""","=""L3974"""
"=""""","=""""","=""6""","=""""","=""3.952511""","=""""","=""""","=""0.01048""","=""""","=""                                        ""","=""L3974"""
"=""""","=""""","=""5""","=""""","=""3.970430""","=""""","=""""","=""0.01792""","=""1.27""","=""                                        ""","=""L3974"""
"=""""","=""*""","=""5""","=""""","=""4.004248""","=""""","=""""","=""0.03382""","=""""","=""                                        ""","=""L3974"""
"=""""","=""""","=""5 or 6""","=""""","=""4.013257""","=""""","=""""","=""0.00901""","=""""","=""                                        ""","=""L3974"""
"=""""","=""*""","=""6""","=""""","=""4.047646""","=""""","=""""","=""0.03439""","=""""","=""                                        ""","=""L3974"""
"=""""","=""""","=""6""","=""""","=""4.052696""","=""""","=""""","=""0.00505""","=""""","=""                                        ""","=""L3974"""
"=""""","=""""","=""6""","=""""","=""4.073329""","=""""","=""""","=""0.02063""","=""1.31""","=""                                        ""","=""L3974"""
"=""""","=""""","=""6""","=""""","=""4.152101""","=""""","=""""","=""0.07877""","=""""","=""                                        ""","=""L3974"""
"=""""","=""*""","=""9""","=""""","=""4.1528668""","=""""","=""""","=""0.000766""","=""""","=""                                        ""","=""L8844"""
"=""""","=""*""","=""6""","=""""","=""4.190779""","=""""","=""""","=""0.037912""","=""""","=""                                        ""","=""L3974"""
"=""""","=""*""","=""6""","=""""","=""4.195837""","=""""","=""""","=""0.00506""","=""""","=""                                        ""","=""L3974"""
"=""4f8.5d.6p?""","=""*""","=""7""","=""""","=""4.199740""","=""""","=""""","=""0.00390""","=""""","=""                                        ""","=""L3974"""
"=""""","=""*""","=""6""","=""""","=""4.203885""","=""""","=""""","=""0.00414""","=""""","=""                                        ""","=""L3974"""
"=""4f8.5d.6p?""","=""*""","=""7""","=""""","=""4.226676""","=""""","=""""","=""0.02279""","=""""","=""                                        ""","=""L3974"""
"=""""","=""*""","=""5""","=""""","=""4.248392""","=""""","=""""","=""0.02172""","=""""","=""                                        ""","=""L3974"""
"=""4f8.5d.6p?""","=""*""","=""8""","=""""","=""4.250470""","=""""","=""""","=""0.00208""","=""1.42""","=""                                        ""","=""L3974"""
"=""""","=""""","=""5""","=""""","=""4.255005""","=""""","=""""","=""0.00453""","=""1.14""","=""                                        ""","=""L3974"""
"=""""","=""*""","=""5""","=""""","=""4.273167""","=""""","=""""","=""0.01816""","=""1.555""","=""                                        ""","=""L3974"""
"=""4f8.5d.6p?""","=""*""","=""8""","=""""","=""4.275053""","=""""","=""""","=""0.00189""","=""1.44""","=""                                        ""","=""L3974"""
"=""""","=""""","=""6""","=""""","=""4.287030""","=""""","=""""","=""0.01198""","=""""","=""                                        ""","=""L3974"""
"=""""","=""*""","=""6""","=""""","=""4.297106""","=""""","=""""","=""0.01008""","=""""","=""                                        ""","=""L3974"""
"=""""","=""*""","=""8""","=""""","=""4.300210""","=""""","=""""","=""0.00310""","=""""","=""                                        ""","=""L3974"""
"=""""","=""*""","=""6""","=""""","=""4.313214""","=""""","=""""","=""0.01300""","=""""","=""                                        ""","=""L3974"""
"=""""","=""""","=""7""","=""""","=""4.315260""","=""""","=""""","=""0.00205""","=""""","=""                                        ""","=""L3974"""
