Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""2s.2p2.(4P).3d""","=""3D""","=""1""","=""""","=""73.8116""","=""""","=""""","=""0.192""","="""""
"=""2s.2p2.(4P).3d""","=""3D""","=""2""","=""""","=""73.8206""","=""""","=""""","=""0.009""","="""""
"=""2s.2p2.(4P).3d""","=""3D""","=""3""","=""""","=""73.8302""","=""""","=""""","=""0.010""","="""""
"=""2s.2p2.(2D).3p""","=""1F*""","=""3""","=""""","=""75.6069""","=""""","=""""","=""1.777""","="""""
"=""2s.2p2.(2D).3p""","=""1D*""","=""2""","=""""","=""75.9812""","=""""","=""""","=""0.374""","="""""
"=""2s.2p2.(2D).3p""","=""1P*""","=""1""","=""""","=""76.7325""","=""""","=""""","=""0.751""","="""""
"=""2s2.2p.(2P*).5d""","=""3F*""","=""2""","=""""","=""78.0539""","=""""","=""""","=""1.321""","="""""
"=""2s2.2p.(2P*).5d""","=""1D*""","=""2""","=""""","=""78.1124""","=""""","=""""","=""0.058""","="""""
"=""2s2.2p.(2P*).5d""","=""3D*""","=""3""","=""""","=""78.2497""","=""""","=""""","=""0.137""","="""""
"=""2s2.2p.(2P*).5d""","=""3P*""","=""0""","=""""","=""78.3017""","=""""","=""""","=""0.052""","="""""
"=""2s2.2p.(2P*).5d""","=""3P*""","=""1""","=""""","=""78.3017""","=""""","=""""","=""0.000""","="""""
"=""2s2.2p.(2P*).5d""","=""1F*""","=""3""","=""""","=""78.4485""","=""""","=""""","=""0.147""","="""""
"=""2s2.2p.(2P*).5d""","=""1P*""","=""1""","=""""","=""78.4498""","=""""","=""""","=""0.001""","="""""
"=""2s.2p2.(2D).3d""","=""3F""","=""2""","=""""","=""79.8736""","=""""","=""""","=""1.424""","="""""
"=""2s.2p2.(2D).3d""","=""3F""","=""3""","=""""","=""79.8736""","=""""","=""""","=""0.000""","="""""
"=""2s.2p2.(2D).3d""","=""3F""","=""4""","=""""","=""79.8736""","=""""","=""""","=""0.000""","="""""
"=""2s.2p2.(4P).4s""","=""5P""","=""2""","=""""","=""79.9936""","=""""","=""""","=""0.120""","="""""
"=""2s.2p2.(4P).4s""","=""5P""","=""3""","=""""","=""80.0337""","=""""","=""""","=""0.040""","="""""
"=""2s.2p2.(2D).3d""","=""3P""","=""2""","=""""","=""80.4443""","=""""","=""""","=""0.411""","="""""
"=""2s.2p2.(2D).3d""","=""3D""","=""1""","=""""","=""80.6140""","=""""","=""""","=""0.170""","="""""
"=""2s.2p2.(2D).3d""","=""3D""","=""2""","=""""","=""80.6140""","=""""","=""""","=""0.000""","="""""
"=""2s.2p2.(2D).3d""","=""3D""","=""3""","=""""","=""80.6321""","=""""","=""""","=""0.018""","="""""
"=""2s2.2p.(2P*).6d""","=""3D*""","=""3""","=""""","=""81.0368""","=""""","=""""","=""0.405""","="""""
"=""2s2.2p.(2P*).6d""","=""3P*""","=""2""","=""""","=""81.0574""","=""""","=""""","=""0.021""","="""""
"=""2s2.2p.(2P*).6d""","=""3P*""","=""0""","=""""","=""81.0650""","=""""","=""""","=""0.008""","="""""
"=""2s2.2p.(2P*).6d""","=""3P*""","=""1""","=""""","=""81.0650""","=""""","=""""","=""0.000""","="""""
"=""2s2.2p.(2P*).6d""","=""1F*""","=""3""","=""""","=""81.1438""","=""""","=""""","=""0.079""","="""""
"=""2s.2p2.(2D).3d""","=""3S""","=""1""","=""""","=""81.1773""","=""""","=""""","=""0.034""","="""""
"=""2s.2p2.(2D).3d""","=""1F""","=""3""","=""""","=""81.5253""","=""""","=""""","=""0.348""","="""""
"=""2s.2p2.(2D).3d""","=""1D""","=""2""","=""""","=""81.5568""","=""""","=""""","=""0.031""","="""""
"=""2s.2p2.(2D).3d""","=""1P""","=""1""","=""""","=""81.6596""","=""""","=""""","=""0.103""","="""""
"=""2s.2p2.(4P).4p""","=""3D*""","=""1""","=""""","=""82.1213""","=""""","=""""","=""0.462""","="""""
"=""2s.2p2.(4P).4p""","=""3D*""","=""2""","=""""","=""82.1418""","=""""","=""""","=""0.020""","="""""
"=""2s.2p2.(4P).4p""","=""3D*""","=""3""","=""""","=""82.1821""","=""""","=""""","=""0.040""","="""""
"=""2s.2p2.(4P).4p""","=""3P*""","=""0""","=""""","=""82.4718""","=""""","=""""","=""0.290""","="""""
"=""2s.2p2.(4P).4p""","=""3P*""","=""1""","=""""","=""82.4817""","=""""","=""""","=""0.010""","="""""
"=""2s.2p2.(4P).4p""","=""3P*""","=""2""","=""""","=""82.5002""","=""""","=""""","=""0.019""","="""""
"=""2s.2p2.(4P).4d""","=""5P""","=""3""","=""""","=""83.6643""","=""""","=""""","=""1.164""","="""""
"=""2s.2p2.(4P).4d""","=""5P""","=""2""","=""""","=""83.6890""","=""""","=""""","=""0.025""","="""""
"=""2s.2p2.(4P).4d""","=""5P""","=""1""","=""""","=""83.6890""","=""""","=""""","=""0.000""","="""""
"=""2s.2p2.(4P).4d""","=""3F""","=""2""","=""""","=""83.9952""","=""""","=""""","=""0.306""","="""""
"=""2s.2p2.(4P).4d""","=""3F""","=""3""","=""""","=""84.0200""","=""""","=""""","=""0.025""","="""""
