Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""4f2""","=""3H""","=""4""","=""""","=""0.000000""","=""""","=""0""","=""""","=""""","=""  97                                                                    ""","=""L3974"""
"=""4f2""","=""3H""","=""5""","=""""","=""0.189488""","=""""","=""""","=""0.189488""","=""""","="" 100                                                                    ""","="""""
"=""4f2""","=""3H""","=""6""","=""""","=""0.387711""","=""""","=""""","=""0.19822""","=""""","="" 100                                                                    ""","="""""
"=""4f.5d""","=""1G*""","=""4""","=""""","=""0.406254""","=""""","=""""","=""0.01854""","=""0.99""","=""  72                  :    22                        3H*                ""","="""""
"=""4f2""","=""3F""","=""2""","=""""","=""0.466522""","=""""","=""""","=""0.06027""","=""""","=""  98                                                                    ""","="""""
"=""4f2""","=""3F""","=""3""","=""""","=""0.590755""","=""""","=""""","=""0.12423""","=""""","="" 100                                                                    ""","="""""
"=""4f2""","=""3F""","=""4""","=""""","=""0.620672""","=""""","=""""","=""0.02992""","=""""","=""  58                  :    40                        1G                 ""","="""""
"=""4f.5d""","=""3F*""","=""2""","=""""","=""0.473809""","=""""","=""""","=""-0.14686""","=""0.76""","=""  72                  :    27                        1D*                ""","="""""
"=""4f.5d""","=""3F*""","=""3""","=""""","=""0.682207""","=""""","=""""","=""0.20840""","=""1.10""","=""  96                  :     3                        3G*                ""","="""""
"=""4f.5d""","=""3F*""","=""4""","=""""","=""0.886493""","=""""","=""""","=""0.20429""","=""1.30""","=""  86                  :     8                        1G*                ""","="""""
"=""4f.5d""","=""3H*""","=""4""","=""""","=""0.635700""","=""""","=""""","=""-0.25079""","=""0.87""","=""  77                  :    18                        1G*                ""","="""""
"=""4f.5d""","=""3H*""","=""5""","=""""","=""0.788697""","=""""","=""""","=""0.15300""","=""1.07""","="" 100                                                                    ""","="""""
"=""4f.5d""","=""3H*""","=""6""","=""""","=""1.035267""","=""""","=""""","=""0.24657""","=""1.17""","="" 100                                                                    ""","="""""
"=""4f.5d""","=""3G*""","=""3""","=""""","=""0.776787""","=""""","=""""","=""-0.25848""","=""0.76""","=""  93                  :     4                        3F*                ""","="""""
"=""4f.5d""","=""3G*""","=""4""","=""""","=""0.971629""","=""""","=""""","=""0.19484""","=""1.06""","=""  94                  :     4                        3F*                ""","="""""
"=""4f.5d""","=""3G*""","=""5""","=""""","=""1.156216""","=""""","=""""","=""0.18459""","=""1.22:""","=""  99                  :     1                        1H*                ""","="""""
