Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Leading percentages,Reference
"=""2s2.2p3""","=""4S*""","=""3/2""","=""""","=""0.000000""","=""""","=""0.000000""","=""""","="" 100                                           ""","=""L17865"""
"=""2s2.2p3""","=""2D*""","=""5/2""","=""""","=""5.11242""","=""""","=""0.00003""","=""5.11242""","=""  99                                           ""","=""L17865"""
"=""2s2.2p3""","=""2D*""","=""3/2""","=""""","=""5.11793""","=""""","=""0.00003""","=""0.00551""","="" 100                                           ""","=""L17865"""
"=""2s2.2p3""","=""2P*""","=""1/2""","=""""","=""7.74089""","=""""","=""0.00004""","=""2.62296""","=""  97                                           ""","=""L17865"""
"=""2s2.2p3""","=""2P*""","=""3/2""","=""""","=""7.74167""","=""""","=""0.00004""","=""0.00078""","=""  97                                           ""","=""L17865"""
"=""2s.2p4""","=""4P""","=""5/2""","=""""","=""22.7961""","=""""","=""0.0003""","=""15.0544""","=""  99                                           ""","=""L17865"""
"=""2s.2p4""","=""4P""","=""3/2""","=""""","=""22.87220""","=""""","=""0.00024""","=""0.0761""","=""  99                                           ""","=""L17865"""
"=""2s.2p4""","=""4P""","=""1/2""","=""""","=""22.91218""","=""""","=""0.00025""","=""0.0400""","=""  99                                           ""","=""L17865"""
"=""2s.2p4""","=""2D""","=""5/2""","=""""","=""31.50186""","=""""","=""0.00017""","=""8.5897""","=""  99                                           ""","=""L17865"""
"=""2s.2p4""","=""2D""","=""3/2""","=""""","=""31.50447""","=""""","=""0.00017""","=""0.0026""","=""  99                                           ""","=""L17865"""
"=""2s.2p4""","=""2S""","=""1/2""","=""""","=""37.14906""","=""""","=""0.00025""","=""5.6446""","=""  99                                           ""","=""L17865"""
"=""2s.2p4""","=""2P""","=""3/2""","=""""","=""39.67776""","=""""","=""0.00021""","=""2.5287""","=""  98                                           ""","=""L17865"""
"=""2s.2p4""","=""2P""","=""1/2""","=""""","=""39.76646""","=""""","=""0.00022""","=""0.0887""","=""  98                                           ""","=""L17865"""
"=""2s2.2p2.(3P).3s""","=""4P""","=""1/2""","=""""","=""59.350114""","=""+z""","=""0.000025""","=""19.58365""","=""  97                                           ""","=""L17865"""
"=""2s2.2p2.(3P).3s""","=""4P""","=""3/2""","=""""","=""59.397432""","=""+z""","=""0.000000""","=""0.047318""","=""  97                                           ""","=""L17865"""
"=""2s2.2p2.(3P).3s""","=""4P""","=""5/2""","=""""","=""59.469031""","=""+z""","=""0.000017""","=""0.07160""","=""  97                                           ""","=""L17865"""
"=""2p5""","=""2P*""","=""3/2""","=""""","=""60.1201""","=""""","=""0.0003""","=""0.6511""","=""  95                                           ""","=""L17865"""
"=""2p5""","=""2P*""","=""1/2""","=""""","=""60.2393""","=""""","=""0.0004""","=""0.1192""","=""  95                                           ""","=""L17865"""
"=""2s2.2p2.(3P).3s""","=""2P""","=""1/2""","=""""","=""60.56635""","=""+z""","=""0.00004""","=""0.3270""","=""  98                                           ""","=""L17865"""
"=""2s2.2p2.(3P).3s""","=""2P""","=""3/2""","=""""","=""60.65403""","=""+z""","=""0.00004""","=""0.08768""","=""  98                                           ""","=""L17865"""
"=""2s2.2p2.(1D).3s""","=""2D""","=""5/2""","=""""","=""63.44525""","=""+z""","=""0.00005""","=""2.79122""","=""  98                                           ""","=""L17865"""
"=""2s2.2p2.(1D).3s""","=""2D""","=""3/2""","=""""","=""63.44610""","=""+z""","=""0.00005""","=""0.00085""","=""  98                                           ""","=""L17865"""
