Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""5f10""","=""5I""","=""8""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L8672"""
"=""Fm VI (5f9 6H*<15/2>)""","=""Limit""","=""---""","=""(""","=""55.0""","="")""","=""1.9""","=""""","=""L8672c99"""
