Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""2s2.2p3.(2P*).4f""","=""a""","=""5""","=""""","=""37.951577""","=""""","=""""","=""0.00028""","="""""
"=""2s2.2p3.(2P*).4f""","=""a""","=""4""","=""""","=""37.951776""","=""""","=""""","=""0.00020""","="""""
"=""2s2.2p3.(2P*).4f""","=""a""","=""2""","=""""","=""37.952416""","=""""","=""""","=""0.00064""","="""""
"=""2s2.2p3.(2P*).4f""","=""a""","=""1""","=""""","=""37.953908""","=""""","=""""","=""0.00149""","="""""
"=""2s2.2p3.(2P*).4f""","=""b""","=""3""","=""""","=""37.952518""","=""""","=""""","=""-0.00139""","="""""
"=""2s2.2p3.(2P*).4f""","=""b""","=""4""","=""""","=""37.952774""","=""""","=""""","=""0.00026""","="""""
"=""2s2.2p3.(2P*).4f""","=""b""","=""2""","=""""","=""37.953484""","=""""","=""""","=""0.00071""","="""""
"=""2s2.2p3.(2P*).4f""","=""c""","=""2""","=""""","=""37.953632""","=""""","=""""","=""0.00015""","="""""
"=""2s2.2p3.(2P*).4f""","=""c""","=""3""","=""""","=""37.954296""","=""""","=""""","=""0.00066""","="""""
"=""2s2.2p3.(2P*).4f""","=""c""","=""4""","=""""","=""37.954936""","=""""","=""""","=""0.00064""","="""""
"=""2s2.2p3.(2P*).4f""","=""d""","=""3""","=""""","=""37.954742""","=""""","=""""","=""-0.00019""","="""""
"=""2p6""","=""1S""","=""0""","=""""","=""48.1059""","=""""","=""""","=""10.1512""","="""""
