Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""6p5""","=""2P*""","=""3/2""","=""""","=""0.00000""","=""""","=""0""","=""""","=""L3466"""
"=""6p5""","=""2P*""","=""1/2""","=""""","=""3.83050""","=""""","=""""","=""3.83050""","=""L16068"""
"=""Rn III (6p4 3P<2>)""","=""Limit""","=""---""","=""(""","=""18.99""","="")""","=""0.06""","=""""","=""L22090"""
