Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""4f14""","=""1S""","=""0""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L3654"""
"=""Hf VI (4f13.5p6 2F*<7/2>)""","=""Limit""","=""---""","=""[""","=""68.37""","=""]""","=""0.04""","=""""","=""L3654"""
