Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""4d4""","=""5D""","=""0""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L8672"""
"=""Tc V (4d3 4F<3/2>)""","=""Limit""","=""---""","=""(""","=""41.0""","="")""","=""1.7""","=""""","=""L8672c99"""
