Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""5f13.7s""","=""3F*""","=""4""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L13741"""
"=""Md III (5f13 2F*<7/2>)""","=""Limit""","=""---""","=""[""","=""12.4""","=""]""","=""0.4""","=""""","=""L13741c99"""
