Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""4f5.5s2.5p6""","=""6H*""","=""5/2""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L4095"""
"=""Eu VI (4f5.5s2.5p5)""","=""Limit""","=""---""","=""[""","=""63.2""","=""]""","=""0.4""","=""""","=""L4095"""
