Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""5d8""","=""3F""","=""4""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L289"""
"=""Hg VI (5d7 4F<9/2>)""","=""Limit""","=""---""","=""""","=""61.20""","=""""","=""0.20""","=""""","=""L289"""
