Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""6d3""","=""""","=""3/2""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L7830"""
"=""Sg V (6d2 <2>)""","=""Limit""","=""---""","=""[""","=""35.5""","=""]""","=""0.5""","=""""","=""L7830"""
