Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Leading percentages,Reference
"=""3p6.3d2""","=""3F""","=""2""","=""""","=""0.00000""","=""""","=""0""","=""""","="" 100                                          ""","=""L7185"""
"=""3p6.3d2""","=""3F""","=""3""","=""""","=""0.02292""","=""""","=""""","=""0.02292""","="" 100                                          ""","="""""
"=""3p6.3d2""","=""3F""","=""4""","=""""","=""0.05212""","=""""","=""""","=""0.0292""","="" 100                                          ""","="""""
"=""3p6.3d2""","=""1D""","=""2""","=""""","=""1.05058""","=""""","=""""","=""0.9985""","=""  99                                          ""","="""""
"=""3p6.3d2""","=""3P""","=""0""","=""""","=""1.30660""","=""""","=""""","=""0.2560""","="" 100                                          ""","="""""
"=""3p6.3d2""","=""3P""","=""1""","=""""","=""1.31468""","=""""","=""""","=""0.0081""","="" 100                                          ""","="""""
"=""3p6.3d2""","=""3P""","=""2""","=""""","=""1.32926""","=""""","=""""","=""0.0146""","=""  99                                          ""","="""""
"=""3p6.3d2""","=""1G""","=""4""","=""""","=""1.78507""","=""""","=""""","=""0.4558""","="" 100                                          ""","="""""
"=""3p6.3d2""","=""1S""","=""0""","=""""","=""4.02645""","=""""","=""""","=""2.2414""","="" 100                                          ""","="""""
"=""3p6.3d.4s""","=""3D""","=""1""","=""""","=""4.719378""","=""""","=""""","=""0.69293""","=""                                              ""","="""""
"=""3p6.3d.4s""","=""3D""","=""2""","=""""","=""4.736066""","=""""","=""""","=""0.01669""","=""                                              ""","="""""
"=""3p6.3d.4s""","=""3D""","=""3""","=""""","=""4.764216""","=""""","=""""","=""0.02815""","=""                                              ""","="""""
"=""3p6.3d.4s""","=""1D""","=""2""","=""""","=""5.170670""","=""""","=""""","=""0.40645""","=""                                              ""","="""""
"=""3p6.3d.4p""","=""1D*""","=""2""","=""""","=""9.323390""","=""""","=""""","=""4.15272""","=""  98                                          ""","="""""
"=""3p6.3d.4p""","=""3D*""","=""1""","=""""","=""9.546812""","=""""","=""""","=""0.22342""","="" 100                                          ""","="""""
"=""3p6.3d.4p""","=""3D*""","=""2""","=""""","=""9.567542""","=""""","=""""","=""0.02073""","=""  89         :    11  3d.4p           3F*     ""","="""""
"=""3p6.3d.4p""","=""3D*""","=""3""","=""""","=""9.599408""","=""""","=""""","=""0.03187""","=""  86         :    13  3d.4p           3F*     ""","="""""
"=""3p6.3d.4p""","=""3F*""","=""2""","=""""","=""9.599087""","=""""","=""""","=""-0.00032""","=""  88         :    11  3d.4p           3D*     ""","="""""
"=""3p6.3d.4p""","=""3F*""","=""3""","=""""","=""9.639330""","=""""","=""""","=""0.04024""","=""  87         :    13  3d.4p           3D*     ""","="""""
"=""3p6.3d.4p""","=""3F*""","=""4""","=""""","=""9.690433""","=""""","=""""","=""0.05110""","="" 100                                          ""","="""""
"=""3p6.3d.4p""","=""3P*""","=""1""","=""""","=""10.035181""","=""""","=""""","=""0.34475""","=""  99                                          ""","="""""
"=""3p6.3d.4p""","=""3P*""","=""0""","=""""","=""10.035885""","=""""","=""""","=""0.00070""","="" 100                                          ""","="""""
"=""3p6.3d.4p""","=""3P*""","=""2""","=""""","=""10.045754""","=""""","=""""","=""0.00987""","="" 100                                          ""","="""""
"=""3p6.3d.4p""","=""1F*""","=""3""","=""""","=""10.305186""","=""""","=""""","=""0.25943""","="" 100                                          ""","="""""
"=""3p6.3d.4p""","=""1P*""","=""1""","=""""","=""10.389487""","=""""","=""""","=""0.08430""","=""  98                                          ""","="""""
"=""3p6.4s2""","=""1S""","=""0""","=""""","=""12.728856""","=""""","=""""","=""2.33937""","=""                                              ""","="""""
"=""3p6.3d.4d""","=""1F""","=""3""","=""""","=""15.844011""","=""""","=""""","=""3.11515""","=""  98                                          ""","="""""
"=""3p6.3d.4d""","=""3D""","=""1""","=""""","=""15.923712""","=""""","=""""","=""0.07970""","=""  96         :     4  3d.4d           1P      ""","="""""
"=""3p6.3d.4d""","=""3D""","=""2""","=""""","=""15.937720""","=""""","=""""","=""0.01401""","="" 100                                          ""","="""""
"=""3p6.3d.4d""","=""3D""","=""3""","=""""","=""15.955486""","=""""","=""""","=""0.01777""","=""  98                                          ""","="""""
"=""3p6.3d.4d""","=""3G""","=""3""","=""""","=""16.005527""","=""""","=""""","=""0.05004""","=""  99                                          ""","="""""
"=""3p6.3d.4d""","=""3G""","=""4""","=""""","=""16.025297""","=""""","=""""","=""0.01977""","="" 100                                          ""","="""""
"=""3p6.3d.4d""","=""3G""","=""5""","=""""","=""16.052156""","=""""","=""""","=""0.02686""","="" 100                                          ""","="""""
"=""3p6.3d.4d""","=""1P""","=""1""","=""""","=""16.025380""","=""""","=""""","=""-0.02678""","=""  96         :     4  3d.4d           3D      ""","="""""
"=""3p6.3d.4d""","=""3S""","=""1""","=""""","=""16.209672""","=""""","=""""","=""0.18429""","=""  99                                          ""","="""""
"=""3p6.3d.4d""","=""3F""","=""2""","=""""","=""16.497987""","=""""","=""""","=""0.28831""","="" 100                                          ""","="""""
"=""3p6.3d.4d""","=""3F""","=""3""","=""""","=""16.515576""","=""""","=""""","=""0.01759""","="" 100                                          ""","="""""
"=""3p6.3d.4d""","=""3F""","=""4""","=""""","=""16.535905""","=""""","=""""","=""0.02033""","="" 100                                          ""","="""""
"=""3p6.3d.5s""","=""3D""","=""1""","=""""","=""16.601298""","=""""","=""""","=""0.06539""","="" 100                                          ""","="""""
"=""3p6.3d.5s""","=""3D""","=""2""","=""""","=""16.613857""","=""""","=""""","=""0.01256""","=""  91         :     8  3d.5s           1D      ""","="""""
"=""3p6.3d.5s""","=""3D""","=""3""","=""""","=""16.647993""","=""""","=""""","=""0.03414""","="" 100                                          ""","="""""
"=""3p6.3d.5s""","=""1D""","=""2""","=""""","=""16.683046""","=""""","=""""","=""0.03505""","=""  60         :    32  3d.4d           1D      ""","="""""
"=""3p6.3d.4d""","=""1D""","=""2""","=""""","=""16.788114""","=""""","=""""","=""0.10507""","=""  57         :    31  3d.5s           1D      ""","="""""
"=""3p6.3d.4d""","=""3P""","=""0""","=""""","=""16.804999""","=""""","=""""","=""0.01688""","="" 100                                          ""","="""""
"=""3p6.3d.4d""","=""3P""","=""1""","=""""","=""16.812440""","=""""","=""""","=""0.00744""","="" 100                                          ""","="""""
"=""3p6.3d.4d""","=""3P""","=""2""","=""""","=""16.827323""","=""""","=""""","=""0.01488""","=""  88         :     9  3d.4d           1D      ""","="""""
"=""3p6.3d.4d""","=""1G""","=""4""","=""""","=""16.903973""","=""""","=""""","=""0.07665""","="" 100                                          ""","="""""
"=""3p6.4s.4p""","=""3P*""","=""0""","=""""","=""17.01793""","=""""","=""""","=""0.11396""","="" 100                                          ""","="""""
"=""3p6.4s.4p""","=""3P*""","=""1""","=""""","=""17.04631""","=""""","=""""","=""0.0284""","="" 100                                          ""","="""""
"=""3p6.4s.4p""","=""3P*""","=""2""","=""""","=""17.10501""","=""""","=""""","=""0.0587""","="" 100                                          ""","="""""
"=""3p6.3d.4d""","=""1S""","=""0""","=""""","=""17.360173""","=""""","=""""","=""0.25516""","="" 100                                          ""","="""""
"=""3p6.3d.5p""","=""1D*""","=""2""","=""""","=""18.252057""","=""""","=""""","=""0.89188""","=""  90         :     5  3d.5p           3D*     ""","="""""
"=""3p6.3d.5p""","=""3D*""","=""1""","=""""","=""18.295374""","=""""","=""""","=""0.04332""","=""  99                                          ""","="""""
"=""3p6.3d.5p""","=""3D*""","=""2""","=""""","=""18.318652""","=""""","=""""","=""0.02328""","=""  92         :     5  3d.5p           3F*     ""","="""""
"=""3p6.3d.5p""","=""3D*""","=""3""","=""""","=""18.342157""","=""""","=""""","=""0.02351""","=""  99                                          ""","="""""
"=""3p6.3d.5p""","=""3F*""","=""2""","=""""","=""18.341165""","=""""","=""""","=""-0.00099""","=""  92         :     5  3d.5p           1D*     ""","="""""
"=""3p6.3d.5p""","=""3F*""","=""3""","=""""","=""18.363436""","=""""","=""""","=""0.02227""","=""  99                                          ""","="""""
"=""3p6.3d.5p""","=""3F*""","=""4""","=""""","=""18.400525""","=""""","=""""","=""0.03709""","="" 100                                          ""","="""""
"=""3p6.3d.5p""","=""3P*""","=""1""","=""""","=""18.471007""","=""""","=""""","=""0.07048""","=""  71         :    26  3d.5p           1P*     ""","="""""
"=""3p6.3d.5p""","=""3P*""","=""0""","=""""","=""18.476094""","=""""","=""""","=""0.00509""","="" 100                                          ""","="""""
"=""3p6.3d.5p""","=""3P*""","=""2""","=""""","=""18.506872""","=""""","=""""","=""0.03078""","=""  99                                          ""","="""""
"=""3p6.3d.5p""","=""1P*""","=""1""","=""""","=""18.523676""","=""""","=""""","=""0.01680""","=""  64         :    28  3d.5p           3P*     ""","="""""
"=""3p6.3d.5p""","=""1F*""","=""3""","=""""","=""18.554951""","=""""","=""""","=""0.03128""","=""  99                                          ""","="""""
"=""3p6.4s.4p""","=""1P*""","=""1""","=""""","=""19.490832""","=""""","=""""","=""0.93588""","=""  60         :    32  3d.4f           1P*     ""","="""""
"=""3p6.3d.4f""","=""1G*""","=""4""","=""""","=""19.624881""","=""""","=""""","=""0.13405""","=""  81         :    10  3d.4f           3F*     ""","="""""
"=""3p6.3d.4f""","=""3F*""","=""2""","=""""","=""19.656037""","=""""","=""""","=""0.03116""","=""  93         :     6  3d.4f           1D*     ""","="""""
"=""3p6.3d.4f""","=""3F*""","=""3""","=""""","=""19.658657""","=""""","=""""","=""0.00262""","=""  67         :    31  3d.4f           3G*     ""","="""""
"=""3p6.3d.4f""","=""3F*""","=""4""","=""""","=""19.675158""","=""""","=""""","=""0.01650""","=""  46         :    28  3d.4f           3G*     ""","="""""
"=""3p6.3d.4f""","=""3G*""","=""3""","=""""","=""19.681366""","=""""","=""""","=""0.00621""","=""  60         :    25  3d.4f           3F*     ""","="""""
"=""3p6.3d.4f""","=""3G*""","=""4""","=""""","=""19.696753""","=""""","=""""","=""0.01539""","=""  29         :    40  3d.4f           3F*     ""","="""""
"=""3p6.3d.4f""","=""3G*""","=""5""","=""""","=""19.701529""","=""""","=""""","=""0.00478""","=""  70         :    28  3d.4f           3H*     ""","="""""
"=""3p6.3d.4f""","=""3H*""","=""4""","=""""","=""19.716331""","=""""","=""""","=""0.01480""","=""  58         :    35  3d.4f           3G*     ""","="""""
"=""3p6.3d.4f""","=""3H*""","=""5""","=""""","=""19.729474""","=""""","=""""","=""0.01314""","=""  69         :    30  3d.4f           3G*     ""","="""""
"=""3p6.3d.4f""","=""3H*""","=""6""","=""""","=""19.746905""","=""""","=""""","=""0.01743""","="" 100                                          ""","="""""
"=""3p6.3d.4f""","=""1D*""","=""2""","=""""","=""19.728834""","=""""","=""""","=""-0.01807""","=""  89         :     4  3d.4f           3F*     ""","="""""
"=""3p6.3d.4f""","=""1F*""","=""3""","=""""","=""19.735834""","=""""","=""""","=""0.00700""","=""  75         :     6  3d.4f           3D*     ""","="""""
"=""3p6.3d.4f""","=""3D*""","=""1""","=""""","=""19.762448""","=""""","=""""","=""0.02661""","=""  97                                          ""","="""""
"=""3p6.3d.4f""","=""3D*""","=""2""","=""""","=""19.763566""","=""""","=""""","=""0.00112""","=""  89         :     4  3d.4f           3P*     ""","="""""
"=""3p6.3d.4f""","=""3D*""","=""3""","=""""","=""19.773242""","=""""","=""""","=""0.00968""","=""  86         :    12  3d.4f           1F*     ""","="""""
"=""3p6.3d.4f""","=""3P*""","=""2""","=""""","=""19.836423""","=""""","=""""","=""0.06318""","=""  92         :     6  3d.4f           3D*     ""","="""""
"=""3p6.3d.4f""","=""3P*""","=""1""","=""""","=""19.850442""","=""""","=""""","=""0.01402""","=""  97                                          ""","="""""
"=""3p6.3d.4f""","=""3P*""","=""0""","=""""","=""19.858185""","=""""","=""""","=""0.00774""","="" 100                                          ""","="""""
"=""3p6.3d.4f""","=""1H*""","=""5""","=""""","=""19.844278""","=""""","=""""","=""-0.01391""","=""  97                                          ""","="""""
"=""3p6.3d.4f""","=""1P*""","=""1""","=""""","=""20.067368""","=""""","=""""","=""0.22309""","=""  67         :    28  4s.4p           1P*     ""","="""""
"=""3p6.3d.5d""","=""1F""","=""3""","=""""","=""20.795137""","=""""","=""""","=""0.72777""","=""  92         :     5  3d.5d           3D      ""","="""""
"=""3p6.3d.5d""","=""3D""","=""1""","=""""","=""20.817590""","=""""","=""""","=""0.02245""","=""  86         :    14  3d.5d           1P      ""","="""""
"=""3p6.3d.5d""","=""3D""","=""2""","=""""","=""20.833083""","=""""","=""""","=""0.01549""","=""  99                                          ""","="""""
"=""3p6.3d.5d""","=""3D""","=""3""","=""""","=""20.854984""","=""""","=""""","=""0.02190""","=""  56         :    37  3d.5d           3G      ""","="""""
"=""3p6.3d.5d""","=""3G""","=""3""","=""""","=""20.848216""","=""""","=""""","=""-0.00677""","=""  60         :    39  3d.5d           3D      ""","="""""
"=""3p6.3d.5d""","=""3G""","=""4""","=""""","=""20.867416""","=""""","=""""","=""0.01920""","=""  99                                          ""","="""""
"=""3p6.3d.5d""","=""3G""","=""5""","=""""","=""20.893882""","=""""","=""""","=""0.02647""","="" 100                                          ""","="""""
"=""3p6.3d.5d""","=""1P""","=""1""","=""""","=""20.871949""","=""""","=""""","=""-0.02193""","=""  82         :    14  3d.5d           3D      ""","="""""
"=""3p6.3d.5d""","=""3S""","=""1""","=""""","=""20.945002""","=""""","=""""","=""0.07305""","=""  96         :     4  3d.5d           1P      ""","="""""
"=""3p6.3d.5d""","=""3F""","=""2""","=""""","=""21.029595""","=""""","=""""","=""0.08459""","=""  97                                          ""","="""""
