Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""2p6.3s""","=""2S""","=""1/2""","=""""","=""0.000000""","=""""","=""0""","=""""","=""L4714"""
"=""2p6.3p""","=""2P*""","=""1/2""","=""""","=""6.655835""","=""""","=""""","=""6.655835""","="""""
"=""2p6.3p""","=""2P*""","=""3/2""","=""""","=""6.684806""","=""""","=""""","=""0.02897""","="""""
"=""2p6.3d""","=""2D""","=""5/2""","=""""","=""14.376738""","=""""","=""""","=""7.69193""","="""""
"=""2p6.3d""","=""2D""","=""3/2""","=""""","=""14.377022""","=""""","=""""","=""0.00028""","="""""
"=""2p6.4s""","=""2S""","=""1/2""","=""""","=""15.642349""","=""""","=""""","=""1.26533""","="""""
"=""2p6.4p""","=""2P*""","=""1/2""","=""""","=""17.808269""","=""""","=""""","=""2.16592""","="""""
"=""2p6.4p""","=""2P*""","=""3/2""","=""""","=""17.818203""","=""""","=""""","=""0.00993""","="""""
"=""2p6.4d""","=""2D""","=""5/2""","=""""","=""20.554884""","=""""","=""""","=""2.73668""","="""""
"=""2p6.4d""","=""2D""","=""3/2""","=""""","=""20.555032""","=""""","=""""","=""0.00015""","="""""
"=""2p6.4f""","=""2F*""","=""5/2""","=""""","=""20.781332""","=""""","=""""","=""0.22630""","="""""
"=""2p6.4f""","=""2F*""","=""7/2""","=""""","=""20.781409""","=""""","=""""","=""0.00008""","="""""
"=""2p6.5s""","=""2S""","=""1/2""","=""""","=""21.156335""","=""""","=""""","=""0.37493""","="""""
"=""2p6.5p""","=""2P*""","=""1/2""","=""""","=""22.122926""","=""""","=""""","=""0.96659""","="""""
"=""2p6.5p""","=""2P*""","=""3/2""","=""""","=""22.127500""","=""""","=""""","=""0.00457""","="""""
"=""2p6.5d""","=""2D""","=""5/2""","=""""","=""23.417834""","=""""","=""""","=""1.29033""","="""""
"=""2p6.5d""","=""2D""","=""3/2""","=""""","=""23.417915""","=""""","=""""","=""0.00008""","="""""
"=""2p6.5f""","=""2F*""","=""5/2""","=""""","=""23.541636""","=""""","=""""","=""0.12372""","="""""
"=""2p6.5f""","=""2F*""","=""7/2""","=""""","=""23.541676""","=""""","=""""","=""0.00004""","="""""
"=""2p6.5g""","=""2G""","=""7/2""","=""""","=""23.548132""","=""""","=""""","=""0.00646""","="""""
"=""2p6.5g""","=""2G""","=""9/2""","=""""","=""23.548155""","=""""","=""""","=""0.00002""","="""""
"=""2p6.6s""","=""2S""","=""1/2""","=""""","=""23.741019""","=""""","=""""","=""0.19286""","="""""
"=""2p6.6p""","=""2P*""","=""1/2""","=""""","=""24.254002""","=""""","=""""","=""0.51298""","="""""
"=""2p6.6p""","=""2P*""","=""3/2""","=""""","=""24.256484""","=""""","=""""","=""0.00248""","="""""
"=""2p6.6d""","=""2D""","=""5/2""","=""""","=""24.967343""","=""""","=""""","=""0.71086""","="""""
"=""2p6.6d""","=""2D""","=""3/2""","=""""","=""24.967387""","=""""","=""""","=""0.00004""","="""""
"=""2p6.6f""","=""2F*""","=""5/2""","=""""","=""25.041232""","=""""","=""""","=""0.07385""","="""""
"=""2p6.6f""","=""2F*""","=""7/2""","=""""","=""25.041232""","=""""","=""""","=""0.00000""","="""""
"=""2p6.6g""","=""2G""","=""9/2""","=""""","=""25.045252""","=""""","=""""","=""0.00402""","="""""
"=""2p6.6g""","=""2G""","=""7/2""","=""""","=""25.045252""","=""""","=""""","=""0.00000""","="""""
"=""2p6.6h""","=""2H*""","=""9/2""","=""""","=""25.046012""","=""""","=""""","=""0.00076""","="""""
