Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""5f6""","=""7F""","=""0""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L13741"""
"=""Pu IV (5f5 6H*<5/2>)""","=""Limit""","=""---""","=""[""","=""21.1""","=""]""","=""0.4""","=""""","=""L13741c99"""
