Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Leading percentages,Reference
"=""5d10.6s""","=""2S""","=""1/2""","=""""","=""0.0000000""","=""""","=""0.0000007""","=""""","=""                                                  ""","=""L11760"""
"=""5d9.6s2""","=""2D""","=""5/2""","=""""","=""4.40325219""","=""""","=""0.00000025""","=""4.4032522""","=""                                                  ""","="""""
"=""5d9.6s2""","=""2D""","=""3/2""","=""""","=""6.2680915""","=""""","=""0.0000005""","=""1.8648393""","=""                                                  ""","="""""
"=""5d10.6p""","=""2P*""","=""1/2""","=""""","=""6.3834591""","=""""","=""0.0000010""","=""0.115368""","=""  98         :     1  5d9.6s.6p  (2D<3/2>,1P<1>)* ""","="""""
"=""5d10.6p""","=""2P*""","=""3/2""","=""""","=""7.5144792""","=""""","=""0.0000004""","=""1.131020""","=""  96         :     2  5d9.6s.6p  (2D<5/2>,1P<1>)* ""","="""""
"=""5d9.6s.6p""","=""(2D<5/2>,3P<0>)*""","=""5/2""","=""""","=""9.8821930""","=""""","=""0.0000012""","=""2.367714""","=""  61         :    32  5d9.6s.6p  (2D<5/2>,3P<1>)* ""","="""""
"=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""7/2""","=""""","=""10.4410074""","=""""","=""0.0000019""","=""0.558814""","=""  91         :     7  5d9.6s.6p  (2D<5/2>,1P<1>)* ""","="""""
"=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""5/2""","=""""","=""10.5183412""","=""""","=""0.0000009""","=""0.077334""","=""  56         :    35  5d9.6s.6p  (2D<5/2>,3P<0>)* ""","="""""
"=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""3/2""","=""""","=""10.6847695""","=""""","=""0.0000011""","=""0.166428""","=""  79         :     6  5d9.6s.6p  (2D<5/2>,1P<1>)* ""","="""""
"=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""9/2""","=""""","=""11.299859""","=""""","=""0.000003""","=""0.615089""","=""  99                                              ""","="""""
"=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""3/2""","=""""","=""11.666025""","=""""","=""0.000003""","=""0.366166""","=""  59         :    24  5d9.6s.6p  (2D<3/2>,3P<1>)* ""","="""""
"=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""7/2""","=""""","=""11.8017287""","=""""","=""0.0000025""","=""0.135704""","=""  96         :     1  5d8.6s2.6p (3F<4>,1/2)*     ""","="""""
"=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""5/2""","=""""","=""11.8162072""","=""""","=""0.0000025""","=""0.014478""","=""  87         :     4  5d9.6s.6p  (2D<5/2>,3P<1>)* ""","="""""
"=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""1/2""","=""""","=""11.925784""","=""""","=""0.000003""","=""0.109577""","=""  64         :    22  5d9.6s.6p  (2D<3/2>,3P<1>)* ""","="""""
"=""5d10.7s""","=""2S""","=""1/2""","=""""","=""11.8670739""","=""""","=""0.0000005""","=""-0.058710""","=""                                                  ""","="""""
"=""5d9.6s.6p""","=""(2D<3/2>,3P<0>)*""","=""3/2""","=""""","=""12.0383417""","=""""","=""0.0000022""","=""0.171268""","=""  62         :    14  5d9.6s.6p  (2D<5/2>,3P<2>)* ""","="""""
"=""5d9.6s.6p""","=""(2D<3/2>,3P<1>)*""","=""5/2""","=""""","=""12.5052160""","=""""","=""0.0000020""","=""0.466874""","=""  84         :     5  5d9.6s.6p  (2D<3/2>,1P<1>)* ""","="""""
"=""5d9.6s.6p""","=""(2D<3/2>,3P<1>)*""","=""3/2""","=""""","=""12.7931699""","=""""","=""0.0000017""","=""0.287954""","=""  48         :    19  5d9.6s.6p  (2D<5/2>,1P<1>)* ""","="""""
"=""5d9.6s.6p""","=""(2D<3/2>,3P<1>)*""","=""1/2""","=""""","=""12.8786481""","=""""","=""0.0000012""","=""0.085478""","=""  66         :    20  5d9.6s.6p  (2D<5/2>,3P<2>)* ""","="""""
"=""5d10.6d""","=""2D""","=""3/2""","=""""","=""13.0163742""","=""""","=""0.0000017""","=""0.137726""","=""                                                  ""","="""""
