Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""5f6.7s2""","=""7F""","=""0""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L15992,L11260"""
"=""Pu II (5f6.7s 8F<1/2>)""","=""Limit""","=""---""","=""""","=""6.02576""","=""""","=""0.00025""","=""""","=""L15992,L11260"""
