Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""4d3""","=""4F""","=""3/2""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L8672"""
"=""Tc VI (4d2 3F<2>)""","=""Limit""","=""---""","=""(""","=""57.0""","="")""","=""1.9""","=""""","=""L8672c99"""
