Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""3s2.3p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""2""","=""""","=""63.38422""","=""""","=""""","=""3.3439""","="""""
"=""3s2.3p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""1""","=""""","=""63.43407""","=""""","=""""","=""0.0498""","="""""
"=""3s2.3p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""","=""""","=""63.9434""","=""""","=""""","=""0.5093""","="""""
"=""3s2.3p5.(2P*<3/2>).5g""","=""2[5/2]*""","=""2""","=""""","=""64.71965""","=""""","=""""","=""0.7763""","="""""
"=""3s2.3p5.(2P*<3/2>).5g""","=""2[5/2]*""","=""3""","=""""","=""64.72035""","=""""","=""""","=""0.0007""","="""""
"=""3s2.3p5.(2P*<3/2>).5g""","=""2[11/2]*""","=""6""","=""""","=""64.73341""","=""""","=""""","=""0.0131""","="""""
"=""3s2.3p5.(2P*<3/2>).5g""","=""2[11/2]*""","=""5""","=""""","=""64.73348""","=""""","=""""","=""0.0001""","="""""
"=""3s2.3p5.(2P*<3/2>).5g""","=""2[7/2]*""","=""4""","=""""","=""64.75750""","=""""","=""""","=""0.0240""","="""""
"=""3s2.3p5.(2P*<3/2>).5g""","=""2[7/2]*""","=""3""","=""""","=""64.75785""","=""""","=""""","=""0.0004""","="""""
"=""3s2.3p5.(2P*<3/2>).5g""","=""2[9/2]*""","=""4""","=""""","=""64.77242""","=""""","=""""","=""0.0146""","="""""
"=""3s2.3p5.(2P*<3/2>).5g""","=""2[9/2]*""","=""5""","=""""","=""64.77253""","=""""","=""""","=""0.0001""","="""""
"=""3s2.3p5.(2P*<1/2>).5g""","=""2[9/2]*""","=""4""","=""""","=""65.28532""","=""""","=""""","=""0.5128""","="""""
"=""3s2.3p5.(2P*<1/2>).5g""","=""2[9/2]*""","=""5""","=""""","=""65.28550""","=""""","=""""","=""0.0002""","="""""
"=""3s2.3p5.(2P*<1/2>).5g""","=""2[7/2]*""","=""4""","=""""","=""65.28651""","=""""","=""""","=""0.0010""","="""""
"=""3s2.3p5.(2P*<1/2>).5g""","=""2[7/2]*""","=""3""","=""""","=""65.28686""","=""""","=""""","=""0.0003""","="""""
"=""3s2.3p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""1""","=""""","=""66.6843""","=""""","=""""","=""1.3974""","="""""
"=""3s2.3p5.(2P*<1/2>).7s""","=""2[1/2]*""","=""1""","=""""","=""67.2059""","=""""","=""""","=""0.522""","="""""
"=""3s2.3p5.(2P*<3/2>).6g""","=""2[5/2]*""","=""2""","=""""","=""67.40307""","=""""","=""""","=""0.1972""","="""""
"=""3s2.3p5.(2P*<3/2>).6g""","=""2[11/2]*""","=""6""","=""""","=""67.41124""","=""""","=""""","=""0.0082""","="""""
"=""3s2.3p5.(2P*<3/2>).6g""","=""2[7/2]*""","=""4""","=""""","=""67.42569""","=""""","=""""","=""0.0144""","="""""
"=""3s2.3p5.(2P*<3/2>).6h""","=""2[7/2]""","=""3""","=""""","=""67.42795""","=""""","=""""","=""0.0023""","="""""
"=""3s2.3p5.(2P*<3/2>).6h""","=""2[7/2]""","=""4""","=""""","=""67.42801""","=""""","=""""","=""0.0001""","="""""
"=""3s2.3p5.(2P*<3/2>).6h""","=""2[13/2]""","=""6""","=""""","=""67.43126""","=""""","=""""","=""0.0032""","="""""
"=""3s2.3p5.(2P*<3/2>).6h""","=""2[13/2]""","=""7""","=""""","=""67.43126""","=""""","=""""","=""0.0000""","="""""
"=""3s2.3p5.(2P*<3/2>).6g""","=""2[9/2]*""","=""4""","=""""","=""67.43403""","=""""","=""""","=""0.0028""","="""""
"=""3s2.3p5.(2P*<3/2>).6g""","=""2[9/2]*""","=""5""","=""""","=""67.43417""","=""""","=""""","=""0.0001""","="""""
"=""3s2.3p5.(2P*<3/2>).6h""","=""2[9/2]""","=""4""","=""""","=""67.44023""","=""""","=""""","=""0.0061""","="""""
"=""3s2.3p5.(2P*<3/2>).6h""","=""2[9/2]""","=""5""","=""""","=""67.44023""","=""""","=""""","=""0.0000""","="""""
"=""3s2.3p5.(2P*<3/2>).6h""","=""2[11/2]""","=""5""","=""""","=""67.44383""","=""""","=""""","=""0.0036""","="""""
"=""3s2.3p5.(2P*<3/2>).6h""","=""2[11/2]""","=""6""","=""""","=""67.44383""","=""""","=""""","=""0.0000""","="""""
"=""3s2.3p5.(2P*<1/2>).6g""","=""2[9/2]*""","=""5""","=""""","=""67.95627""","=""""","=""""","=""0.5124""","="""""
"=""3s2.3p5.(2P*<1/2>).6g""","=""2[7/2]*""","=""4""","=""""","=""67.95647""","=""""","=""""","=""0.0002""","="""""
"=""3s2.3p5.(2P*<1/2>).6h""","=""2[11/2]""","=""5""","=""""","=""67.97266""","=""""","=""""","=""0.0162""","="""""
"=""3s2.3p5.(2P*<1/2>).6h""","=""2[11/2]""","=""6""","=""""","=""67.97266""","=""""","=""""","=""0.0000""","="""""
"=""3s2.3p5.(2P*<1/2>).6h""","=""2[9/2]""","=""4""","=""""","=""67.97282""","=""""","=""""","=""0.0002""","="""""
"=""3s2.3p5.(2P*<1/2>).6h""","=""2[9/2]""","=""5""","=""""","=""67.97282""","=""""","=""""","=""0.0000""","="""""
"=""3s2.3p5.(2P*<3/2>).7h""","=""2[13/2]""","=""6""","=""""","=""69.03947""","=""""","=""""","=""1.0666""","="""""
