Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5G*""","=""2""","=""""","=""2.23308742""","=""""","=""0.00000012""","=""-0.0265223""","=""0.394""","=""                        ""","=""L21976,L16323"""
"=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5G*""","=""3""","=""""","=""2.39198975""","=""""","=""0.00000010""","=""0.1589023""","=""0.952""","=""                        ""","=""L21976,L16323"""
"=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5G*""","=""4""","=""""","=""2.59872396""","=""""","=""0.00000010""","=""0.2067342""","=""1.157""","=""                        ""","=""L21976,L16323"""
"=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5G*""","=""5""","=""""","=""2.83940970""","=""""","=""0.00000015""","=""0.2406857""","=""1.276""","=""                        ""","=""L21976,L16323"""
"=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5G*""","=""6""","=""""","=""3.1568998""","=""""","=""0.0000024""","=""0.317490""","=""1.38:""","=""                        ""","=""L16323"""
"=""5d.6s2.(a 2D).6p""","=""z 3P*""","=""1""","=""""","=""2.24949533""","=""""","=""0.00000021""","=""-0.907404""","=""1.428""","=""                        ""","=""L21976,L16323"""
"=""5d.6s2.(a 2D).6p""","=""z 3P*""","=""0""","=""""","=""2.2652078""","=""""","=""0.0000016""","=""0.0157125""","=""0.000""","=""                        ""","=""L16323"""
"=""5d.6s2.(a 2D).6p""","=""z 3P*""","=""2""","=""""","=""2.45380896""","=""""","=""0.00000016""","=""0.188601""","=""1.414""","=""                        ""","=""L21976,L16323"""
"=""5d2.6s2""","=""1S""","=""0""","=""""","=""2.5204006""","=""""","=""0.0000021""","=""0.066592""","=""""","=""  91                    ""","=""L4389"""
"=""5d3.(b 4P).6s""","=""a 5P""","=""1""","=""""","=""2.5769938""","=""""","=""0.0000019""","=""0.056593""","=""2.40""","=""  91                    ""","=""L16323,L4389"""
"=""5d3.(b 4P).6s""","=""a 5P""","=""2""","=""""","=""2.5923189""","=""""","=""0.0000006""","=""0.015325""","=""1.734""","=""  79                    ""","=""L16323,L4389"""
"=""5d3.(b 4P).6s""","=""a 5P""","=""3""","=""""","=""2.7523389""","=""""","=""0.0000010""","=""0.160020""","=""""","=""  92                    ""","=""L16323,L4389"""
"=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5F*""","=""1""","=""""","=""2.69525808""","=""""","=""0.00000015""","=""-0.0570808""","=""0.030""","=""                        ""","=""L21976,L16323"""
"=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5F*""","=""2""","=""""","=""2.78351371""","=""""","=""0.00000009""","=""0.0882556""","=""1.011""","=""                        ""","=""L21976,L16323"""
"=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5F*""","=""3""","=""""","=""2.90725869""","=""""","=""0.00000010""","=""0.1237450""","=""1.204""","=""                        ""","=""L21976,L16323"""
"=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5F*""","=""4""","=""""","=""3.07298120""","=""""","=""0.00000015""","=""0.1657225""","=""1.330""","=""                        ""","=""L21976,L16323"""
"=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5F*""","=""5""","=""""","=""3.24870217""","=""""","=""0.00000015""","=""0.1757210""","=""1.357""","=""                        ""","=""L21976,L16323"""
"=""5d3.(b 2G).6s""","=""a 3G""","=""3""","=""""","=""2.8367909""","=""""","=""0.0000007""","=""-0.4119113""","=""0.802:""","=""  87                    ""","=""L16323,L4389"""
"=""5d3.(b 2G).6s""","=""a 3G""","=""4""","=""""","=""2.8829862""","=""""","=""0.0000006""","=""0.0461953""","=""1.028""","=""  77                    ""","=""L16323,L4389"""
"=""5d3.(b 2G).6s""","=""a 3G""","=""5""","=""""","=""2.9861821""","=""""","=""0.0000009""","=""0.103196""","=""1.142""","=""  65                    ""","=""L16323,L4389"""
"=""5d3.(b 4F).6s""","=""b 3F""","=""2""","=""""","=""2.8922710""","=""""","=""0.0000007""","=""-0.093911""","=""0.902""","=""  55                    ""","=""L16323,L4389"""
"=""5d3.(b 4F).6s""","=""b 3F""","=""3""","=""""","=""3.1345490""","=""""","=""0.0000007""","=""0.2422780""","=""1.144""","=""  48                    ""","=""L16323,L4389"""
"=""5d3.(b 4F).6s""","=""b 3F""","=""4""","=""""","=""3.3568154""","=""""","=""0.0000009""","=""0.222266""","=""""","=""  77                    ""","=""L16323,L4389"""
"=""5d3.(c 2D).6s""","=""a 3D""","=""1""","=""""","=""2.9311587""","=""""","=""0.0000014""","=""-0.425657""","=""""","=""  48                    ""","=""L4389"""
"=""5d3.(c 2D).6s""","=""a 3D""","=""2""","=""""","=""3.1100410""","=""""","=""0.0000007""","=""0.178882""","=""""","=""  35                    ""","=""L16323,L4389"""
"=""5d3.(c 2D).6s""","=""a 3D""","=""3""","=""""","=""3.3122878""","=""""","=""0.0000010""","=""0.202247""","=""1.223""","=""  43                    ""","=""L16323,L4389"""
"=""5d.6s2.(a 2D).6p""","=""z 1F*""","=""3""","=""""","=""2.93157616""","=""""","=""0.00000016""","=""-0.3807116""","=""1.074""","=""                        ""","=""L21976,L16323"""
"=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5D*""","=""0""","=""""","=""3.0954898""","=""""","=""0.0000012""","=""0.1639136""","=""0.000""","=""                        ""","=""L16323"""
"=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5D*""","=""1""","=""""","=""3.12372100""","=""""","=""0.00000010""","=""0.028231""","=""1.447""","=""                        ""","=""L21976,L16323"""
"=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5D*""","=""2""","=""""","=""3.17823864""","=""""","=""0.00000011""","=""0.0545176""","=""1.418""","=""                        ""","=""L21976,L16323"""
"=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5D*""","=""3""","=""""","=""3.26150453""","=""""","=""0.00000010""","=""0.0832659""","=""1.396""","=""                        ""","=""L21976,L16323"""
"=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5D*""","=""4""","=""""","=""3.41160129""","=""""","=""0.00000015""","=""0.1500968""","=""1.474""","=""                        ""","=""L21976,L16323"""
"=""5d3.(b 2P).6s""","=""c 3P""","=""0""","=""""","=""3.1547009""","=""""","=""0.0000015""","=""-0.256900""","=""""","=""  65                    ""","=""L16323,L4389"""
"=""5d3.(b 2P).6s""","=""c 3P""","=""1""","=""""","=""3.3374248""","=""""","=""0.0000010""","=""0.182724""","=""""","=""  67                    ""","=""L16323,L4389"""
"=""5d3.(b 2P).6s""","=""c 3P""","=""2""","=""""","=""3.4964218""","=""""","=""0.0000009""","=""0.158997""","=""1.393""","=""  53                    ""","=""L16323,L4389"""
"=""5d3.(2H).6s""","=""a 3H""","=""4""","=""""","=""3.1837460""","=""""","=""0.0000007""","=""-0.312676""","=""""","=""  67                    ""","=""L16323,L4389"""
"=""5d3.(2H).6s""","=""a 3H""","=""6""","=""""","=""3.3406281""","=""""","=""0.0000012""","=""0.156882""","=""""","=""  99                    ""","=""L16323,L4389"""
"=""5d3.(2H).6s""","=""a 3H""","=""5""","=""""","=""3.3499057""","=""""","=""0.0000010""","=""0.009278""","=""""","=""  73                    ""","=""L16323,L4389"""
"=""5d.6s2.(a 2D).6p""","=""z 1P*""","=""1""","=""""","=""3.28111348""","=""""","=""0.00000009""","=""-0.068792""","=""0.996""","=""                        ""","=""L21976,L16323"""
"=""5d2.(a 3F).6s.(a 4F).6p""","=""y 3F*""","=""2""","=""""","=""3.36612935""","=""""","=""0.00000010""","=""0.0850159""","=""0.993""","=""                        ""","=""L21976,L16323"""
"=""5d2.(a 3F).6s.(a 4F).6p""","=""y 3F*""","=""3""","=""""","=""3.42870341""","=""""","=""0.00000011""","=""0.0625741""","=""1.157""","=""                        ""","=""L21976,L16323"""
"=""5d2.(a 3F).6s.(a 4F).6p""","=""y 3F*""","=""4""","=""""","=""3.81044013""","=""""","=""0.00000010""","=""0.3817367""","=""1.277""","=""                        ""","=""L21976,L16323"""
