Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""1s2.2p.(2P*).3d""","=""3D*""","=""3""","=""""","=""41.867981""","=""""","=""""","=""0.00237""","="""""
"=""1s2.2s.5s""","=""1S""","=""0""","=""""","=""41.970428""","=""""","=""""","=""0.10245""","="""""
"=""1s2.2s.5s""","=""3S""","=""1""","=""""","=""42.146534""","=""""","=""""","=""0.17611""","="""""
"=""1s2.2p.(2P*).3d""","=""3P*""","=""2""","=""""","=""42.167254""","=""""","=""""","=""0.02072""","="""""
"=""1s2.2p.(2P*).3d""","=""3P*""","=""1""","=""""","=""42.170439""","=""""","=""""","=""0.00319""","="""""
"=""1s2.2p.(2P*).3d""","=""3P*""","=""0""","=""""","=""42.172212""","=""""","=""""","=""0.00177""","="""""
"=""1s2.2p.(2P*).3d""","=""1F*""","=""3""","=""""","=""42.324602""","=""""","=""""","=""0.15239""","="""""
"=""1s2.2s.5p""","=""1P*""","=""1""","=""""","=""42.558572""","=""""","=""""","=""0.23397""","="""""
"=""1s2.2s.5p""","=""3P*""","=""2""","=""""","=""42.679450""","=""""","=""""","=""0.12088""","="""""
"=""1s2.2s.5p""","=""3P*""","=""1""","=""""","=""42.679860""","=""""","=""""","=""0.00041""","="""""
"=""1s2.2s.5p""","=""3P*""","=""0""","=""""","=""42.680157""","=""""","=""""","=""0.00030""","="""""
"=""1s2.2p.(2P*).3p""","=""1S""","=""0""","=""""","=""42.786380""","=""""","=""""","=""0.10622""","="""""
"=""1s2.2s.5d""","=""3D""","=""1""","=""""","=""42.836115""","=""""","=""""","=""0.04973""","="""""
"=""1s2.2s.5d""","=""3D""","=""2""","=""""","=""42.836134""","=""""","=""""","=""0.00002""","="""""
"=""1s2.2s.5d""","=""3D""","=""3""","=""""","=""42.836187""","=""""","=""""","=""0.00005""","="""""
"=""1s2.2s.5g""","=""3G""","=""3""","=""""","=""42.970346""","=""""","=""""","=""0.13416""","="""""
"=""1s2.2s.5g""","=""3G""","=""4""","=""""","=""42.970346""","=""""","=""""","=""0.00000""","="""""
"=""1s2.2s.5g""","=""3G""","=""5""","=""""","=""42.970380""","=""""","=""""","=""0.00003""","="""""
