Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""7s2.7p""","=""2P*""","=""1/2""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L11515"""
"=""Lr II (7s2 1S<0>)""","=""Limit""","=""---""","=""""","=""4.96""","=""""","=""0.05""","=""""","=""L21372"""
