Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""3s2.3p4""","=""3P""","=""2""","=""""","=""0.00000""","=""""","=""0""","=""""","=""L7185"""
"=""3s2.3p4""","=""3P""","=""1""","=""""","=""0.29814""","=""""","=""""","=""0.29814""","="""""
"=""3s2.3p4""","=""3P""","=""0""","=""""","=""0.40612""","=""""","=""""","=""0.1080""","="""""
"=""3s2.3p4""","=""1D""","=""2""","=""""","=""2.33466""","=""""","=""""","=""1.9285""","="""""
"=""3s2.3p4""","=""1S""","=""0""","=""""","=""5.43503""","=""""","=""""","=""3.1004""","="""""
"=""3s.3p5""","=""3P*""","=""2""","=""""","=""19.17674""","=""""","=""""","=""13.7417""","="""""
"=""3s.3p5""","=""3P*""","=""1""","=""""","=""19.43579""","=""""","=""""","=""0.2591""","="""""
"=""3s.3p5""","=""3P*""","=""0""","=""""","=""19.57717""","=""""","=""""","=""0.1414""","="""""
"=""3s.3p5""","=""1P*""","=""1""","=""""","=""24.52959""","=""""","=""""","=""4.9524""","="""""
"=""3s2.3p3.(2D*).3d""","=""1D*""","=""2""","=""""","=""31.5074""","=""""","=""""","=""6.9778""","="""""
"=""3s2.3p3.(2D*).3d""","=""1F*""","=""3""","=""""","=""35.2059""","=""""","=""""","=""3.698""","="""""
"=""3s2.3p3.(2D*).3d""","=""3S*""","=""1""","=""""","=""36.4247""","=""""","=""""","=""1.219""","="""""
"=""3s2.3p3.(2P*).3d""","=""3P*""","=""2""","=""""","=""36.9738""","=""""","=""""","=""0.549""","="""""
"=""3s2.3p3.(2P*).3d""","=""3P*""","=""1""","=""""","=""37.1375""","=""""","=""""","=""0.164""","="""""
"=""3s2.3p3.(2P*).3d""","=""3P*""","=""0""","=""""","=""37.2689""","=""""","=""""","=""0.131""","="""""
"=""3s2.3p3.(2D*).3d""","=""1P*""","=""1""","=""""","=""37.4660""","=""""","=""""","=""0.197""","="""""
"=""3s2.3p3.(2P*).3d""","=""3D*""","=""3""","=""""","=""38.2104""","=""""","=""""","=""0.744""","="""""
"=""3s2.3p3.(2P*).3d""","=""3D*""","=""2""","=""""","=""38.4141""","=""""","=""""","=""0.204""","="""""
"=""3s2.3p3.(2P*).3d""","=""3D*""","=""1""","=""""","=""38.5520""","=""""","=""""","=""0.138""","="""""
"=""3s2.3p3.(2P*).3d""","=""1D*""","=""2""","=""""","=""39.5188""","=""""","=""""","=""0.967""","="""""
"=""3s2.3p3.(2P*).3d""","=""1F*""","=""3""","=""""","=""40.8192""","=""""","=""""","=""1.300""","="""""
"=""3s2.3p3.(4S*).4s""","=""3S*""","=""1""","=""""","=""43.5078""","=""""","=""""","=""2.689""","="""""
"=""3s2.3p3.(2P*).3d""","=""1P*""","=""1""","=""""","=""43.794""","=""""","=""""","=""0.286""","="""""
"=""3s2.3p3.(2D*).4s""","=""3D*""","=""1""","=""""","=""45.823""","=""""","=""""","=""2.03""","="""""
"=""3s2.3p3.(2D*).4s""","=""3D*""","=""2""","=""""","=""45.8365""","=""""","=""""","=""0.014""","="""""
"=""3s2.3p3.(2D*).4s""","=""3D*""","=""3""","=""""","=""45.8691""","=""""","=""""","=""0.033""","="""""
"=""3s2.3p3.(2D*).4s""","=""1D*""","=""2""","=""""","=""46.4604""","=""""","=""""","=""0.591""","="""""
"=""3s2.3p3.(2P*).4s""","=""3P*""","=""0""","=""""","=""47.9867""","=""""","=""""","=""1.526""","="""""
"=""3s2.3p3.(2P*).4s""","=""3P*""","=""1""","=""""","=""48.0099""","=""""","=""""","=""0.023""","="""""
"=""3s2.3p3.(2P*).4s""","=""3P*""","=""2""","=""""","=""48.0627""","=""""","=""""","=""0.053""","="""""
"=""3s2.3p3.(2P*).4s""","=""1P*""","=""1""","=""""","=""48.6369""","=""""","=""""","=""0.574""","="""""
"=""3s2.3p3.(4S*).5s""","=""3S*""","=""1""","=""""","=""62.1318""","=""""","=""""","=""13.495""","="""""
"=""3s2.3p3.(2D*).5s""","=""3D*""","=""1""","=""""","=""65.0484""","=""""","=""""","=""2.917""","="""""
"=""3s2.3p3.(2D*).5s""","=""3D*""","=""2""","=""""","=""65.063""","=""""","=""""","=""0.015""","="""""
"=""3s2.3p3.(2D*).5s""","=""3D*""","=""3""","=""""","=""65.0983""","=""""","=""""","=""0.035""","="""""
"=""3s2.3p3.(2D*).5s""","=""1D*""","=""2""","=""""","=""65.2805""","=""""","=""""","=""0.182""","="""""
"=""3s2.3p3.(2P*).5s""","=""3P*""","=""1""","=""""","=""67.2303""","=""""","=""""","=""1.950""","="""""
"=""3s2.3p3.(2P*).5s""","=""3P*""","=""2""","=""""","=""67.280""","=""""","=""""","=""0.050""","="""""
"=""3s2.3p3.(2P*).5s""","=""1P*""","=""1""","=""""","=""67.4651""","=""""","=""""","=""0.185""","="""""
"=""Ca VI (3p3 4S*<3/2>)""","=""Limit""","=""---""","=""[""","=""84.34""","=""]""","=""0.08""","=""""","=""L11770"""
