Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Leading percentages,Reference
"=""4p6.4d2""","=""3F""","=""2""","=""""","=""0.00000""","=""""","=""0.00005""","=""""","=""  98                                                               ""","=""L19131"""
"=""4p6.4d2""","=""3F""","=""3""","=""""","=""0.19554""","=""""","=""0.00005""","=""0.19554""","="" 100                                                               ""","=""L19131"""
"=""4p6.4d2""","=""3F""","=""4""","=""""","=""0.41622""","=""""","=""0.00006""","=""0.22068""","=""  99                                                               ""","=""L19131"""
"=""4p6.4d2""","=""1D""","=""2""","=""""","=""1.26341""","=""""","=""0.00004""","=""0.84719""","=""  71                          :    28  4d2                    3P   ""","=""L19131"""
"=""4p6.4d2""","=""3P""","=""0""","=""""","=""1.38383""","=""""","=""0.00009""","=""0.12042""","=""  99                                                               ""","=""L19131"""
"=""4p6.4d2""","=""3P""","=""1""","=""""","=""1.46387""","=""""","=""0.00005""","=""0.0800""","="" 100                                                               ""","=""L19131"""
"=""4p6.4d2""","=""3P""","=""2""","=""""","=""1.66242""","=""""","=""0.00004""","=""0.19855""","=""  72                          :    27  4d2                    1D   ""","=""L19131"""
"=""4p6.4d2""","=""1G""","=""4""","=""""","=""2.02756""","=""""","=""0.00005""","=""0.36514""","=""  99                                                               ""","=""L19131"""
"=""4p6.4d2""","=""1S""","=""0""","=""""","=""4.67889""","=""""","=""0.00005""","=""2.65133""","=""  99                                                               ""","=""L19131"""
"=""4p6.4d.5s""","=""3D""","=""1""","=""""","=""11.453727""","=""""","=""0.000011""","=""6.77484""","="" 100                                                               ""","=""L19131"""
"=""4p6.4d.5s""","=""3D""","=""2""","=""""","=""11.544342""","=""""","=""0.000010""","=""0.09061""","=""  96                                                               ""","=""L19131"""
"=""4p6.4d.5s""","=""3D""","=""3""","=""""","=""11.758096""","=""""","=""0.000011""","=""0.21375""","="" 100                                                               ""","=""L19131"""
"=""4p6.4d.5s""","=""1D""","=""2""","=""""","=""12.321599""","=""""","=""0.000011""","=""0.56350""","=""  96                                                               ""","=""L19131"""
"=""4p6.4d.5p""","=""1D*""","=""2""","=""""","=""18.222795""","=""""","=""0.000012""","=""5.90120""","=""  55                          :    40  4d.5p                  3F*  ""","=""L19131"""
"=""4p6.4d.5p""","=""3D*""","=""1""","=""""","=""18.467280""","=""""","=""0.000012""","=""0.24448""","=""  93                                                               ""","=""L19131"""
"=""4p6.4d.5p""","=""3D*""","=""2""","=""""","=""18.640502""","=""""","=""0.000011""","=""0.17322""","=""  54                          :    24  4d.5p                  1D*  ""","=""L19131"""
"=""4p6.4d.5p""","=""3D*""","=""3""","=""""","=""18.974501""","=""""","=""0.000014""","=""0.33400""","=""  63                          :    34  4d.5p                  3F*  ""","=""L19131"""
"=""4p6.4d.5p""","=""3F*""","=""3""","=""""","=""18.745808""","=""""","=""0.000011""","=""-0.22869""","=""  66                          :    32  4d.5p                  3D*  ""","=""L19131"""
