Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""5f.6p6""","=""2F*""","=""5/2""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L12354"""
"=""Pa VI (6p6 1S<0>)""","=""Limit""","=""---""","=""(""","=""44.3""","="")""","=""0.4""","=""""","=""L12354c99"""
