Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""5f12.7s""","=""4H""","=""13/2""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L13741"""
"=""Fm III (5f12 3H<6>)""","=""Limit""","=""---""","=""[""","=""12.4""","=""]""","=""0.4""","=""""","=""L13741c99"""
