Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Reference
"=""4d7.(a 4P).5p""","=""x 5D*""","=""3""","=""""","=""4.632920""","=""""","=""""","=""0.10221""","=""1.379""","="""""
"=""4d7.(a 4P).5p""","=""x 5D*""","=""2""","=""""","=""4.670219""","=""""","=""""","=""0.03730""","=""1.442""","="""""
"=""4d7.(a 4P).5p""","=""x 5D*""","=""0""","=""""","=""4.686879""","=""""","=""""","=""0.01666""","=""0""","="""""
"=""4d7.(a 4P).5p""","=""x 5D*""","=""1""","=""""","=""4.736246""","=""""","=""""","=""0.04937""","=""1.569""","="""""
"=""4d7.(a 4P).5p""","=""y 3D*""","=""3""","=""""","=""4.557701""","=""""","=""""","=""-0.17855""","=""1.426""","="""""
"=""4d7.(a 4P).5p""","=""y 3D*""","=""2""","=""""","=""4.583111""","=""""","=""""","=""0.02541""","=""1.173""","="""""
"=""4d7.(a 4P).5p""","=""y 3D*""","=""1""","=""""","=""4.664226""","=""""","=""""","=""0.08112""","=""0.756""","="""""
"=""4d7.(a 4P).5p""","=""z 3P*""","=""2""","=""""","=""4.602157""","=""""","=""""","=""-0.06207""","=""1.469""","="""""
"=""4d7.(a 4P).5p""","=""z 3P*""","=""1""","=""""","=""4.630406""","=""""","=""""","=""0.02825""","=""1.311""","="""""
"=""4d7.(a 4P).5p""","=""z 3P*""","=""0""","=""""","=""4.646045""","=""""","=""""","=""0.01564""","=""0""","="""""
"=""4d7.(a 2G).5p""","=""y 3F*""","=""4""","=""""","=""4.741575""","=""""","=""""","=""0.09553""","=""1.107""","="""""
"=""4d7.(a 2G).5p""","=""y 3F*""","=""3""","=""""","=""4.889156""","=""""","=""""","=""0.14758""","=""0.968""","="""""
"=""4d7.(a 2G).5p""","=""y 3F*""","=""2""","=""""","=""5.013082""","=""""","=""""","=""0.12393""","=""0.889""","="""""
"=""4d7.(a 2G).5p""","=""z 3H*""","=""5""","=""""","=""4.748234""","=""""","=""""","=""-0.26485""","=""1.048""","="""""
"=""4d7.(a 2G).5p""","=""z 3H*""","=""6""","=""""","=""4.822675""","=""""","=""""","=""0.07444""","=""1.174""","="""""
"=""4d7.(a 2G).5p""","=""z 3H*""","=""4""","=""""","=""4.869266""","=""""","=""""","=""0.04659""","=""0.895""","="""""
"=""4d7.(a 4P).5p""","=""z 3S*""","=""1""","=""""","=""4.784196""","=""""","=""""","=""-0.08507""","=""1.566""","="""""
"=""4d7.(a 4P).5p""","=""y 5P*""","=""3""","=""""","=""4.798977""","=""""","=""""","=""0.01478""","=""1.631""","="""""
"=""4d7.(a 4P).5p""","=""y 5P*""","=""2""","=""""","=""4.836452""","=""""","=""""","=""0.03748""","=""1.713""","="""""
"=""4d7.(a 4P).5p""","=""y 5P*""","=""1""","=""""","=""4.931284""","=""""","=""""","=""0.09483""","=""2.315""","="""""
"=""4d7.(a 2G).5p""","=""z 1G*""","=""4""","=""""","=""4.839993""","=""""","=""""","=""-0.09129""","=""1.115""","="""""
"=""4d7.(a 2G).5p""","=""y 3G*""","=""5""","=""""","=""4.891258""","=""""","=""""","=""0.05126""","=""1.142""","="""""
"=""4d7.(a 2G).5p""","=""y 3G*""","=""3""","=""""","=""4.988553""","=""""","=""""","=""0.09729""","=""0.890""","="""""
"=""4d7.(a 2G).5p""","=""y 3G*""","=""4""","=""""","=""4.993663""","=""""","=""""","=""0.00511""","=""1.035""","="""""
"=""4d7.(a 2P).5p""","=""y 3P*""","=""2""","=""""","=""4.927384""","=""""","=""""","=""-0.06628""","=""1.299""","="""""
"=""4d7.(a 2P).5p""","=""y 3P*""","=""0""","=""""","=""4.946288""","=""""","=""""","=""0.01890""","=""0""","="""""
"=""4d7.(a 2P).5p""","=""y 3P*""","=""1""","=""""","=""4.949020""","=""""","=""""","=""0.00273""","=""1.606""","="""""
"=""""","=""1*(3F*)""","=""4""","=""""","=""5.013828""","=""""","=""""","=""0.06481""","=""1.196""","="""""
"=""4d7.(a 2G).5p""","=""z 1H*""","=""5""","=""""","=""5.035769""","=""""","=""""","=""0.02194""","=""1.020""","="""""
"=""4d7.(a 2P).5p""","=""x 3D*""","=""3""","=""""","=""5.054606""","=""""","=""""","=""0.01884""","=""1.159""","="""""
"=""4d7.(a 2P).5p""","=""x 3D*""","=""1""","=""""","=""5.085416""","=""""","=""""","=""0.03081""","=""0.895""","="""""
"=""4d7.(a 2P).5p""","=""x 3D*""","=""2""","=""""","=""5.208236""","=""""","=""""","=""0.12282""","=""1.007""","="""""
"=""4d7.(a 2G).5p""","=""z 1F*""","=""3""","=""""","=""5.076986""","=""""","=""""","=""-0.13125""","=""1.137""","="""""
"=""4d7.(a 2D).5p""","=""x 3F*""","=""2""","=""""","=""5.106034""","=""""","=""""","=""0.02905""","=""0.887""","="""""
"=""4d7.(a 2D).5p""","=""x 3F*""","=""3""","=""""","=""5.115593""","=""""","=""""","=""0.00956""","=""1.235""","="""""
"=""4d7.(a 2D).5p""","=""x 3F*""","=""4""","=""""","=""5.250346""","=""""","=""""","=""0.13475""","=""1.247""","="""""
"=""4d7.(a 4F).6s""","=""e 5F""","=""5""","=""""","=""5.115142""","=""""","=""""","=""-0.13520""","=""""","="""""
"=""4d7.(a 4F).6s""","=""e 5F""","=""4""","=""""","=""5.333623""","=""""","=""""","=""0.21848""","=""""","="""""
"=""4d7.(a 4F).6s""","=""e 5F""","=""2""","=""""","=""5.441926""","=""""","=""""","=""0.10830""","=""""","="""""
"=""4d7.(a 4F).6s""","=""e 5F""","=""3""","=""""","=""5.477154""","=""""","=""""","=""0.03523""","=""""","="""""
"=""4d7.(a 4F).6s""","=""e 5F""","=""1""","=""""","=""5.497944""","=""""","=""""","=""0.02079""","=""""","="""""
"=""4d7.(a 2D).5p""","=""w 3D*""","=""3""","=""""","=""5.143194""","=""""","=""""","=""-0.35475""","=""1.286""","="""""
"=""4d7.(a 2D).5p""","=""w 3D*""","=""2""","=""""","=""5.273520""","=""""","=""""","=""0.13033""","=""1.025""","="""""
"=""4d7.(a 2D).5p""","=""w 3D*""","=""1""","=""""","=""5.318230""","=""""","=""""","=""0.04471""","=""0.810""","="""""
"=""4d7.(a 2H).5p""","=""z 3I*""","=""6""","=""""","=""5.154984""","=""""","=""""","=""-0.16325""","=""1.013""","="""""
"=""4d7.(a 2H).5p""","=""z 3I*""","=""7""","=""""","=""5.239638""","=""""","=""""","=""0.08465""","=""1.146""","="""""
"=""4d7.(a 2H).5p""","=""z 3I*""","=""5""","=""""","=""5.328628""","=""""","=""""","=""0.08899""","=""0.861""","="""""
"=""4d7.(a 2H).5p""","=""x 3G*""","=""5""","=""""","=""5.175014""","=""""","=""""","=""-0.15361""","=""1.197""","="""""
"=""4d7.(a 2H).5p""","=""x 3G*""","=""4""","=""""","=""5.323772""","=""""","=""""","=""0.14876""","=""""","="""""
"=""4d7.(a 2H).5p""","=""x 3G*""","=""3""","=""""","=""5.452303""","=""""","=""""","=""0.12853""","=""0.934""","="""""
"=""4d7.(a 2D).5p""","=""z 1D*""","=""2""","=""""","=""5.177103""","=""""","=""""","=""-0.27520""","=""1.182""","="""""
"=""4d7.(a 4F).6s""","=""e 3F""","=""4""","=""""","=""5.185668""","=""""","=""""","=""0.00856""","=""""","="""""
"=""4d7.(a 4F).6s""","=""e 3F""","=""3""","=""""","=""5.345637""","=""""","=""""","=""0.15997""","=""""","="""""
"=""4d7.(a 4F).6s""","=""e 3F""","=""2""","=""""","=""5.575574""","=""""","=""""","=""0.22994""","=""""","="""""
"=""""","=""v 3D*""","=""1""","=""""","=""""","=""""","=""""","=""""","=""""","="""""
"=""""","=""v 3D*""","=""3""","=""""","=""5.192564""","=""""","=""""","=""""","=""1.163""","="""""
"=""""","=""v 3D*""","=""2""","=""""","=""5.318579""","=""""","=""""","=""0.12601""","=""""","="""""
"=""4d7.(a 2H).5p""","=""z 1I*""","=""6""","=""""","=""5.257443""","=""?""","=""""","=""-0.06114""","=""""","="""""
"=""4d7.(a 2P).5p""","=""z 1P*""","=""1""","=""""","=""5.258890""","=""""","=""""","=""0.00145""","=""0.965""","="""""
"=""4d7.(a 2P).5p""","=""z 1S*""","=""0""","=""""","=""5.284306""","=""""","=""""","=""0.02542""","=""0""","="""""
"=""""","=""A""","=""4""","=""""","=""5.318351""","=""""","=""""","=""0.03404""","=""""","="""""
"=""4d7.(a 2D).5p""","=""y 1F*""","=""3""","=""""","=""5.331111""","=""""","=""""","=""0.01276""","=""0.995""","="""""
"=""4d7.(a 2P).5p""","=""y 3S*""","=""1""","=""""","=""5.344651""","=""""","=""""","=""0.01354""","=""1.533""","="""""
"=""""","=""u 3D*""","=""3""","=""""","=""""","=""""","=""""","=""""","=""""","="""""
"=""""","=""u 3D*""","=""2""","=""""","=""5.394450""","=""""","=""""","=""""","=""1.158""","="""""
"=""""","=""u 3D*""","=""1""","=""""","=""5.435657""","=""""","=""""","=""0.04121""","=""0.800""","="""""
"=""4d7.(a 2H).5p""","=""y 3H*""","=""6""","=""""","=""5.399347""","=""""","=""""","=""-0.03631""","=""1.162""","="""""
"=""4d7.(a 2H).5p""","=""y 3H*""","=""5""","=""""","=""5.468870""","=""""","=""""","=""0.06952""","=""1.033""","="""""
"=""4d7.(a 2H).5p""","=""y 3H*""","=""4""","=""""","=""5.537384""","=""""","=""""","=""0.06851""","=""0.925""","="""""
"=""4d7.(a 2H).5p""","=""y 1H*""","=""5""","=""""","=""5.405287""","=""""","=""""","=""-0.13210""","=""1.03""","="""""
"=""""","=""w 3G*""","=""3""","=""""","=""""","=""""","=""""","=""""","=""""","="""""
"=""""","=""w 3G*""","=""5""","=""""","=""5.423417""","=""""","=""""","=""""","=""1.272""","="""""
"=""""","=""w 3G*""","=""4""","=""""","=""5.438308""","=""""","=""""","=""0.01489""","=""""","="""""
"=""4d7.(a 2P).5p""","=""y 1D*""","=""2""","=""""","=""5.443329""","=""""","=""""","=""0.00502""","=""1.026""","="""""
"=""""","=""2*(5G*)""","=""6""","=""""","=""5.455131""","=""""","=""""","=""0.01180""","=""1.219""","="""""
"=""4d7.(a 2D).5p""","=""x 3P*""","=""1""","=""""","=""""","=""""","=""""","=""""","=""""","="""""
"=""4d7.(a 2D).5p""","=""x 3P*""","=""0""","=""""","=""""","=""""","=""""","=""""","=""""","="""""
"=""4d7.(a 2D).5p""","=""x 3P*""","=""2""","=""""","=""5.484401""","=""""","=""""","=""""","=""1.422""","="""""
"=""4d6.5s.(a 4D).5p""","=""w 5D*""","=""4""","=""""","=""5.485494""","=""""","=""""","=""0.00109""","=""1.473""","="""""
"=""4d6.5s.(a 4D).5p""","=""w 5D*""","=""3""","=""""","=""5.588141""","=""""","=""""","=""0.10265""","=""1.449""","="""""
"=""4d6.5s.(a 4D).5p""","=""w 5D*""","=""2""","=""""","=""5.677287""","=""""","=""""","=""0.08915""","=""1.484""","="""""
"=""4d6.5s.(a 4D).5p""","=""w 5D*""","=""1""","=""""","=""5.727004""","=""""","=""""","=""0.04972""","=""1.439""","="""""
"=""4d6.5s.(a 4D).5p""","=""w 5D*""","=""0""","=""""","=""5.761093""","=""""","=""""","=""0.03409""","=""""","="""""
"=""""","=""3*(3P*)""","=""1""","=""""","=""5.492641""","=""""","=""""","=""-0.26845""","=""1.350""","="""""
"=""4d6.5s.(a 4D).5p""","=""x 5F*""","=""1""","=""""","=""""","=""""","=""""","=""""","=""""","="""""
"=""4d6.5s.(a 4D).5p""","=""x 5F*""","=""5""","=""""","=""5.495204""","=""""","=""""","=""""","=""1.303""","="""""
"=""4d6.5s.(a 4D).5p""","=""x 5F*""","=""4""","=""""","=""5.530639""","=""""","=""""","=""0.03543""","=""""","="""""
"=""4d6.5s.(a 4D).5p""","=""x 5F*""","=""3""","=""""","=""5.554593""","=""""","=""""","=""0.02395""","=""""","="""""
"=""4d6.5s.(a 4D).5p""","=""x 5F*""","=""2""","=""""","=""5.652728""","=""""","=""""","=""0.09814""","=""""","="""""
"=""""","=""4*""","=""3""","=""""","=""5.510055""","=""""","=""""","=""-0.14267""","=""0.76""","="""""
