Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""1s2.2s2""","=""1S""","=""0""","=""""","=""0.00000""","=""""","=""0""","=""""","=""L7288"""
"=""1s2.2s.2p""","=""3P*""","=""0""","=""""","=""10.15958""","=""""","=""""","=""10.15958""","="""""
"=""1s2.2s.2p""","=""3P*""","=""1""","=""""","=""10.17645""","=""""","=""""","=""0.0169""","="""""
"=""1s2.2s.2p""","=""3P*""","=""2""","=""""","=""10.21448""","=""""","=""""","=""0.0380""","="""""
"=""1s2.2s.2p""","=""1P*""","=""1""","=""""","=""19.68841""","=""""","=""""","=""9.4739""","="""""
"=""1s2.2p2""","=""3P""","=""0""","=""""","=""26.46598""","=""""","=""""","=""6.7776""","="""""
"=""1s2.2p2""","=""3P""","=""1""","=""""","=""26.48528""","=""""","=""""","=""0.0193""","="""""
"=""1s2.2p2""","=""3P""","=""2""","=""""","=""26.51861""","=""""","=""""","=""0.0333""","="""""
"=""1s2.2p2""","=""1D""","=""2""","=""""","=""28.72979""","=""""","=""""","=""2.2112""","="""""
"=""1s2.2p2""","=""1S""","=""0""","=""""","=""35.69633""","=""""","=""""","=""6.9665""","="""""
"=""1s2.2s.3s""","=""3S""","=""1""","=""""","=""67.81597""","=""""","=""""","=""32.1196""","="""""
"=""1s2.2s.3s""","=""1S""","=""0""","=""""","=""69.58940""","=""""","=""""","=""1.7734""","="""""
"=""1s2.2s.3p""","=""1P*""","=""1""","=""""","=""72.01311""","=""""","=""""","=""2.4237""","="""""
"=""1s2.2s.3p""","=""3P*""","=""0""","=""""","=""72.25878""","=""""","=""""","=""0.2457""","="""""
"=""1s2.2s.3p""","=""3P*""","=""1""","=""""","=""72.26333""","=""""","=""""","=""0.0045""","="""""
"=""1s2.2s.3p""","=""3P*""","=""2""","=""""","=""72.27291""","=""""","=""""","=""0.0096""","="""""
"=""1s2.2s.3d""","=""3D""","=""1""","=""""","=""74.48337""","=""""","=""""","=""2.2105""","="""""
"=""1s2.2s.3d""","=""3D""","=""2""","=""""","=""74.48461""","=""""","=""""","=""0.0012""","="""""
"=""1s2.2s.3d""","=""3D""","=""3""","=""""","=""74.48713""","=""""","=""""","=""0.0025""","="""""
"=""1s2.2s.3d""","=""1D""","=""2""","=""""","=""75.95465""","=""""","=""""","=""1.4675""","="""""
"=""1s2.2p.(2P*<1/2>).3s""","=""3P*""","=""0""","=""""","=""80.95151""","=""""","=""""","=""4.9969""","="""""
"=""1s2.2p.(2P*<1/2>).3s""","=""3P*""","=""1""","=""""","=""80.97161""","=""""","=""""","=""0.0201""","="""""
"=""1s2.2p.(2P*<3/2>).3s""","=""3P*""","=""2""","=""""","=""81.01416""","=""""","=""""","=""0.0426""","="""""
"=""1s2.2p.(2P*<3/2>).3s""","=""1P*""","=""1""","=""""","=""82.38575""","=""""","=""""","=""1.3716""","="""""
"=""1s2.2p.(2P*<1/2>).3p""","=""1P""","=""1""","=""""","=""83.40340""","=""""","=""""","=""1.0177""","="""""
"=""1s2.2p.(2P*<1/2>).3p""","=""3D""","=""1""","=""""","=""83.95599""","=""""","=""""","=""0.5526""","="""""
