Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""2s.2p""","=""3P*""","=""1""","=""""","=""276.472""","=""""","=""0.006""","=""0.000""","=""L539"""
"=""2s.2p""","=""3P*""","=""2""","=""""","=""276.472""","=""""","=""0.006""","=""0.000""","=""L539"""
"=""2p2""","=""3P""","=""0""","=""""","=""279.545""","=""""","=""0.006""","=""3.073""","=""L539"""
"=""2p2""","=""3P""","=""1""","=""""","=""279.545""","=""""","=""0.006""","=""0.000""","=""L539"""
"=""2p2""","=""3P""","=""2""","=""""","=""279.545""","=""""","=""0.006""","=""0.000""","=""L539"""
"=""2p2""","=""1D""","=""2""","=""""","=""280.767""","=""""","=""0.020""","=""1.22""","=""L539"""
"="""2,3.sp-"""","=""3P*""","=""0""","=""""","=""301.120""","=""""","=""0.025""","=""20.35""","=""L539"""
"="""2,3.sp-"""","=""3P*""","=""1""","=""""","=""301.120""","=""""","=""0.025""","=""0.00""","=""L539"""
"="""2,3.sp-"""","=""3P*""","=""2""","=""""","=""301.120""","=""""","=""0.025""","=""0.00""","=""L539"""
"="""2,3.sp+"""","=""1P*""","=""1""","=""""","=""302.745""","=""""","=""0.025""","=""1.62""","=""L539"""
