Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""5f6.7s""","=""8F""","=""1/2""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L13741"""
"=""Pu III (5f6 7F<0>)""","=""Limit""","=""---""","=""[""","=""11.5""","=""]""","=""0.4""","=""""","=""L13741c99"""
