Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""6p4""","=""3P""","=""2""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L8672"""
"=""Fr V (6p3 4S*<3/2>)""","=""Limit""","=""---""","=""(""","=""39.1""","="")""","=""1.7""","=""""","=""L8672c99"""
