Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""3d6.(5D).4s.4p""","=""y 5P*""","=""1""","=""""","=""10.679230""","=""""","=""0.000022""","=""0.05226""","=""""","=""                                                                  ""","=""L7185c115"""
"=""3d7.(4F).5s""","=""e 3F""","=""4""","=""""","=""10.59837869""","=""""","=""0.00000025""","=""-0.080851""","=""1.26""","=""  86                        :    14  3d7.(4F).5s         5F       ""","=""L9429,L7185"""
"=""3d7.(4F).5s""","=""e 3F""","=""3""","=""""","=""10.70562701""","=""""","=""0.00000025""","=""0.1072483""","=""1.09""","=""  93                        :     7  3d7.(4F).5s         5F       ""","=""L9429,L7185"""
"=""3d7.(4F).5s""","=""e 3F""","=""2""","=""""","=""10.7792048""","=""""","=""0.0000004""","=""0.0735778""","=""0.68""","=""  97                        :     2  3d7.(4F).5s         5F       ""","=""L9429,L7185"""
"=""3d6.(5D).4s.4p""","=""u 3D*""","=""3""","=""""","=""10.784289""","=""""","=""0.000021""","=""0.00508""","=""""","=""                                                                  ""","=""L7185c115"""
"=""3d6.(5D).4s.4p""","=""u 3D*""","=""2""","=""""","=""10.847384""","=""""","=""0.000020""","=""0.06310""","=""""","=""                                                                  ""","=""L7185c115"""
"=""3d6.(5D).4s.4p""","=""u 3D*""","=""1""","=""""","=""10.89170""","=""""","=""0.00004""","=""0.04432""","=""""","=""                                                                  ""","=""L7185c115"""
"=""3d6.(5D).4s.4p""","=""v 3F*""","=""4""","=""""","=""10.80056""","=""""","=""0.00003""","=""-0.09114""","=""""","=""                                                                  ""","=""L7185c115"""
"=""3d6.(5D).4s.4p""","=""v 3F*""","=""3""","=""""","=""10.89773""","=""""","=""0.00003""","=""0.09717""","=""""","=""                                                                  ""","=""L7185c115"""
"=""3d6.(5D).4s.4p""","=""v 3F*""","=""2""","=""""","=""10.96239""","=""""","=""0.00004""","=""0.06466""","=""""","=""                                                                  ""","=""L7185c115"""
"=""3d7.(2F).4p""","=""x 1F*""","=""3""","=""""","=""10.865099""","=""?""","=""0.000010""","=""-0.09729""","=""1.00""","=""                                                                  ""","=""L4687c116,L9429,L7185"""
"=""3d7.(4F).4d""","=""f 5F""","=""5""","=""""","=""11.15008073""","=""""","=""0.00000025""","=""0.284982""","=""""","=""  86                        :    13  3d7.(4F).4d         5G       ""","=""L9429"""
"=""3d7.(4F).4d""","=""f 5F""","=""4""","=""""","=""11.18327092""","=""""","=""0.00000012""","=""0.0331902""","=""""","=""  69                        :    21  3d7.(4F).4d         5D       ""","=""L9429"""
"=""3d7.(4F).4d""","=""f 5F""","=""3""","=""""","=""11.25197094""","=""""","=""0.00000025""","=""0.0687000""","=""""","=""  45                        :    36  3d7.(4F).4d         5P       ""","=""L9429"""
"=""3d7.(4F).4d""","=""f 5F""","=""2""","=""""","=""11.2785437""","=""""","=""0.0000004""","=""0.0265728""","=""""","=""  57                        :    22  3d7.(4F).4d         5D       ""","=""L9429"""
"=""3d7.(4F).4d""","=""f 5F""","=""1""","=""""","=""11.3270714""","=""""","=""0.0000005""","=""0.0485277""","=""""","=""  85                        :    10  3d7.(4F).4d         5D       ""","=""L9429"""
"=""3d7.(4F).4d""","=""e 5G""","=""6""","=""""","=""11.19611730""","=""""","=""0.00000012""","=""-0.1309541""","=""""","=""  93                        :     7  3d7.(4F).4d         5H       ""","=""L9429"""
"=""3d7.(4F).4d""","=""e 5G""","=""5""","=""""","=""11.24505237""","=""""","=""0.00000012""","=""0.0489351""","=""""","=""  49                        :    34  3d7.(4F).4d         3G       ""","=""L9429"""
"=""3d7.(4F).4d""","=""e 5G""","=""4""","=""""","=""11.32631360""","=""""","=""0.00000012""","=""0.0812612""","=""""","=""  27                        :    26  3d7.(4F).4d         5D       ""","=""L9429"""
"=""3d7.(4F).4d""","=""e 5G""","=""3""","=""""","=""11.36530142""","=""""","=""0.00000025""","=""0.0389878""","=""""","=""  50                        :    20  3d7.(4F).4d         3D       ""","=""L9429"""
"=""3d7.(4F).4d""","=""e 5G""","=""2""","=""""","=""11.3977420""","=""""","=""0.0000004""","=""0.0324406""","=""""","=""  72                        :    13  3d7.(4F).4d         3D       ""","=""L9429"""
"=""3d7.(4F).4d""","=""e 5P""","=""3""","=""""","=""11.2161796""","=""""","=""0.0000004""","=""-0.1815624""","=""""","=""  50                        :    24  3d7.(4F).4d         5D       ""","=""L9429"""
"=""3d7.(4F).4d""","=""e 5P""","=""2""","=""""","=""11.33522720""","=""""","=""0.00000025""","=""0.1190476""","=""""","=""  62                        :    23  3d7.(4F).4d         5F       ""","=""L9429"""
"=""3d7.(4F).4d""","=""e 5P""","=""1""","=""""","=""11.3981257""","=""""","=""0.0000005""","=""0.0628985""","=""""","=""  59                        :    31  3d7.(4F).4d         5D       ""","=""L9429"""
"=""3d7.(4F).4d""","=""e 5H""","=""7""","=""""","=""11.24138616""","=""""","=""0.00000025""","=""-0.1567395""","=""""","="" 100                                                              ""","=""L9429"""
"=""3d7.(4F).4d""","=""e 5H""","=""6""","=""""","=""11.27952940""","=""""","=""0.00000012""","=""0.0381432""","=""""","=""  50                        :    47  3d7.(4F).4d         3H       ""","=""L9429"""
