Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""4d7""","=""4F""","=""9/2""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L8672"""
"=""Pd V (4d6 5D<4>)""","=""Limit""","=""---""","=""(""","=""46.0""","="")""","=""1.7""","=""""","=""L8672c99"""
