Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""4d5""","=""6S""","=""5/2""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L17276"""
"=""Tc IV (4d4 5D<0>)""","=""Limit""","=""---""","=""[""","=""29.55""","=""]""","=""""","=""""","=""L17276"""
