Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""5f9""","=""6H*""","=""15/2""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L8672"""
"=""Es VI (5f8 7F<6>)""","=""Limit""","=""---""","=""(""","=""54.1""","="")""","=""1.9""","=""""","=""L8672c99"""
