Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""5f10""","=""5I""","=""8""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L13741"""
"=""Cf IV (5f9 6H*<15/2>)""","=""Limit""","=""---""","=""[""","=""22.4""","=""]""","=""0.4""","=""""","=""L13741c99"""
