Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""5f3.6d.7s2""","=""5L*""","=""6""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L14620"""
"=""U II (5f3.7s2 4I*<9/2>)""","=""Limit""","=""---""","=""""","=""6.19405""","=""""","=""0.00006""","=""""","=""L5494,L7765"""
