Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""6d2.7s2""","=""3F""","=""2""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L11503"""
"=""Rf II (6d.7s2 2D<3/2>)""","=""Limit""","=""---""","=""(""","=""6.02""","="")""","=""0.04""","=""""","=""L19691"""
