Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Leading percentages,Reference
"=""5d6""","=""5D""","=""4""","=""""","=""0.000000""","=""""","=""0.000012""","=""""","=""  83                                :     8  5d6                 3F2  ""","=""L20381,L8672"""
"=""5d6""","=""5D""","=""3""","=""""","=""0.477247""","=""""","=""0.000012""","=""0.47725""","=""  63                                :    25  5d5.(6S).6s         7S   ""","=""L20381"""
"=""5d6""","=""5D""","=""2""","=""""","=""0.495116""","=""""","=""0.000014""","=""0.01787""","=""  66                                :    10  5d6 3P2             3P2  ""","=""L20381"""
"=""5d6""","=""5D""","=""1""","=""""","=""0.763050""","=""""","=""0.000015""","=""0.26793""","=""  80                                :     7  5d6 3P1             3P1  ""","=""L20381"""
"=""5d6""","=""5D""","=""0""","=""""","=""0.783206""","=""""","=""0.000025""","=""0.02016""","=""  75                                :    11  5d6 3P1             3P1  ""","=""L20381"""
"=""5d5.(6S).6s""","=""7S""","=""3""","=""""","=""0.567650""","=""""","=""0.000012""","=""-0.21556""","=""  66                                :    26  5d6                 5D   ""","=""L20381"""
"=""5d6""","=""12535""","=""4""","=""""","=""1.554205""","=""""","=""0.000011""","=""0.98656""","=""  24  5d6 3G                        :    22  5d6                 3H   ""","=""L20381"""
"=""5d6""","=""3P2""","=""2""","=""""","=""1.876016""","=""""","=""0.000012""","=""0.32181""","=""  29                                :    27  5d6 5D              5D   ""","=""L20381"""
"=""5d6""","=""3G""","=""5""","=""""","=""1.956552""","=""""","=""0.000012""","=""0.08054""","=""  54                                :    42  5d6                 3H   ""","=""L20381"""
"=""5d6""","=""3G""","=""4""","=""""","=""2.788055""","=""""","=""0.000014""","=""0.83150""","=""  56                                :    14  5d6                 3F2  ""","=""L20381"""
"=""5d6""","=""3H""","=""6""","=""""","=""2.073103""","=""""","=""0.000015""","=""-0.71495""","=""  85                                :    14  5d6                 1I   ""","=""L20381"""
"=""5d6""","=""3H""","=""4""","=""""","=""2.658761""","=""""","=""0.000014""","=""0.58566""","=""  56                                :    25  5d6                 3F2  ""","=""L20381"""
"=""5d6""","=""3H""","=""5""","=""""","=""2.902300""","=""""","=""0.000012""","=""0.24354""","=""  56                                :    38  5d6                 3G   ""","=""L20381"""
