Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""7s2""","=""1S""","=""0""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L13741"""
"=""Lr III (5f14.7s 2S<1/2>)""","=""Limit""","=""---""","=""(""","=""14.54""","="")""","=""0.04""","=""""","=""L19691"""
