Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""6d2.7s2""","=""3F""","=""2""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L8672"""
"=""Db III (6d2.7s <3/2>)""","=""Limit""","=""---""","=""(""","=""14.0""","="")""","=""1.6""","=""""","=""L8672c99"""
