Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""5f5""","=""6H*""","=""5/2""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L8672"""
"=""Am VI (5f4 5I<4>)""","=""Limit""","=""---""","=""(""","=""50.0""","="")""","=""1.9""","=""""","=""L8672c99"""
