Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""1s2.2s.12d""","=""1D""","=""2""","=""""","=""9.22981""","=""""","=""0.00004""","=""0.0034""","=""L9172"""
"=""1s2.2s.13p""","=""1P*""","=""1""","=""[""","=""9.23733""","=""]""","=""0.00006""","=""0.00752""","=""L9172"""
"=""Be II (2s 2S<1/2>)""","=""Limit""","=""---""","=""""","=""9.322699""","=""""","=""0.000007""","=""""","=""L5964"""
"=""1s2.2p2""","=""1S""","=""0""","=""""","=""9.4464""","=""a""","=""0.0007""","=""0.1237""","=""L9172"""
"=""1s2.2p.3s""","=""3P*""","=""0""","=""""","=""10.607337""","=""""","=""0.000014""","=""1.1609""","=""L9172"""
"=""1s2.2p.3s""","=""3P*""","=""1""","=""""","=""10.607596""","=""""","=""0.000009""","=""0.00026""","=""L9172"""
"=""1s2.2p.3s""","=""3P*""","=""2""","=""""","=""10.608089""","=""""","=""0.000009""","=""0.00049""","=""L9172"""
"=""1s2.2p.3s""","=""1P*""","=""1""","=""""","=""10.94""","=""a""","=""0.10""","=""0.33""","=""L9172"""
"=""1s2.2p.3p""","=""1P""","=""1""","=""""","=""11.049619""","=""""","=""0.000006""","=""0.11""","=""L9172"""
"=""1s2.2p.3p""","=""3P""","=""0""","=""""","=""11.408382""","=""""","=""0.000015""","=""0.35876""","=""L9172"""
"=""1s2.2p.3p""","=""3P""","=""1""","=""""","=""11.408528""","=""""","=""0.000012""","=""0.00015""","=""L9172"""
"=""1s2.2p.3p""","=""3P""","=""2""","=""""","=""11.408789""","=""""","=""0.000015""","=""0.00026""","=""L9172"""
"=""1s2.2p.3d""","=""1D*""","=""2""","=""""","=""11.579391""","=""""","=""0.000009""","=""0.17060""","=""L9172"""
"=""1s2.2p.3d""","=""3D*""","=""1""","=""""","=""11.677889""","=""""","=""0.000011""","=""0.09850""","=""L9172"""
"=""1s2.2p.3d""","=""3D*""","=""2""","=""""","=""11.677977""","=""""","=""0.000011""","=""0.00009""","=""L9172"""
"=""1s2.2p.3d""","=""3D*""","=""3""","=""""","=""11.678116""","=""""","=""0.000012""","=""0.00014""","=""L9172"""
"=""1s2.2p.3d""","=""1P*""","=""1""","=""""","=""11.8583""","=""a""","=""0.0006""","=""0.1802""","=""L9172"""
"=""1s2.2p.4s""","=""1P*""","=""1""","=""""","=""12.10""","=""a""","=""0.06""","=""0.24""","=""L9172"""
"=""1s2.2p.4p""","=""1P""","=""1""","=""""","=""12.174265""","=""""","=""0.000011""","=""0.07""","=""L9172"""
"=""1s2.2p.4p""","=""3P""","=""0""","=""""","=""12.29472""","=""""","=""0.00003""","=""0.12045""","=""L9172"""
"=""1s2.2p.4p""","=""3P""","=""1""","=""""","=""12.29486""","=""""","=""0.00003""","=""0.00014""","=""L9172"""
"=""1s2.2p.4p""","=""3P""","=""2""","=""""","=""12.29511""","=""""","=""0.00003""","=""0.00025""","=""L9172"""
"=""1s2.2p.4d""","=""1D*""","=""2""","=""""","=""12.35732""","=""""","=""0.00011""","=""0.0622""","=""L9172"""
"=""1s2.2p.4d""","=""3D*""","=""1""","=""""","=""12.39635""","=""""","=""0.00003""","=""0.0390""","=""L9172"""
"=""1s2.2p.4d""","=""3D*""","=""2""","=""""","=""12.396432""","=""""","=""0.000025""","=""0.00008""","=""L9172"""
"=""1s2.2p.4d""","=""3D*""","=""3""","=""""","=""12.39660""","=""""","=""0.00003""","=""0.00017""","=""L9172"""
"=""1s2.2p.4f""","=""1F""","=""3""","=""""","=""12.40989""","=""?""","=""0.00003""","=""0.01329""","=""L9172"""
"=""1s2.2p.4f""","=""3F""","=""3""","=""""","=""12.42700""","=""?""","=""0.00003""","=""0.01711""","=""L9172"""
"=""1s2.2p.4f""","=""3F""","=""4""","=""""","=""12.42716""","=""?""","=""0.00004""","=""0.00016""","=""L9172"""
"=""1s2.2p.4d""","=""1P*""","=""1""","=""[""","=""12.4688""","=""a]""","=""0.0006""","=""0.0416""","=""L9172"""
"=""1s2.2p.5s""","=""1P*""","=""1""","=""""","=""12.572""","=""a""","=""0.012""","=""0.10""","=""L9172"""
"=""1s2.2p.5p""","=""1P""","=""1""","=""""","=""12.615308""","=""""","=""0.000025""","=""0.043""","=""L9172"""
"=""1s2.2p.5p""","=""3P""","=""0""","=""""","=""12.67066""","=""""","=""0.00004""","=""0.05535""","=""L9172"""
"=""1s2.2p.5p""","=""3P""","=""1""","=""""","=""12.67089""","=""""","=""0.00003""","=""0.00023""","=""L9172"""
"=""1s2.2p.5p""","=""3P""","=""2""","=""""","=""12.67111""","=""""","=""0.00003""","=""0.00022""","=""L9172"""
"=""1s2.2p.5d""","=""1D*""","=""2""","=""""","=""12.70119""","=""""","=""0.00005""","=""0.03008""","=""L9172"""
"=""1s2.2p.5d""","=""3D*""","=""""","=""""","=""12.72031""","=""""","=""0.00015""","=""0.0191""","=""L9172"""
"=""1s2.2p.5f""","=""1F""","=""3""","=""""","=""12.72588""","=""?""","=""0.00003""","=""0.0056""","=""L9172"""
"=""1s2.2p.5d""","=""1P*""","=""1""","=""""","=""12.7569""","=""a""","=""0.0006""","=""0.0310""","=""L9172"""
"=""1s2.2p.6s""","=""1P*""","=""1""","=""""","=""12.811""","=""a""","=""0.014""","=""0.05""","=""L9172"""
