Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Reference
"=""4p6.7g""","=""2G""","=""7/2""","=""""","=""18.014241""","=""""","=""0.000011""","=""0.05546""","=""""","=""L2592"""
"=""4p6.7g""","=""2G""","=""9/2""","=""""","=""18.014251""","=""""","=""0.000011""","=""0.00001""","=""""","=""L2592"""
"=""4p6.7h""","=""2H*""","=""9/2,11/2""","=""""","=""18.022400""","=""""","=""0.000012""","=""0.00815""","=""""","=""L2592"""
"=""4p6.8f""","=""2F*""","=""5/2""","=""""","=""18.540136""","=""""","=""0.000010""","=""0.51774""","=""""","=""L2592"""
"=""4p6.8f""","=""2F*""","=""7/2""","=""""","=""18.540342""","=""""","=""0.000021""","=""0.00021""","=""""","=""L2592"""
"=""4p6.8g""","=""2G""","=""7/2""","=""""","=""18.603293""","=""""","=""0.000011""","=""0.06295""","=""""","=""L2592"""
"=""4p6.8g""","=""2G""","=""9/2""","=""""","=""18.603306""","=""""","=""0.000011""","=""0.00001""","=""""","=""L2592"""
"=""4p6.8h""","=""2H*""","=""9/2,11/2""","=""""","=""18.609000""","=""""","=""0.000017""","=""0.00569""","=""""","=""L2592"""
"=""4p6.9f""","=""2F*""","=""5/2""","=""""","=""18.961444""","=""""","=""0.000017""","=""0.35244""","=""""","=""L2592"""
"=""4p6.9f""","=""2F*""","=""7/2""","=""""","=""18.96157""","=""""","=""0.00004""","=""0.00013""","=""""","=""L2592"""
"=""4p6.10f""","=""2F*""","=""5/2""","=""""","=""19.26184""","=""""","=""0.00015""","=""0.3003""","=""""","=""L2592"""
"=""4p6.10f""","=""2F*""","=""7/2""","=""""","=""19.26202""","=""""","=""0.00015""","=""0.0002""","=""""","=""L2592"""
"=""Y IV (4p6 1S<0>)""","=""Limit""","=""---""","=""""","=""20.52441""","=""""","=""0.00012""","=""""","=""""","=""L2592"""
