Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""5f14""","=""1S""","=""0""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L8672"""
"=""Rf VI (5f13 2F*<7/2>)""","=""Limit""","=""---""","=""(""","=""64.0""","="")""","=""1.9""","=""""","=""L8672c99"""
