Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""3d10.4s2""","=""1S""","=""0""","=""""","=""0.000000""","=""""","=""0""","=""""","=""""","=""  97         :     3  4p2   1S   ""","=""L7213"""
"=""3d10.4s.4p""","=""3P*""","=""0""","=""""","=""7.654018""","=""""","=""""","=""7.654018""","=""""","="" 100                             ""","="""""
"=""3d10.4s.4p""","=""3P*""","=""1""","=""""","=""7.749006""","=""""","=""""","=""0.09499""","=""""","="" 100                             ""","="""""
"=""3d10.4s.4p""","=""3P*""","=""2""","=""""","=""7.952824""","=""""","=""""","=""0.20382""","=""""","="" 100                             ""","="""""
"=""3d10.4s.4p""","=""1P*""","=""1""","=""""","=""11.390761""","=""""","=""""","=""3.43794""","=""""","=""  97                             ""","="""""
"=""3d10.4p2""","=""1D""","=""2""","=""""","=""17.974592""","=""""","=""""","=""6.58383""","=""""","=""  64         :    32  4s.4d 1D   ""","="""""
"=""3d10.4p2""","=""3P""","=""0""","=""""","=""18.310662""","=""""","=""""","=""0.33607""","=""""","=""  99                             ""","="""""
"=""3d10.4p2""","=""3P""","=""1""","=""""","=""18.429022""","=""""","=""""","=""0.11836""","=""""","="" 100                             ""","="""""
"=""3d10.4p2""","=""3P""","=""2""","=""""","=""18.643720""","=""""","=""""","=""0.21470""","=""""","=""  97                             ""","="""""
"=""3d10.4s.5s""","=""3S""","=""1""","=""""","=""19.659557""","=""""","=""""","=""1.01584""","=""1.99""","="" 100                             ""","="""""
"=""3d10.4s.4d""","=""3D""","=""1""","=""""","=""20.189618""","=""""","=""""","=""0.53006""","=""""","="" 100                             ""","="""""
"=""3d10.4s.4d""","=""3D""","=""2""","=""""","=""20.198308""","=""""","=""""","=""0.00869""","=""""","="" 100                             ""","="""""
"=""3d10.4s.4d""","=""3D""","=""3""","=""""","=""20.211526""","=""""","=""""","=""0.01322""","=""""","="" 100                             ""","="""""
"=""3d10.4s.5s""","=""1S""","=""0""","=""""","=""20.275450""","=""""","=""""","=""0.06392""","=""""","=""  98                             ""","="""""
"=""3d10.4p2""","=""1S""","=""0""","=""""","=""21.587374""","=""""","=""""","=""1.31192""","=""""","=""  94                             ""","="""""
"=""3d10.4s.4d""","=""1D""","=""2""","=""""","=""22.086589""","=""""","=""""","=""0.49921""","=""""","=""  65         :    30  4p2   1D   ""","="""""
"=""3d10.4s.5p""","=""3P*""","=""0""","=""""","=""22.547663""","=""""","=""""","=""0.46107""","=""""","="" 100                             ""","="""""
"=""3d10.4s.5p""","=""3P*""","=""1""","=""""","=""22.568576""","=""""","=""""","=""0.02091""","=""1.48""","=""  98                             ""","="""""
"=""3d10.4s.5p""","=""3P*""","=""2""","=""""","=""22.625509""","=""""","=""""","=""0.05693""","=""1.49""","="" 100                             ""","="""""
"=""3d10.4s.5p""","=""1P*""","=""1""","=""""","=""22.850047""","=""""","=""""","=""0.22454""","=""""","=""  95         :     3  4p.5s 1P*  ""","="""""
"=""3d10.4s.4f""","=""3F*""","=""2""","=""""","=""26.091977""","=""""","=""""","=""3.24193""","=""""","=""  96         :     4  4p.4d 3F*  ""","="""""
"=""3d10.4s.4f""","=""3F*""","=""3""","=""""","=""26.093900""","=""""","=""""","=""0.00192""","=""""","=""  72         :    24  4s.4f 1F*  ""","="""""
"=""3d10.4s.4f""","=""3F*""","=""4""","=""""","=""26.101638""","=""""","=""""","=""0.00774""","=""""","=""  96         :     4  4p.4d 3F*  ""","="""""
"=""3d10.4s.4f""","=""1F*""","=""3""","=""""","=""26.103209""","=""""","=""""","=""0.00157""","=""""","=""  73         :    24  4s.4f 3F*  ""","="""""
"=""3d10.4s.6s""","=""3S""","=""1""","=""""","=""26.178032""","=""""","=""""","=""0.07482""","=""1.94""","="" 100                             ""","="""""
"=""3d10.4s.6s""","=""1S""","=""0""","=""""","=""26.36673""","=""""","=""""","=""0.18870""","=""""","=""  99                             ""","="""""
"=""3d10.4s.5d""","=""3D""","=""1""","=""""","=""26.423904""","=""""","=""""","=""0.05717""","=""0.50""","="" 100                             ""","="""""
"=""3d10.4s.5d""","=""3D""","=""2""","=""""","=""26.427536""","=""""","=""""","=""0.00363""","=""1.16""","="" 100                             ""","="""""
"=""3d10.4s.5d""","=""3D""","=""3""","=""""","=""26.433139""","=""""","=""""","=""0.00560""","=""1.32""","="" 100                             ""","="""""
"=""3d10.4s.5d""","=""1D""","=""2""","=""""","=""26.728137""","=""""","=""""","=""0.29500""","=""""","=""  95         :     3  4p2   1D   ""","="""""
"=""3d10.4s.7s""","=""3S""","=""1""","=""""","=""29.06590""","=""""","=""""","=""2.33776""","=""""","="" 100                             ""","="""""
"=""3d10.4s.5g""","=""3G""","=""3""","=""""","=""29.125887""","=""""","=""""","=""0.05999""","=""""","="" 100                             ""","="""""
"=""3d10.4s.5g""","=""3G""","=""4""","=""""","=""29.125919""","=""""","=""""","=""0.00003""","=""""","=""  51         :    48  4s.5g 1G   ""","="""""
"=""3d10.4s.5g""","=""3G""","=""5""","=""""","=""29.126380""","=""""","=""""","=""0.00046""","=""""","="" 100                             ""","="""""
"=""3d10.4s.5g""","=""1G""","=""4""","=""""","=""29.126373""","=""""","=""""","=""-0.00001""","=""""","=""  51         :    48  4s.5g 3G   ""","="""""
"=""3d10.4s.7s""","=""1S""","=""0""","=""""","=""29.14866""","=""""","=""""","=""0.02229""","=""""","="" 100                             ""","="""""
"=""3d10.4s.6d""","=""3D""","=""1""","=""""","=""29.19041""","=""""","=""""","=""0.0418""","=""""","="" 100                             ""","="""""
"=""3d10.4s.6d""","=""3D""","=""2""","=""""","=""29.19235""","=""""","=""""","=""0.0019""","=""""","="" 100                             ""","="""""
"=""3d10.4s.6d""","=""3D""","=""3""","=""""","=""29.19574""","=""""","=""""","=""0.0034""","=""""","="" 100                             ""","="""""
"=""3d10.4s.6d""","=""1D""","=""2""","=""""","=""29.29108""","=""""","=""""","=""0.0953""","=""""","=""  98                             ""","="""""
"=""3d10.4p.4d""","=""1D*""","=""2""","=""""","=""29.48980""","=""""","=""""","=""0.1987""","=""""","=""  56         :    21  4p.4d 3F*  ""","="""""
"=""3d10.4s.8s""","=""3S""","=""1""","=""""","=""30.60860""","=""""","=""""","=""1.1188""","=""""","="" 100                             ""","="""""
"=""3d10.4s.6g""","=""3G""","=""3""","=""""","=""30.634474""","=""""","=""""","=""0.02587""","=""""","="" 100                             ""","="""""
"=""3d10.4s.6g""","=""3G""","=""4""","=""""","=""30.634513""","=""""","=""""","=""0.00004""","=""""","=""  72         :    28  4s.6g 1G   ""","="""""
"=""3d10.4s.6g""","=""3G""","=""5""","=""""","=""30.634915""","=""""","=""""","=""0.00040""","=""""","="" 100                             ""","="""""
"=""3d10.4s.6g""","=""1G""","=""4""","=""""","=""30.634918""","=""""","=""""","=""0.00000""","=""""","=""  72         :    28  4s.6g 3G   ""","="""""
"=""3d10.4p.4d""","=""1P*""","=""1""","=""""","=""32.57253""","=""""","=""""","=""1.93761""","=""""","=""  94         :     3  3p.5s 1P*  ""","="""""
"=""Ge IV (4s 2S<1/2>)""","=""Limit""","=""---""","=""""","=""34.0576""","=""""","=""0.0012""","=""""","=""""","=""                                 ""","=""L7213,L11268"""
