Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""5f11""","=""4I*""","=""15/2""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L13741"""
"=""Fm V (5f10 5I<8>)""","=""Limit""","=""---""","=""[""","=""39.3""","=""]""","=""0.4""","=""""","=""L13741c99"""
