Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""5f3.6p6""","=""4I*""","=""9/2""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L8672"""
"=""Np VI (5f2.6p6 3H<4>)""","=""Limit""","=""---""","=""(""","=""48.0""","="")""","=""1.9""","=""""","=""L8672c99"""
