Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""5d2""","=""3F""","=""2""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L8672"""
"=""Ta V (5d 2D<3/2>)""","=""Limit""","=""---""","=""(""","=""35.0""","="")""","=""1.7""","=""""","=""L8672c99"""
