Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""4d10.5s""","=""2S""","=""1/2""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L3466"""
"=""4d10.5p""","=""2P*""","=""1/2""","=""""","=""10.1129""","=""""","=""""","=""10.1129""","="""""
"=""4d10.5p""","=""2P*""","=""3/2""","=""""","=""11.2271""","=""""","=""""","=""1.114""","="""""
"=""4d10.5d""","=""2D""","=""3/2""","=""""","=""25.0358""","=""""","=""""","=""13.809""","="""""
"=""4d10.5d""","=""2D""","=""5/2""","=""""","=""25.1741""","=""""","=""""","=""0.138""","="""""
"=""4d10.6s""","=""2S""","=""1/2""","=""""","=""27.8534""","=""""","=""""","=""2.679""","="""""
"=""4d10.6p""","=""2P*""","=""1/2""","=""""","=""31.5391""","=""""","=""""","=""3.686""","="""""
"=""4d10.6p""","=""2P*""","=""3/2""","=""""","=""31.9357""","=""""","=""""","=""0.397""","="""""
"=""Sb VI (4d10 1S<0>)""","=""Limit""","=""---""","=""[""","=""55.00""","=""]""","=""0.10""","=""""","=""L5984"""
