Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""3p5.(2P*<1/2>).4f""","=""2[5/2]""","=""2""","=""""","=""28.457461""","=""""","=""0.000025""","=""0.00222""","=""(0.85)""","=""  99                                    ""","=""L12188"""
"=""3p5.6s""","=""(3/2,1/2)*""","=""1""","=""""","=""28.58""","=""""","=""0.05""","=""0.12""","=""""","=""  99                                    ""","=""L11572"""
"=""3p5.5d""","=""(3/2,3/2)*""","=""1""","=""""","=""28.73""","=""""","=""0.05""","=""0.15""","=""""","=""  71         :    26  3p5.5d (3/2,5/2)* ""","=""L11572"""
"=""3p5.6s""","=""(1/2,1/2)*""","=""1""","=""""","=""28.84""","=""""","=""0.05""","=""0.11""","=""""","=""  99                                    ""","=""L11572"""
"=""3p5.5d""","=""(3/2,5/2)*""","=""1""","=""""","=""28.98""","=""""","=""0.05""","=""0.14""","=""""","=""  43         :    24  3p5.5d (1/2,3/2)* ""","=""L11572"""
"=""3p5.5d""","=""(1/2,3/2)*""","=""1""","=""""","=""29.38""","=""""","=""0.05""","=""0.40""","=""""","=""  60         :    30  3p5.5d (3/2,5/2)* ""","=""L11572"""
"=""3p5.(2P*<3/2>).5f""","=""2[3/2]""","=""1""","=""""","=""29.40963""","=""""","=""0.00004""","=""0.03""","=""(0.50)""","="" 100                                    ""","=""L12188"""
"=""3p5.(2P*<3/2>).5f""","=""2[3/2]""","=""2""","=""""","=""29.41158""","=""""","=""0.00007""","=""0.00195""","=""(1.11)""","=""  98                                    ""","=""L12188"""
"=""3p5.(2P*<3/2>).5f""","=""2[9/2]""","=""5""","=""""","=""29.41788""","=""""","=""0.00006""","=""0.00630""","=""(1.20)""","="" 100                                    ""","=""L12188"""
"=""3p5.(2P*<3/2>).5f""","=""2[9/2]""","=""4""","=""""","=""29.418388""","=""""","=""0.000025""","=""0.00051""","=""(1.02)""","="" 100                                    ""","=""L12188"""
"=""3p5.(2P*<3/2>).5f""","=""2[5/2]""","=""3""","=""""","=""29.426286""","=""""","=""0.000025""","=""0.00790""","=""(1.19)""","="" 100                                    ""","=""L12188"""
"=""3p5.(2P*<3/2>).5f""","=""2[5/2]""","=""2""","=""""","=""29.428480""","=""""","=""0.000025""","=""0.00219""","=""(0.85)""","=""  98                                    ""","=""L12188"""
"=""3p5.(2P*<3/2>).5f""","=""2[7/2]""","=""4""","=""""","=""29.43474""","=""""","=""0.00005""","=""0.00626""","=""(1.19)""","="" 100                                    ""","=""L12188"""
"=""3p5.(2P*<3/2>).5f""","=""2[7/2]""","=""3""","=""""","=""29.434903""","=""""","=""0.000025""","=""0.00016""","=""(0.95)""","="" 100                                    ""","=""L12188"""
"=""3p5.7s""","=""(3/2,1/2)*""","=""1""","=""""","=""29.63""","=""""","=""0.05""","=""0.20""","=""""","="" 100                                    ""","=""L11572"""
"=""3p5.(2P*<1/2>).5f""","=""2[7/2]""","=""3""","=""""","=""29.69241""","=""""","=""0.00004""","=""0.06""","=""(0.83)""","="" 100                                    ""","=""L12188"""
"=""3p5.(2P*<1/2>).5f""","=""2[7/2]""","=""4""","=""""","=""29.69269""","=""""","=""0.00006""","=""0.00028""","=""(1.09)""","="" 100                                    ""","=""L12188"""
"=""3p5.(2P*<1/2>).5f""","=""2[5/2]""","=""3""","=""""","=""29.69257""","=""""","=""0.00005""","=""-0.00012""","=""(1.19)""","="" 100                                    ""","=""L12188"""
"=""3p5.(2P*<1/2>).5f""","=""2[5/2]""","=""2""","=""""","=""29.69462""","=""""","=""0.00004""","=""0.00205""","=""(0.87)""","="" 100                                    ""","=""L12188"""
"=""3p5.6d""","=""(3/2,3/2)*""","=""1""","=""""","=""29.71""","=""""","=""0.05""","=""0.02""","=""""","=""  79         :    13  3p5.6d (3/2,5/2)* ""","=""L11572"""
"=""3p5.6d""","=""(3/2,5/2)*""","=""1""","=""""","=""29.88""","=""""","=""0.05""","=""0.17""","=""""","=""  38         :    18  3p5.6d (3/2,3/2)* ""","=""L11572"""
"=""3p5.7s""","=""(1/2,1/2)*""","=""1""","=""""","=""29.88""","=""""","=""0.05""","=""0.00""","=""""","=""  71         :    29  3p5.6d (3/2,5/2)* ""","=""L11572"""
"=""3p5.(2P*<3/2>).6f""","=""2[3/2]""","=""1""","=""""","=""30.09005""","=""""","=""0.00006""","=""0.21""","=""(0.50)""","="" 100                                    ""","=""L12188"""
"=""3p5.(2P*<3/2>).6f""","=""2[3/2]""","=""2""","=""""","=""30.09100""","=""""","=""0.00004""","=""0.00095""","=""(1.11)""","=""  98                                    ""","=""L12188"""
"=""3p5.(2P*<3/2>).6f""","=""2[9/2]""","=""5""","=""""","=""30.09452""","=""""","=""0.00006""","=""0.00352""","=""(1.20)""","="" 100                                    ""","=""L12188"""
"=""3p5.(2P*<3/2>).6f""","=""2[9/2]""","=""4""","=""""","=""30.09496""","=""""","=""0.00004""","=""0.00044""","=""(1.02)""","="" 100                                    ""","=""L12188"""
"=""3p5.(2P*<3/2>).6f""","=""2[5/2]""","=""3""","=""""","=""30.09979""","=""""","=""0.00004""","=""0.00483""","=""(1.19)""","="" 100                                    ""","=""L12188"""
"=""3p5.(2P*<3/2>).6f""","=""2[5/2]""","=""2""","=""""","=""30.10024""","=""""","=""0.00004""","=""0.00045""","=""(0.85)""","=""  98                                    ""","=""L12188"""
"=""3p5.(2P*<3/2>).6f""","=""2[7/2]""","=""3""","=""""","=""30.10468""","=""""","=""0.00006""","=""0.00444""","=""(0.96)""","="" 100                                    ""","=""L12188"""
"=""3p5.(2P*<3/2>).6f""","=""2[7/2]""","=""4""","=""""","=""30.10474""","=""""","=""0.00005""","=""0.00006""","=""(1.19)""","="" 100                                    ""","=""L12188"""
"=""3p5.6d""","=""(1/2,3/2)*""","=""1""","=""""","=""30.12""","=""""","=""0.05""","=""0.02""","=""""","=""  67         :    15  3p5.6d (3/2,5/2)* ""","=""L11572"""
"=""3p5.8s""","=""(3/2,1/2)*""","=""1""","=""""","=""30.21""","=""""","=""0.05""","=""0.09""","=""""","="" 100                                    ""","=""L11572"""
"=""3p5.7d""","=""(3/2,3/2)*""","=""1""","=""""","=""30.26""","=""""","=""0.05""","=""0.05""","=""""","=""  84         :    13  3p5.7d (3/2,5/2)* ""","=""L11572"""
"=""3p5.(2P*<1/2>).6f""","=""2[7/2]""","=""3""","=""(""","=""30.364""","="")""","=""0.003""","=""0.10""","=""(0.83)""","="" 100                                    ""","=""L12188"""
"=""3p5.(2P*<1/2>).6f""","=""2[7/2]""","=""4""","=""(""","=""30.364""","="")""","=""0.003""","=""0.000""","=""(1.09)""","="" 100                                    ""","=""L12188"""
"=""3p5.(2P*<1/2>).6f""","=""2[5/2]""","=""3""","=""(""","=""30.364""","="")""","=""0.003""","=""0.000""","=""(1.20)""","="" 100                                    ""","=""L12188"""
"=""3p5.(2P*<1/2>).6f""","=""2[5/2]""","=""2""","=""(""","=""30.366""","="")""","=""0.003""","=""0.002""","=""(0.88)""","="" 100                                    ""","=""L12188"""
"=""3p5.7d""","=""(3/2,5/2)*""","=""1""","=""""","=""30.38""","=""""","=""0.05""","=""0.01""","=""""","=""  58         :    14  3p5.6d (1/2,3/2)* ""","=""L11572"""
"=""3p5.8s""","=""(1/2,1/2)*""","=""1""","=""""","=""30.48""","=""""","=""0.05""","=""0.10""","=""""","="" 100                                    ""","=""L11572"""
"=""3p5.7d""","=""(1/2,3/2)*""","=""1""","=""""","=""30.57""","=""""","=""0.05""","=""0.09""","=""""","=""  63         :    12  3p5.7d (3/2,5/2)* ""","=""L11572"""
"=""3p5.8d""","=""(3/2,5/2)*""","=""1""","=""""","=""30.70""","=""""","=""0.05""","=""0.13""","=""""","=""  50         :    28  3p5.7d (1/2,3/2)* ""","=""L11572"""
"=""3p5.8d""","=""(3/2,3/2)*""","=""1""","=""""","=""30.93""","=""""","=""0.05""","=""0.23""","=""""","=""  45         :    31  3p5.8d (1/2,3/2)* ""","=""L11572"""
"=""3p5.8d""","=""(1/2,3/2)*""","=""1""","=""""","=""31.1026""","=""""","=""0.0016""","=""0.17""","=""""","=""                                        ""","=""L3496"""
"=""K III (3p5 2P*<3/2>)""","=""Limit""","=""---""","=""""","=""31.62500""","=""""","=""0.00019""","=""""","=""""","=""                                        ""","=""L12188"""
