Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""3s2.3p4""","=""3P""","=""2""","=""""","=""0.0000000""","=""""","=""0.0000019""","=""""","=""""","="" 100                                        ""","=""L15349"""
"=""3s2.3p4""","=""3P""","=""1""","=""""","=""0.1378915""","=""""","=""0.0000025""","=""0.137892""","=""""","="" 100                                        ""","=""L15349"""
"=""3s2.3p4""","=""3P""","=""0""","=""""","=""0.1946837""","=""""","=""0.0000025""","=""0.056792""","=""""","="" 100                                        ""","=""L15349"""
"=""3s2.3p4""","=""1D""","=""2""","=""""","=""1.737019""","=""""","=""0.000010""","=""1.542335""","=""""","="" 100                                        ""","=""L15349"""
"=""3s2.3p4""","=""1S""","=""0""","=""""","=""4.12442""","=""""","=""0.00005""","=""2.38740""","=""""","=""  96         :     4  3p6              1S   ""","=""L15349"""
"=""3s.3p5""","=""3P*""","=""2""","=""""","=""14.109466""","=""""","=""0.000014""","=""9.98505""","=""""","=""  76         :    17  3s2.3p3.(2D*).3d 3P*  ""","=""L15349"""
"=""3s.3p5""","=""3P*""","=""1""","=""""","=""14.233061""","=""""","=""0.000011""","=""0.12359""","=""""","=""  76         :    17  3s2.3p3.(2D*).3d 3P*  ""","=""L15349"""
"=""3s.3p5""","=""3P*""","=""0""","=""""","=""14.298850""","=""""","=""0.000016""","=""0.06579""","=""""","=""  76         :    18  3s2.3p3.(2D*).3d 3P*  ""","=""L15349"""
"=""3s.3p5""","=""1P*""","=""1""","=""""","=""17.856499""","=""""","=""0.000010""","=""3.55765""","=""""","=""  43         :    50  3s2.3p3.(2D*).3d 1P*  ""","=""L15349"""
"=""3s2.3p3.(4S*).3d""","=""5D*""","=""1""","=""""","=""17.963508""","=""""","=""0.000004""","=""0.10701""","=""""","="" 100                                        ""","=""L15349"""
"=""3s2.3p3.(4S*).3d""","=""5D*""","=""2""","=""""","=""17.9641548""","=""""","=""0.0000025""","=""0.000647""","=""""","="" 100                                        ""","=""L15349"""
"=""3s2.3p3.(4S*).3d""","=""5D*""","=""3""","=""""","=""17.965003""","=""""","=""0.000009""","=""0.000848""","=""""","="" 100                                        ""","=""L15349"""
"=""3s2.3p3.(4S*).3d""","=""5D*""","=""4""","=""""","=""17.966708""","=""""","=""0.000005""","=""0.00171""","=""""","="" 100                                        ""","=""L15349"""
"=""3s2.3p3.(4S*).3d""","=""3D*""","=""3""","=""""","=""19.4550447""","=""""","=""0.0000004""","=""1.488337""","=""""","=""  48         :    48  3s2.3p3.(2D*).3d 3D*  ""","=""L15349"""
"=""3s2.3p3.(4S*).3d""","=""3D*""","=""2""","=""""","=""19.4559174""","=""""","=""0.0000007""","=""0.0008727""","=""""","=""  48         :    47  3s2.3p3.(2D*).3d 3D*  ""","=""L15349"""
"=""3s2.3p3.(4S*).3d""","=""3D*""","=""1""","=""""","=""19.4692154""","=""""","=""0.0000015""","=""0.013298""","=""""","=""  48         :    47  3s2.3p3.(2D*).3d 3D*  ""","=""L15349"""
"=""3s2.3p3.(2D*).3d""","=""1S*""","=""0""","=""""","=""20.066834""","=""""","=""0.000005""","=""0.597619""","=""""","="" 100                                        ""","=""L15349"""
"=""3s2.3p3.(2D*).3d""","=""3F*""","=""2""","=""""","=""20.179331""","=""""","=""0.000005""","=""0.112497""","=""""","=""  84         :    15  3s2.3p3.(2P*).3d 3F*  ""","=""L15349"""
"=""3s2.3p3.(2D*).3d""","=""3F*""","=""3""","=""""","=""20.218868""","=""""","=""0.000004""","=""0.039537""","=""""","=""  85         :    14  3s2.3p3.(2P*).3d 3F*  ""","=""L15349"""
"=""3s2.3p3.(2D*).3d""","=""3F*""","=""4""","=""""","=""20.268566""","=""""","=""0.000006""","=""0.049698""","=""""","=""  87         :    13  3s2.3p3.(2P*).3d 3F*  ""","=""L15349"""
"=""3s2.3p3.(2D*).3d""","=""3G*""","=""3""","=""""","=""21.337694""","=""""","=""0.000005""","=""1.069128""","=""""","="" 100                                        ""","=""L15349"""
"=""3s2.3p3.(2D*).3d""","=""3G*""","=""4""","=""""","=""21.3422147""","=""""","=""0.0000025""","=""0.004521""","=""""","="" 100                                        ""","=""L15349"""
"=""3s2.3p3.(2D*).3d""","=""3G*""","=""5""","=""""","=""21.3490235""","=""""","=""0.0000019""","=""0.006809""","=""""","="" 100                                        ""","=""L15349"""
"=""3s2.3p3.(4S*).4s""","=""5S*""","=""2""","=""""","=""21.62017815""","=""""","=""0.00000020""","=""0.2711546""","=""""","="" 100                                        ""","=""L15349"""
"=""3s2.3p3.(2D*).3d""","=""1G*""","=""4""","=""""","=""21.7797569""","=""""","=""0.0000010""","=""0.1595787""","=""""","="" 100                                        ""","=""L15349"""
"=""3s2.3p3.(2P*).3d""","=""1D*""","=""2""","=""""","=""22.2588235""","=""""","=""0.0000009""","=""0.479067""","=""""","=""  75         :    25  3s2.3p3.(2D*).3d 1D*  ""","=""L15349"""
"=""3s2.3p3.(4S*).4s""","=""3S*""","=""1""","=""""","=""22.40125602""","=""""","=""0.00000010""","=""0.1424325""","=""""","="" 100                                        ""","=""L15349"""
"=""3s2.3p3.(2P*).3d""","=""3F*""","=""4""","=""""","=""23.1110123""","=""""","=""0.0000011""","=""0.709756""","=""""","=""  86         :    13  3s2.3p3.(2D*).3d 3F*  ""","=""L15349"""
"=""3s2.3p3.(2P*).3d""","=""3F*""","=""3""","=""""","=""23.1426661""","=""""","=""0.0000025""","=""0.031654""","=""""","=""  85         :    14  3s2.3p3.(2D*).3d 3F*  ""","=""L15349"""
"=""3s2.3p3.(2P*).3d""","=""3F*""","=""2""","=""""","=""23.1731458""","=""""","=""0.0000024""","=""0.030480""","=""""","=""  84         :    15  3s2.3p3.(2D*).3d 3F*  ""","=""L15349"""
"=""3s2.3p3.(2D*).3d""","=""3D*""","=""1""","=""""","=""23.2063731""","=""""","=""0.0000010""","=""0.033227""","=""""","=""  36         :    50  3s2.3p3.(2P*).3d 3D*  ""","=""L15349"""
"=""3s2.3p3.(2D*).3d""","=""3D*""","=""2""","=""""","=""23.2872005""","=""""","=""0.0000007""","=""0.080827""","=""""","=""  35         :    49  3s2.3p3.(2P*).3d 3D*  ""","=""L15349"""
"=""3s2.3p3.(2D*).3d""","=""3D*""","=""3""","=""""","=""23.3976625""","=""""","=""0.0000005""","=""0.1104620""","=""""","=""  35         :    49  3s2.3p3.(2P*).3d 3D*  ""","=""L15349"""
