Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Leading percentages,Reference
"=""3d4""","=""5D""","=""0""","=""""","=""0.00000""","=""""","=""0.00011""","=""""","="" 100                                                   ""","=""L7185,L18477c149"""
"=""3d4""","=""5D""","=""1""","=""""","=""0.01766""","=""""","=""0.00007""","=""0.0177""","="" 100                                                   ""","=""L18718,L7185,L18477c149"""
"=""3d4""","=""5D""","=""2""","=""""","=""0.05176""","=""""","=""0.00007""","=""0.03410""","="" 100                                                   ""","=""L18718,L7185,L18477c149"""
"=""3d4""","=""5D""","=""3""","=""""","=""0.09957""","=""""","=""0.00006""","=""0.04781""","="" 100                                                   ""","=""L18718,L7185,L18477c149"""
"=""3d4""","=""5D""","=""4""","=""""","=""0.15903""","=""""","=""0.00007""","=""0.05946""","="" 100                                                   ""","=""L18718,L7185,L18477c149"""
"=""3d4""","=""3P2""","=""0""","=""""","=""2.98250""","=""""","=""0.00009""","=""2.8235""","=""  59                        :    40  3d4          3P1  ""","=""L18718,L7185,L18477c149"""
"=""3d4""","=""3P2""","=""1""","=""""","=""3.09623""","=""""","=""0.00005""","=""0.1137""","=""  60                        :    40  3d4          3P1  ""","=""L18718,L7185,L18477c149"""
"=""3d4""","=""3P2""","=""2""","=""""","=""3.28164""","=""""","=""0.00005""","=""0.18541""","=""  60                        :    39  3d4          3P1  ""","=""L18718,L7185,L18477c149"""
"=""3d4""","=""3H""","=""4""","=""""","=""3.09122""","=""""","=""0.00006""","=""-0.19042""","=""  97                        :     1  3d4          3G   ""","=""L18718,L7185,L18477c149"""
"=""3d4""","=""3H""","=""5""","=""""","=""3.12756""","=""""","=""0.00006""","=""0.03634""","=""  98                        :     2  3d4          3G   ""","=""L18718,L7185,L18477c149"""
"=""3d4""","=""3H""","=""6""","=""""","=""3.16512""","=""""","=""0.00006""","=""0.03756""","="" 100                                                   ""","=""L18718,L7185,L18477c149"""
"=""3d4""","=""3F2""","=""2""","=""""","=""3.31790""","=""""","=""0.00005""","=""0.15278""","=""  78                        :    22  3d4          3F1  ""","=""L18718,L7185,L18477c149"""
"=""3d4""","=""3F2""","=""3""","=""""","=""3.32802""","=""""","=""0.00004""","=""0.01012""","=""  75                        :    20  3d4          3F1  ""","=""L18718,L7185,L18477c149"""
"=""3d4""","=""3F2""","=""4""","=""""","=""3.34431""","=""""","=""0.00005""","=""0.01629""","=""  75                        :    19  3d4          3F1  ""","=""L18718,L7185,L18477c149"""
"=""3d4""","=""3G""","=""3""","=""""","=""3.69685""","=""""","=""0.00005""","=""0.35254""","=""  95                        :     4  3d4          3F2  ""","=""L18718,L7185,L18477c149"""
