Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""5f10""","=""5I""","=""8""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L13741"""
"=""Es V (5f9 6H*<15/2>)""","=""Limit""","=""---""","=""[""","=""38.8""","=""]""","=""0.4""","=""""","=""L13741c99"""
