tac01100	Metabolic pathways - Thermoplasma acidophilum
tac01110	Biosynthesis of secondary metabolites - Thermoplasma acidophilum
tac01120	Microbial metabolism in diverse environments - Thermoplasma acidophilum
tac01200	Carbon metabolism - Thermoplasma acidophilum
tac01210	2-Oxocarboxylic acid metabolism - Thermoplasma acidophilum
tac01212	Fatty acid metabolism - Thermoplasma acidophilum
tac01230	Biosynthesis of amino acids - Thermoplasma acidophilum
tac01232	Nucleotide metabolism - Thermoplasma acidophilum
tac01250	Biosynthesis of nucleotide sugars - Thermoplasma acidophilum
tac01240	Biosynthesis of cofactors - Thermoplasma acidophilum
tac01320	Sulfur cycle - Thermoplasma acidophilum
tac00010	Glycolysis / Gluconeogenesis - Thermoplasma acidophilum
tac00020	Citrate cycle (TCA cycle) - Thermoplasma acidophilum
tac00030	Pentose phosphate pathway - Thermoplasma acidophilum
tac00040	Pentose and glucuronate interconversions - Thermoplasma acidophilum
tac00051	Fructose and mannose metabolism - Thermoplasma acidophilum
tac00052	Galactose metabolism - Thermoplasma acidophilum
tac00500	Starch and sucrose metabolism - Thermoplasma acidophilum
tac00620	Pyruvate metabolism - Thermoplasma acidophilum
tac00630	Glyoxylate and dicarboxylate metabolism - Thermoplasma acidophilum
tac00640	Propanoate metabolism - Thermoplasma acidophilum
tac00650	Butanoate metabolism - Thermoplasma acidophilum
tac00660	C5-Branched dibasic acid metabolism - Thermoplasma acidophilum
tac00566	Sulfoquinovose metabolism - Thermoplasma acidophilum
tac00190	Oxidative phosphorylation - Thermoplasma acidophilum
tac00710	Carbon fixation by Calvin cycle - Thermoplasma acidophilum
tac00720	Other carbon fixation pathways - Thermoplasma acidophilum
tac00680	Methane metabolism - Thermoplasma acidophilum
tac00910	Nitrogen metabolism - Thermoplasma acidophilum
tac00920	Sulfur metabolism - Thermoplasma acidophilum
tac00061	Fatty acid biosynthesis - Thermoplasma acidophilum
tac00071	Fatty acid degradation - Thermoplasma acidophilum
tac00561	Glycerolipid metabolism - Thermoplasma acidophilum
tac00564	Glycerophospholipid metabolism - Thermoplasma acidophilum
tac00592	alpha-Linolenic acid metabolism - Thermoplasma acidophilum
tac00230	Purine metabolism - Thermoplasma acidophilum
tac00240	Pyrimidine metabolism - Thermoplasma acidophilum
tac00250	Alanine, aspartate and glutamate metabolism - Thermoplasma acidophilum
tac00260	Glycine, serine and threonine metabolism - Thermoplasma acidophilum
tac00270	Cysteine and methionine metabolism - Thermoplasma acidophilum
tac00280	Valine, leucine and isoleucine degradation - Thermoplasma acidophilum
tac00290	Valine, leucine and isoleucine biosynthesis - Thermoplasma acidophilum
tac00300	Lysine biosynthesis - Thermoplasma acidophilum
tac00310	Lysine degradation - Thermoplasma acidophilum
tac00220	Arginine biosynthesis - Thermoplasma acidophilum
tac00330	Arginine and proline metabolism - Thermoplasma acidophilum
tac00340	Histidine metabolism - Thermoplasma acidophilum
tac00360	Phenylalanine metabolism - Thermoplasma acidophilum
tac00380	Tryptophan metabolism - Thermoplasma acidophilum
tac00400	Phenylalanine, tyrosine and tryptophan biosynthesis - Thermoplasma acidophilum
tac00430	Taurine and hypotaurine metabolism - Thermoplasma acidophilum
tac00450	Selenocompound metabolism - Thermoplasma acidophilum
tac00460	Cyanoamino acid metabolism - Thermoplasma acidophilum
tac00470	D-Amino acid metabolism - Thermoplasma acidophilum
tac00480	Glutathione metabolism - Thermoplasma acidophilum
tac00520	Amino sugar and nucleotide sugar metabolism - Thermoplasma acidophilum
tac00541	Biosynthesis of various nucleotide sugars - Thermoplasma acidophilum
tac00511	Other glycan degradation - Thermoplasma acidophilum
tac00730	Thiamine metabolism - Thermoplasma acidophilum
tac00740	Riboflavin metabolism - Thermoplasma acidophilum
tac00750	Vitamin B6 metabolism - Thermoplasma acidophilum
tac00760	Nicotinate and nicotinamide metabolism - Thermoplasma acidophilum
tac00770	Pantothenate and CoA biosynthesis - Thermoplasma acidophilum
tac00780	Biotin metabolism - Thermoplasma acidophilum
tac00785	Lipoic acid metabolism - Thermoplasma acidophilum
tac00790	Folate biosynthesis - Thermoplasma acidophilum
tac00670	One carbon pool by folate - Thermoplasma acidophilum
tac00860	Porphyrin metabolism - Thermoplasma acidophilum
tac00130	Ubiquinone and other terpenoid-quinone biosynthesis - Thermoplasma acidophilum
tac00900	Terpenoid backbone biosynthesis - Thermoplasma acidophilum
tac00907	Pinene, camphor and geraniol degradation - Thermoplasma acidophilum
tac00261	Monobactam biosynthesis - Thermoplasma acidophilum
tac00521	Streptomycin biosynthesis - Thermoplasma acidophilum
tac00362	Benzoate degradation - Thermoplasma acidophilum
tac00627	Aminobenzoate degradation - Thermoplasma acidophilum
tac00364	Fluorobenzoate degradation - Thermoplasma acidophilum
tac00361	Chlorocyclohexane and chlorobenzene degradation - Thermoplasma acidophilum
tac00623	Toluene degradation - Thermoplasma acidophilum
tac00984	Steroid degradation - Thermoplasma acidophilum
tac03020	RNA polymerase - Thermoplasma acidophilum
tac03022	Basal transcription factors - Thermoplasma acidophilum
tac03010	Ribosome - Thermoplasma acidophilum
tac00970	Aminoacyl-tRNA biosynthesis - Thermoplasma acidophilum
tac03013	Nucleocytoplasmic transport - Thermoplasma acidophilum
tac03015	mRNA surveillance pathway - Thermoplasma acidophilum
tac03008	Ribosome biogenesis in eukaryotes - Thermoplasma acidophilum
tac03060	Protein export - Thermoplasma acidophilum
tac04141	Protein processing in endoplasmic reticulum - Thermoplasma acidophilum
tac04122	Sulfur relay system - Thermoplasma acidophilum
tac03050	Proteasome - Thermoplasma acidophilum
tac03018	RNA degradation - Thermoplasma acidophilum
tac03030	DNA replication - Thermoplasma acidophilum
tac03410	Base excision repair - Thermoplasma acidophilum
tac03420	Nucleotide excision repair - Thermoplasma acidophilum
tac03430	Mismatch repair - Thermoplasma acidophilum
tac03440	Homologous recombination - Thermoplasma acidophilum
tac02010	ABC transporters - Thermoplasma acidophilum
tac03070	Bacterial secretion system - Thermoplasma acidophilum
tac02020	Two-component system - Thermoplasma acidophilum
tac04146	Peroxisome - Thermoplasma acidophilum
tac02024	Quorum sensing - Thermoplasma acidophilum
