cdf01100	Metabolic pathways - Clostridioides difficile 630
cdf01110	Biosynthesis of secondary metabolites - Clostridioides difficile 630
cdf01120	Microbial metabolism in diverse environments - Clostridioides difficile 630
cdf01200	Carbon metabolism - Clostridioides difficile 630
cdf01210	2-Oxocarboxylic acid metabolism - Clostridioides difficile 630
cdf01212	Fatty acid metabolism - Clostridioides difficile 630
cdf01230	Biosynthesis of amino acids - Clostridioides difficile 630
cdf01232	Nucleotide metabolism - Clostridioides difficile 630
cdf01250	Biosynthesis of nucleotide sugars - Clostridioides difficile 630
cdf01240	Biosynthesis of cofactors - Clostridioides difficile 630
cdf01220	Degradation of aromatic compounds - Clostridioides difficile 630
cdf01310	Nitrogen cycle - Clostridioides difficile 630
cdf01320	Sulfur cycle - Clostridioides difficile 630
cdf00010	Glycolysis / Gluconeogenesis - Clostridioides difficile 630
cdf00020	Citrate cycle (TCA cycle) - Clostridioides difficile 630
cdf00030	Pentose phosphate pathway - Clostridioides difficile 630
cdf00040	Pentose and glucuronate interconversions - Clostridioides difficile 630
cdf00051	Fructose and mannose metabolism - Clostridioides difficile 630
cdf00052	Galactose metabolism - Clostridioides difficile 630
cdf00053	Ascorbate and aldarate metabolism - Clostridioides difficile 630
cdf00500	Starch and sucrose metabolism - Clostridioides difficile 630
cdf00620	Pyruvate metabolism - Clostridioides difficile 630
cdf00630	Glyoxylate and dicarboxylate metabolism - Clostridioides difficile 630
cdf00640	Propanoate metabolism - Clostridioides difficile 630
cdf00650	Butanoate metabolism - Clostridioides difficile 630
cdf00660	C5-Branched dibasic acid metabolism - Clostridioides difficile 630
cdf00562	Inositol phosphate metabolism - Clostridioides difficile 630
cdf00190	Oxidative phosphorylation - Clostridioides difficile 630
cdf00710	Carbon fixation by Calvin cycle - Clostridioides difficile 630
cdf00720	Other carbon fixation pathways - Clostridioides difficile 630
cdf00680	Methane metabolism - Clostridioides difficile 630
cdf00910	Nitrogen metabolism - Clostridioides difficile 630
cdf00920	Sulfur metabolism - Clostridioides difficile 630
cdf00061	Fatty acid biosynthesis - Clostridioides difficile 630
cdf00071	Fatty acid degradation - Clostridioides difficile 630
cdf00074	Mycolic acid biosynthesis - Clostridioides difficile 630
cdf00561	Glycerolipid metabolism - Clostridioides difficile 630
cdf00564	Glycerophospholipid metabolism - Clostridioides difficile 630
cdf00230	Purine metabolism - Clostridioides difficile 630
cdf00240	Pyrimidine metabolism - Clostridioides difficile 630
cdf00250	Alanine, aspartate and glutamate metabolism - Clostridioides difficile 630
cdf00260	Glycine, serine and threonine metabolism - Clostridioides difficile 630
cdf00270	Cysteine and methionine metabolism - Clostridioides difficile 630
cdf00280	Valine, leucine and isoleucine degradation - Clostridioides difficile 630
cdf00290	Valine, leucine and isoleucine biosynthesis - Clostridioides difficile 630
cdf00300	Lysine biosynthesis - Clostridioides difficile 630
cdf00310	Lysine degradation - Clostridioides difficile 630
cdf00220	Arginine biosynthesis - Clostridioides difficile 630
cdf00330	Arginine and proline metabolism - Clostridioides difficile 630
cdf00340	Histidine metabolism - Clostridioides difficile 630
cdf00350	Tyrosine metabolism - Clostridioides difficile 630
cdf00360	Phenylalanine metabolism - Clostridioides difficile 630
cdf00380	Tryptophan metabolism - Clostridioides difficile 630
cdf00400	Phenylalanine, tyrosine and tryptophan biosynthesis - Clostridioides difficile 630
cdf00410	beta-Alanine metabolism - Clostridioides difficile 630
cdf00430	Taurine and hypotaurine metabolism - Clostridioides difficile 630
cdf00440	Phosphonate and phosphinate metabolism - Clostridioides difficile 630
cdf00450	Selenocompound metabolism - Clostridioides difficile 630
cdf00460	Cyanoamino acid metabolism - Clostridioides difficile 630
cdf00470	D-Amino acid metabolism - Clostridioides difficile 630
cdf00480	Glutathione metabolism - Clostridioides difficile 630
cdf00520	Amino sugar and nucleotide sugar metabolism - Clostridioides difficile 630
cdf00541	Biosynthesis of various nucleotide sugars - Clostridioides difficile 630
cdf00550	Peptidoglycan biosynthesis - Clostridioides difficile 630
cdf00552	Teichoic acid biosynthesis - Clostridioides difficile 630
cdf00543	Exopolysaccharide biosynthesis - Clostridioides difficile 630
cdf00730	Thiamine metabolism - Clostridioides difficile 630
cdf00740	Riboflavin metabolism - Clostridioides difficile 630
cdf00750	Vitamin B6 metabolism - Clostridioides difficile 630
cdf00760	Nicotinate and nicotinamide metabolism - Clostridioides difficile 630
cdf00770	Pantothenate and CoA biosynthesis - Clostridioides difficile 630
cdf00780	Biotin metabolism - Clostridioides difficile 630
cdf00785	Lipoic acid metabolism - Clostridioides difficile 630
cdf00790	Folate biosynthesis - Clostridioides difficile 630
cdf00670	One carbon pool by folate - Clostridioides difficile 630
cdf00860	Porphyrin metabolism - Clostridioides difficile 630
cdf00130	Ubiquinone and other terpenoid-quinone biosynthesis - Clostridioides difficile 630
cdf00900	Terpenoid backbone biosynthesis - Clostridioides difficile 630
cdf00946	Degradation of flavonoids - Clostridioides difficile 630
cdf00261	Monobactam biosynthesis - Clostridioides difficile 630
cdf00521	Streptomycin biosynthesis - Clostridioides difficile 630
cdf00401	Novobiocin biosynthesis - Clostridioides difficile 630
cdf00362	Benzoate degradation - Clostridioides difficile 630
cdf00627	Aminobenzoate degradation - Clostridioides difficile 630
cdf00625	Chloroalkane and chloroalkene degradation - Clostridioides difficile 630
cdf00626	Naphthalene degradation - Clostridioides difficile 630
cdf03020	RNA polymerase - Clostridioides difficile 630
cdf03010	Ribosome - Clostridioides difficile 630
cdf00970	Aminoacyl-tRNA biosynthesis - Clostridioides difficile 630
cdf03008	Ribosome biogenesis in eukaryotes - Clostridioides difficile 630
cdf03060	Protein export - Clostridioides difficile 630
cdf04122	Sulfur relay system - Clostridioides difficile 630
cdf03018	RNA degradation - Clostridioides difficile 630
cdf03030	DNA replication - Clostridioides difficile 630
cdf03410	Base excision repair - Clostridioides difficile 630
cdf03420	Nucleotide excision repair - Clostridioides difficile 630
cdf03430	Mismatch repair - Clostridioides difficile 630
cdf03440	Homologous recombination - Clostridioides difficile 630
cdf02010	ABC transporters - Clostridioides difficile 630
cdf02060	Phosphotransferase system (PTS) - Clostridioides difficile 630
cdf03070	Bacterial secretion system - Clostridioides difficile 630
cdf02020	Two-component system - Clostridioides difficile 630
cdf04146	Peroxisome - Clostridioides difficile 630
cdf02024	Quorum sensing - Clostridioides difficile 630
cdf02030	Bacterial chemotaxis - Clostridioides difficile 630
cdf02040	Flagellar assembly - Clostridioides difficile 630
cdf04981	Folate transport and metabolism - Clostridioides difficile 630
cdf01501	beta-Lactam resistance - Clostridioides difficile 630
cdf01502	Vancomycin resistance - Clostridioides difficile 630
cdf01503	Cationic antimicrobial peptide (CAMP) resistance - Clostridioides difficile 630
