mja01100	Metabolic pathways - Methanocaldococcus jannaschii
mja01110	Biosynthesis of secondary metabolites - Methanocaldococcus jannaschii
mja01120	Microbial metabolism in diverse environments - Methanocaldococcus jannaschii
mja01200	Carbon metabolism - Methanocaldococcus jannaschii
mja01210	2-Oxocarboxylic acid metabolism - Methanocaldococcus jannaschii
mja01230	Biosynthesis of amino acids - Methanocaldococcus jannaschii
mja01232	Nucleotide metabolism - Methanocaldococcus jannaschii
mja01250	Biosynthesis of nucleotide sugars - Methanocaldococcus jannaschii
mja01240	Biosynthesis of cofactors - Methanocaldococcus jannaschii
mja00010	Glycolysis / Gluconeogenesis - Methanocaldococcus jannaschii
mja00020	Citrate cycle (TCA cycle) - Methanocaldococcus jannaschii
mja00030	Pentose phosphate pathway - Methanocaldococcus jannaschii
mja00040	Pentose and glucuronate interconversions - Methanocaldococcus jannaschii
mja00051	Fructose and mannose metabolism - Methanocaldococcus jannaschii
mja00052	Galactose metabolism - Methanocaldococcus jannaschii
mja00053	Ascorbate and aldarate metabolism - Methanocaldococcus jannaschii
mja00500	Starch and sucrose metabolism - Methanocaldococcus jannaschii
mja00620	Pyruvate metabolism - Methanocaldococcus jannaschii
mja00630	Glyoxylate and dicarboxylate metabolism - Methanocaldococcus jannaschii
mja00640	Propanoate metabolism - Methanocaldococcus jannaschii
mja00650	Butanoate metabolism - Methanocaldococcus jannaschii
mja00660	C5-Branched dibasic acid metabolism - Methanocaldococcus jannaschii
mja00562	Inositol phosphate metabolism - Methanocaldococcus jannaschii
mja00190	Oxidative phosphorylation - Methanocaldococcus jannaschii
mja00710	Carbon fixation by Calvin cycle - Methanocaldococcus jannaschii
mja00720	Other carbon fixation pathways - Methanocaldococcus jannaschii
mja00680	Methane metabolism - Methanocaldococcus jannaschii
mja00910	Nitrogen metabolism - Methanocaldococcus jannaschii
mja00920	Sulfur metabolism - Methanocaldococcus jannaschii
mja00071	Fatty acid degradation - Methanocaldococcus jannaschii
mja00564	Glycerophospholipid metabolism - Methanocaldococcus jannaschii
mja00230	Purine metabolism - Methanocaldococcus jannaschii
mja00240	Pyrimidine metabolism - Methanocaldococcus jannaschii
mja00250	Alanine, aspartate and glutamate metabolism - Methanocaldococcus jannaschii
mja00260	Glycine, serine and threonine metabolism - Methanocaldococcus jannaschii
mja00270	Cysteine and methionine metabolism - Methanocaldococcus jannaschii
mja00280	Valine, leucine and isoleucine degradation - Methanocaldococcus jannaschii
mja00290	Valine, leucine and isoleucine biosynthesis - Methanocaldococcus jannaschii
mja00300	Lysine biosynthesis - Methanocaldococcus jannaschii
mja00310	Lysine degradation - Methanocaldococcus jannaschii
mja00220	Arginine biosynthesis - Methanocaldococcus jannaschii
mja00330	Arginine and proline metabolism - Methanocaldococcus jannaschii
mja00340	Histidine metabolism - Methanocaldococcus jannaschii
mja00350	Tyrosine metabolism - Methanocaldococcus jannaschii
mja00360	Phenylalanine metabolism - Methanocaldococcus jannaschii
mja00380	Tryptophan metabolism - Methanocaldococcus jannaschii
mja00400	Phenylalanine, tyrosine and tryptophan biosynthesis - Methanocaldococcus jannaschii
mja00410	beta-Alanine metabolism - Methanocaldococcus jannaschii
mja00450	Selenocompound metabolism - Methanocaldococcus jannaschii
mja00470	D-Amino acid metabolism - Methanocaldococcus jannaschii
mja00480	Glutathione metabolism - Methanocaldococcus jannaschii
