pho01100	Metabolic pathways - Pyrococcus horikoshii
pho01110	Biosynthesis of secondary metabolites - Pyrococcus horikoshii
pho01120	Microbial metabolism in diverse environments - Pyrococcus horikoshii
pho01200	Carbon metabolism - Pyrococcus horikoshii
pho01210	2-Oxocarboxylic acid metabolism - Pyrococcus horikoshii
pho01212	Fatty acid metabolism - Pyrococcus horikoshii
pho01230	Biosynthesis of amino acids - Pyrococcus horikoshii
pho01232	Nucleotide metabolism - Pyrococcus horikoshii
pho01250	Biosynthesis of nucleotide sugars - Pyrococcus horikoshii
pho01240	Biosynthesis of cofactors - Pyrococcus horikoshii
pho01320	Sulfur cycle - Pyrococcus horikoshii
pho00010	Glycolysis / Gluconeogenesis - Pyrococcus horikoshii
pho00020	Citrate cycle (TCA cycle) - Pyrococcus horikoshii
pho00030	Pentose phosphate pathway - Pyrococcus horikoshii
pho00051	Fructose and mannose metabolism - Pyrococcus horikoshii
pho00052	Galactose metabolism - Pyrococcus horikoshii
pho00500	Starch and sucrose metabolism - Pyrococcus horikoshii
pho00620	Pyruvate metabolism - Pyrococcus horikoshii
pho00630	Glyoxylate and dicarboxylate metabolism - Pyrococcus horikoshii
pho00640	Propanoate metabolism - Pyrococcus horikoshii
pho00650	Butanoate metabolism - Pyrococcus horikoshii
pho00660	C5-Branched dibasic acid metabolism - Pyrococcus horikoshii
pho00562	Inositol phosphate metabolism - Pyrococcus horikoshii
pho00190	Oxidative phosphorylation - Pyrococcus horikoshii
pho00710	Carbon fixation by Calvin cycle - Pyrococcus horikoshii
pho00720	Other carbon fixation pathways - Pyrococcus horikoshii
pho00680	Methane metabolism - Pyrococcus horikoshii
pho00910	Nitrogen metabolism - Pyrococcus horikoshii
pho00920	Sulfur metabolism - Pyrococcus horikoshii
pho00061	Fatty acid biosynthesis - Pyrococcus horikoshii
pho00071	Fatty acid degradation - Pyrococcus horikoshii
pho00564	Glycerophospholipid metabolism - Pyrococcus horikoshii
pho00230	Purine metabolism - Pyrococcus horikoshii
pho00240	Pyrimidine metabolism - Pyrococcus horikoshii
pho00250	Alanine, aspartate and glutamate metabolism - Pyrococcus horikoshii
pho00260	Glycine, serine and threonine metabolism - Pyrococcus horikoshii
pho00270	Cysteine and methionine metabolism - Pyrococcus horikoshii
pho00280	Valine, leucine and isoleucine degradation - Pyrococcus horikoshii
pho00290	Valine, leucine and isoleucine biosynthesis - Pyrococcus horikoshii
pho00300	Lysine biosynthesis - Pyrococcus horikoshii
pho00220	Arginine biosynthesis - Pyrococcus horikoshii
pho00330	Arginine and proline metabolism - Pyrococcus horikoshii
pho00350	Tyrosine metabolism - Pyrococcus horikoshii
pho00360	Phenylalanine metabolism - Pyrococcus horikoshii
pho00400	Phenylalanine, tyrosine and tryptophan biosynthesis - Pyrococcus horikoshii
pho00410	beta-Alanine metabolism - Pyrococcus horikoshii
pho00450	Selenocompound metabolism - Pyrococcus horikoshii
pho00460	Cyanoamino acid metabolism - Pyrococcus horikoshii
pho00470	D-Amino acid metabolism - Pyrococcus horikoshii
pho00480	Glutathione metabolism - Pyrococcus horikoshii
pho00520	Amino sugar and nucleotide sugar metabolism - Pyrococcus horikoshii
pho00541	Biosynthesis of various nucleotide sugars - Pyrococcus horikoshii
pho00511	Other glycan degradation - Pyrococcus horikoshii
pho00552	Teichoic acid biosynthesis - Pyrococcus horikoshii
pho00543	Exopolysaccharide biosynthesis - Pyrococcus horikoshii
pho00730	Thiamine metabolism - Pyrococcus horikoshii
pho00740	Riboflavin metabolism - Pyrococcus horikoshii
pho00750	Vitamin B6 metabolism - Pyrococcus horikoshii
pho00760	Nicotinate and nicotinamide metabolism - Pyrococcus horikoshii
pho00770	Pantothenate and CoA biosynthesis - Pyrococcus horikoshii
pho00780	Biotin metabolism - Pyrococcus horikoshii
pho00785	Lipoic acid metabolism - Pyrococcus horikoshii
pho00790	Folate biosynthesis - Pyrococcus horikoshii
pho00670	One carbon pool by folate - Pyrococcus horikoshii
pho00860	Porphyrin metabolism - Pyrococcus horikoshii
pho00900	Terpenoid backbone biosynthesis - Pyrococcus horikoshii
